  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-16.78   	 30.21   	 54.43   	 340.79		 53.67   	 -20.35		
-15.87   	 30.52   	 55.79   	 457.78		 53.59   	 -25.43		
-13.12   	 29.60   	 57.62   	 559.51		 53.49   	 -20.35		
 -9.77   	 26.86   	 59.86   	 635.81		 53.41   	 -25.43		
 -7.32   	 22.58   	 62.40   	 681.58		 53.31   	 -20.35		
 -5.80   	 18.01   	 65.13   	 681.58		 53.22   	 -15.26		
 -3.97   	 15.87   	 67.85   	 620.55		 53.16   	 -15.26		
 -1.83   	 16.48   	 70.34   	 518.82		 53.10   	 -10.17		
  0.31   	 18.31   	 72.41   	 371.31		 53.06   	  -5.09		
  1.83   	 18.31   	 73.90   	 213.63		 53.04   	  -5.09		
  1.83   	 15.56   	 74.75   	  71.21		 53.02(D)	   5.09		
  1.22   	 11.29   	 75.04   	 -30.52		 53.04   	  15.26		
  1.22   	  7.93   	 74.91   	 -66.12		 53.10   	  25.43		
  1.53   	  6.71   	 74.65   	 -35.61		 53.20   	  40.69		
  1.83   	  7.63   	 74.51   	  35.61		 53.37   	  66.12		
  1.83   	  9.46   	 74.65   	 132.25		 53.63   	 101.73		
  0.61   	 11.29   	 75.18   	 228.89		 54.04   	 132.25		
 -1.22   	 12.82   	 76.09   	 284.84		 54.57   	 178.03		
 -3.05   	 14.34   	 77.23   	 289.93		 55.28   	 223.80		
 -3.97   	 15.56   	 78.39   	 264.50		 56.17   	 274.67		
 -4.58   	 17.40   	 79.45   	 213.63		 57.27   	 315.36		
 -4.88   	 19.23   	 80.30   	 162.77		 58.53   	 366.22		
 -5.19   	 21.36   	 80.96   	 101.73		 60.00   	 406.92		
 -6.41   	 23.80   	 81.36   	  50.86		 61.63   	 447.61		
 -7.63   	 26.25   	 81.57   	   5.09		 63.42   	 478.13		
 -8.24   	 28.69   	 81.59   	  20.35		 65.33   	 508.65		
 -7.93   	 31.13   	 81.67   	 147.51		 67.36   	 534.08		
 -6.41   	 32.96   	 82.26   	 422.18		 69.50   	 554.42		
 -3.97   	 33.87   	 83.95   	 813.83		 71.72   	 564.60		
 -2.14   	 34.18   	 87.20   	1205.49		 73.98   	 574.77		
 -1.22   	 35.10   	 92.02   	1490.33		 76.28   	 574.77		
 -0.31   	 37.84   	 97.99   	1541.19		 78.58   	 579.86		
  0.61   	 41.50   	104.15   	1327.56		 80.89   	 569.68		
  2.14   	 45.78   	109.46   	 849.44		 83.17   	 564.60		
  3.97   	 49.74   	112.86   	 213.63		 85.43   	 554.42		
  5.19   	 54.02   	113.71   	-432.35		 87.65   	 539.16		
  6.10   	 59.20   	111.98   	-925.73		 89.81   	 523.90		
  7.32   	 64.70   	108.28   	-1169.88		 91.90   	 503.56		
 10.07   	 69.27   	103.60   	-1103.76		 93.92   	 488.30		
 15.26   	 70.80   	 99.19   	-768.05		 95.87   	 467.95		
 22.28   	 69.27   	 96.11   	-249.24		 97.74   	 447.61		
 30.52   	 65.92   	 95.12   	 310.27		 99.53   	 432.35		
 40.28   	 61.95   	 96.36   	 752.79		101.26   	 406.92		
 50.96   	 57.68   	 99.37   	 996.94		102.89   	 386.57		
 62.56   	 53.10   	103.36   	 981.68		104.43   	 366.22		
 73.85   	 48.83   	107.28   	 737.54		105.90   	 345.88		
 83.01   	 45.47   	110.23   	 350.97		107.28   	 325.53		
 89.11   	 44.25   	111.64   	 -45.78		108.59   	 305.19		
 92.47   	 45.78   	111.45   	-320.45		109.81   	 289.93		
 93.38   	 49.74   	110.17   	-427.26		110.97   	 269.58		
 92.77   	 56.46   	108.46   	-340.79		112.04   	 254.32		
 91.25   	 65.92   	107.10   	-116.99		113.06   	 239.06		
 90.03   	 77.21   	106.63   	 147.51		114.02   	 223.80		
 89.42   	 89.42   	107.22   	 386.57		114.91   	 208.54		
 90.33   	100.40   	108.77   	 518.82		115.75   	 193.29		
 92.47   	108.95   	110.84   	 549.34		116.52   	 178.03		
 95.52   	115.66   	113.04   	 473.04		117.23   	 162.77		
 98.88   	121.46   	114.93   	 340.79		117.88   	 147.51		
101.93   	128.17   	116.30   	 183.11		118.47   	 132.25		
104.98   	136.11   	117.03   	  35.61		119.00   	 122.07		
107.73   	144.35   	117.17(S)	 -96.64		119.49   	 101.73		
111.08   	151.37   	116.78   	-208.54		119.90   	  91.56		
115.36   	157.17   	115.95   	-295.01		120.26   	  76.30		
120.24   	161.13   	114.77   	-366.22		120.57   	  61.04		
124.51   	163.88   	113.31   	-401.83		120.81   	  45.78		
127.26   	165.41   	111.70   	-386.57		121.00   	  30.52		
128.78   	166.32   	110.15   	-335.71		121.12   	  15.26		
129.09   	166.02   	108.81   	-264.50		121.18(S)	   0.00		
130.62   	164.18   	107.75   	-193.29		121.18   	 -15.26		
133.36   	161.13   	106.98   	-162.77		121.12   	 -35.61		
136.41   	156.86   	106.33   	-178.03		120.98   	 -45.78		
136.72   	151.98   	105.62   	-239.06		120.79   	 -55.95		
132.75   	147.09   	104.66   	-325.53		120.57   	 -76.30		
124.82   	141.30   	103.36   	-417.09		120.26   	 -91.56		
114.14   	134.28   	101.69   	-478.13		119.90   	-106.82		
102.84   	125.12   	 99.78   	-513.73		119.47   	-116.99		
 92.16   	115.97   	 97.72   	-513.73		119.00   	-137.33		
 81.48   	108.64   	 95.67   	-473.04		118.45   	-147.51		
 69.58   	104.06   	 93.77   	-386.57		117.86   	-162.77		
 55.85   	101.01   	 92.23   	-274.67		117.21   	-178.03		
 40.89   	 97.05   	 91.13   	-122.07		116.50   	-188.20		
 26.55   	 90.94   	 90.64   	  30.52		115.75   	-208.54		
 14.04   	 83.92   	 90.76   	 172.94		114.91   	-218.72		
  3.66   	 78.13   	 91.45   	 274.67		114.04   	-233.98		
 -5.19   	 74.46   	 92.55   	 325.53		113.10   	-244.15		
-13.73   	 72.94   	 93.86   	 305.19		112.13   	-254.32		
-22.58   	 71.41   	 95.08   	 223.80		111.11   	-269.58		
-31.74   	 68.97   	 95.97   	 111.90		110.03   	-274.67		
-40.59   	 65.61   	 96.42   	 -15.26		108.93   	-284.84		
-47.00   	 62.56   	 96.36   	-132.25		107.79   	-279.75		
-50.96   	 60.42   	 95.83   	-213.63		106.67   	-284.84		
-52.80   	 59.51   	 94.97   	-254.32		105.53   	-279.75		
-54.02   	 59.20   	 93.96   	-249.24		104.41   	-274.67		
-55.85   	 57.98   	 92.96   	-208.54		103.32   	-269.58		
-58.29   	 56.15   	 92.13   	-152.59		102.24   	-259.41		
-60.42   	 53.71   	 91.52   	 -86.47		101.20   	-249.24		
-61.65   	 52.49   	 91.17   	 -40.69		100.20   	-244.15		
-61.95   	 52.80   	 91.01   	 -15.26		 99.23   	-228.89		
-62.26   	 54.02   	 90.95   	 -20.35		 98.31   	-223.80		
-63.48   	 54.63   	 90.86   	 -40.69		 97.42   	-213.63		
-64.70   	 54.63   	 90.70   	 -86.47		 96.56   	-203.46		
-65.31   	 54.02   	 90.36   	-122.07		 95.75   	-198.37		
-64.09   	 54.32   	 89.87   	-162.77		 94.95   	-183.11		
-61.34   	 56.46   	 89.22   	-178.03		 94.22   	-178.03		
-57.37   	 58.90   	 88.50   	-188.20		 93.51   	-167.85		
-54.63   	 59.81   	 87.75   	-167.85		 92.84   	-162.77		
-53.10   	 57.98   	 87.08   	-147.51		 92.19   	-157.68		
-52.49   	 54.02   	 86.49   	-111.90		 91.56   	-147.51		
-52.19   	 50.66   	 86.04   	 -81.38		 90.97   	-142.42		
-50.96   	 49.13   	 85.72   	 -61.04		 90.40   	-132.25		
-48.83   	 49.13   	 85.47   	 -45.78		 89.87   	-132.25		
-46.69   	 49.74   	 85.29   	 -45.78		 89.34   	-127.16		
-45.17   	 49.13   	 85.11   	 -50.86		 88.83   	-122.07		
-45.17   	 47.61   	 84.90   	 -71.21		 88.34   	-116.99		
-45.78   	 46.08   	 84.62   	 -86.47		 87.87   	-111.90		
-46.08   	 45.78   	 84.27   	-101.73		 87.43   	-111.90		
-45.17   	 47.00   	 83.87   	-111.90		 86.98   	-106.82		
-43.64   	 48.83   	 83.42   	-122.07		 86.55   	-101.73		
-41.20   	 49.74   	 82.93   	-116.99		 86.14   	-101.73		
-39.06   	 49.44   	 82.46   	-111.90		 85.74   	-101.73		
-37.23   	 47.91   	 82.01   	-101.73		 85.33   	 -91.56		
-36.01   	 44.86   	 81.61   	 -81.38		 84.96   	 -91.56		
-35.40   	 41.20   	 81.28   	 -76.30		 84.60   	 -86.47		
-36.01   	 37.54   	 80.98   	 -66.12		 84.25   	 -86.47		
-36.62   	 34.79   	 80.71   	 -66.12		 83.91   	 -81.38		
-37.23   	 33.57   	 80.45   	 -66.12		 83.58   	 -81.38		
-37.54   	 33.57   	 80.18   	 -81.38		 83.26   	 -76.30		
-36.62   	 32.96   	 79.86   	 -86.47		 82.95   	 -76.30		
-35.40   	 30.21   	 79.51   	 -91.56		 82.64   	 -71.21		
-34.79   	 25.94   	 79.15   	 -96.64		 82.36   	 -71.21		
-35.40   	 21.67   	 78.76   	 -91.56		 82.07   	 -71.21		
-38.15   	 18.92   	 78.39   	 -86.47		 81.79   	 -66.12		
-41.81   	 18.31   	 78.05   	 -81.38		 81.53   	 -71.21		
-45.78   	 19.84   	 77.72   	 -66.12		 81.24   	 -66.12		
-48.83   	 22.28   	 77.46   	 -66.12		 80.98   	 -61.04		
-51.27   	 25.33   	 77.19   	 -61.04		 80.73   	 -66.12		
-54.63   	 28.38   	 76.95   	 -61.04		 80.47   	 -61.04		
-58.29   	 31.13   	 76.70   	 -61.04		 80.22   	 -66.12		
-61.95   	 33.26   	 76.46   	 -66.12		 79.96   	 -61.04		
-64.39   	 35.40   	 76.20   	 -66.12		 79.71   	 -61.04		
-65.61   	 37.23   	 75.93   	 -71.21		 79.47   	 -61.04		
-66.83   	 39.06   	 75.65   	 -71.21		 79.23   	 -61.04		
-68.97   	 40.59   	 75.36   	 -71.21		 78.98   	 -61.04		
-71.72   	 41.81   	 75.08   	 -71.21		 78.74   	 -61.04		
-73.55   	 43.03   	 74.79   	 -66.12		 78.49   	 -61.04		
-73.24   	 43.95   	 74.53   	 -71.21		 78.25   	 -61.04		
-72.02   	 43.95   	 74.24   	 -66.12		 78.01   	 -61.04		
-70.50   	 43.33   	 73.98   	 -66.12		 77.76   	 -61.04		
-69.89   	 42.11   	 73.71   	 -61.04		 77.52   	 -61.04		
-70.19   	 42.11   	 73.47   	 -55.95		 77.27   	 -55.95		
-69.58   	 43.33   	 73.24   	 -55.95		 77.05   	 -61.04		
-67.44   	 44.56   	 73.02   	 -55.95		 76.81   	 -61.04		
-64.09   	 44.56   	 72.80   	 -50.86		 76.56   	 -61.04		
-60.12   	 43.33   	 72.59   	 -50.86		 76.32   	 -61.04		
-56.76   	 41.81   	 72.39   	 -55.95		 76.07   	 -55.95		
-52.80   	 42.72   	 72.17   	 -50.86		 75.85   	 -61.04		
-47.00   	 47.91   	 71.96   	 -55.95		 75.60   	 -61.04		
-39.06   	 58.59   	 71.74   	 -61.04		 75.36   	 -61.04		
-29.91   	 72.33   	 71.50   	 -55.95		 75.12   	 -61.04		
-21.06   	 86.06   	 71.27   	 -55.95		 74.87   	 -61.04		
-14.95   	 94.60   	 71.05   	 -50.86		 74.63   	 -55.95		
-12.51   	 94.91   	 70.84   	 -50.86		 74.40   	 -55.95		
-13.12   	 87.28   	 70.64   	 -45.78		 74.18   	 -55.95		
-15.26   	 75.38   	 70.46   	 -40.69		 73.96   	 -61.04		
-16.48   	 64.39   	 70.29   	 -40.69		 73.71   	 -55.95		
-14.34   	 58.90   	 70.13   	 -45.78		 73.49   	 -55.95		
 -8.54   	 59.81   	 69.95   	 -40.69		 73.27   	 -55.95		
 -0.31   	 64.70   	 69.79   	 -50.86		 73.04   	 -55.95		
  8.24   	 68.36   	 69.58   	 -45.78		 72.82   	 -55.95		
 14.34   	 68.05   	 69.40   	 -50.86		 72.59   	 -55.95		
 16.17   	 62.26   	 69.20   	 -45.78		 72.37   	 -55.95		
 12.51   	 53.71   	 69.01   	 -40.69		 72.15   	 -50.86		
  3.66   	 44.25   	 68.85   	 -35.61		 71.94   	 -50.86		
 -7.93   	 35.10   	 68.71   	 -30.52		 71.74   	 -50.86		
-19.53   	 25.02   	 68.59   	 -25.43		 71.54   	 -55.95		
-26.55   	 13.73   	 68.48   	 -20.35		 71.31   	 -50.86		
-26.86   	  4.58   	 68.40   	 -20.35		 71.11   	 -50.86		
-20.14   	  2.75   	 68.32   	 -20.35		 70.91   	 -50.86		
 -8.24   	 10.07   	 68.24   	 -20.35		 70.70   	 -45.78		
  5.19   	 24.11   	 68.16   	 -20.35		 70.52   	 -50.86		
 16.48   	 39.37   	 68.08   	 -20.35		 70.32   	 -45.78		
 21.36   	 48.22   	 68.00   	 -25.43		 70.13   	 -45.78		
 17.40   	 46.69   	 67.89   	 -30.52		 69.95   	 -45.78		
  4.27   	 34.79   	 67.77   	 -30.52		 69.77   	 -45.78		
-16.17   	 16.17   	 67.65   	 -35.61		 69.58   	 -45.78		
-39.06   	 -2.44   	 67.51   	 -30.52		 69.40   	 -45.78		
-58.90   	-16.17   	 67.39   	 -35.61		 69.22   	 -40.69		
-72.02   	-22.58   	 67.24   	 -25.43		 69.05   	 -40.69		
-76.90   	-23.80   	 67.14   	 -25.43		 68.89   	 -35.61		
-75.68   	-22.28   	 67.04   	 -20.35		 68.75   	 -35.61		
-72.63   	-20.45   	 66.96   	 -20.35		 68.61   	 -30.52		
-70.50   	-19.23   	 66.88   	 -25.43		 68.48   	 -30.52		
-71.11   	-19.53   	 66.77   	 -35.61		 68.36   	 -30.52		
-73.24   	-21.06   	 66.63   	 -50.86		 68.24   	 -30.52		
-75.07   	-23.19   	 66.43   	 -71.21		 68.12   	 -25.43		
-75.99   	-23.50   	 66.14   	 -86.47		 68.02   	 -25.43		
-76.90   	-21.36   	 65.80   	  N/A		 67.91   	  N/A		
