  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
-35.10   	-34.18   	143.97   	-127.16		150.93   	 -91.56		
-43.33   	-37.23   	143.46   	-127.16		150.56   	-239.06		
-45.17   	-36.62   	142.95   	-127.16		149.60   	-289.93		
-40.59   	-32.96   	142.44   	-122.07		148.44   	 -96.64		
-32.35   	-28.38   	141.95   	-122.07		148.06   	 -25.43		
-25.63   	-26.55   	141.46   	-127.16		147.95   	 -81.38		
-23.19   	-28.38   	140.96   	-132.25		147.63   	-106.82		
-24.72   	-31.43   	140.43   	-142.42		147.20   	-142.42		
-28.08   	-33.57   	139.86   	-162.77		146.63   	-244.15		
-30.52   	-32.65   	139.21   	-188.20		145.66   	-310.27		
-31.43   	-29.60   	138.45   	-208.54		144.41   	-574.77		
-31.43   	-26.25   	137.62   	-239.06		142.12   	-874.87		
-31.74   	-24.72   	136.66   	-264.50		138.62   	-829.09		
-32.35   	-24.11   	135.60   	-289.93		135.30   	-686.67		
-32.65   	-23.80   	134.45   	-315.36		132.55   	-732.45		
-32.35   	-22.58   	133.18   	-320.45		129.62   	-783.31		
-30.82   	-20.14   	131.90   	-325.53		126.49   	-829.09		
-28.69   	-16.78   	130.60   	-320.45		123.17   	-890.13		
-27.16   	-14.04   	129.32   	-300.10		119.61   	-890.13		
-26.86   	-12.82   	128.12   	-279.75		116.05   	-798.57		
-28.08   	-11.90   	127.00   	-244.15		112.86   	-671.41		
-29.60   	-10.99   	126.02   	-208.54		110.17   	-523.90		
-30.52   	 -9.46   	125.19   	-172.94		108.08   	-462.87		
-29.91   	 -7.63   	124.50   	-137.33		106.23   	-412.00		
-27.77   	 -5.80   	123.95   	-116.99		104.58   	-396.74		
-24.41   	 -4.58   	123.48   	 -96.64		102.99   	-345.88		
-21.06   	 -3.97   	123.09   	 -91.56		101.61   	-289.93		
-19.23   	 -3.97   	122.73   	 -96.64		100.45   	-462.87		
-18.92   	 -4.27   	122.34   	-116.99		 98.60   	-386.57		
-20.45   	 -5.49   	121.87   	-142.42		 97.05   	 -15.26		
-23.80   	 -7.32   	121.30   	-178.03		 96.99   	 167.85		
-27.47   	 -8.85   	120.59   	-213.63		 97.66   	 254.32		
-30.52   	 -9.46   	119.74   	-249.24		 98.68   	 157.68		
-31.74   	 -9.16   	118.74   	-274.67		 99.31   	 -30.52		
-30.82   	 -8.24   	117.64   	-300.10		 99.19   	  10.17		
-28.99   	 -7.63   	116.44   	-310.27		 99.23   	  25.43		
-26.86   	 -7.63   	115.20   	-320.45		 99.33   	  15.26		
-25.33   	 -8.24   	113.92   	-315.36		 99.39   	 127.16		
-23.80   	 -9.46   	112.65   	-315.36		 99.90   	 122.07		
-21.36   	-10.99   	111.39   	-305.19		100.39   	  -5.09		
-19.23   	-12.82   	110.17   	-295.01		100.37   	 -76.30		
-18.31   	-14.65   	108.99   	-284.84		100.06   	-147.51		
-19.84   	-16.78   	107.85   	-279.75		 99.47   	-147.51		
-22.28   	-18.92   	106.73   	-269.58		 98.88   	-172.94		
-24.11   	-20.75   	105.66   	-264.50		 98.19   	-274.67		
-24.11   	-22.28   	104.60   	-259.41		 97.09   	-478.13		
-24.11   	-23.19   	103.56   	-254.32		 95.18   	  10.17		
-25.63   	-22.89   	102.54   	-254.32		 95.22   	 696.84		
-29.30   	-22.28   	101.53   	-244.15		 98.01   	 198.37		
-32.96   	-21.36   	100.55   	-233.98		 98.80   	-691.76		
-34.48   	-21.06   	 99.61   	-228.89		 96.03   	-890.13		
-32.65   	-21.36   	 98.70   	-213.63		 92.47   	-859.61		
-28.38   	-22.28   	 97.84   	-198.37		 89.03   	  30.52		
-24.41   	-23.80   	 97.05   	-188.20		 89.16   	 869.78		
-22.89   	-25.63   	 96.30   	-172.94		 92.63   	 361.14		
-24.41   	-27.16   	 95.60   	-178.03		 94.08   	-132.25		
-27.16   	-28.38   	 94.89   	-183.11		 93.55   	 -30.52		
-29.91   	-29.30   	 94.16   	-203.46		 93.43   	 -76.30		
-31.13   	-30.21   	 93.35   	-233.98		 93.12   	-310.27		
-31.13   	-32.04   	 92.41   	-264.50		 91.88   	-259.41		
-31.13   	-34.18   	 91.35   	-295.01		 90.84   	 -50.86		
-32.04   	-35.40   	 90.17   	-310.27		 90.64   	-178.03		
-32.04   	-32.96   	 88.93   	-315.36		 89.93   	-127.16		
-29.91   	-24.11   	 87.67   	-295.01		 89.42   	 345.88		
-24.72   	 -7.93   	 86.49   	-264.50		 90.80   	 147.51		
-18.31   	 12.21   	 85.43   	-218.72		 91.39   	 -86.47		
-13.73   	 31.74   	 84.56   	-167.85		 91.05   	   5.09		
-12.51   	 45.78   	 83.89   	-122.07		 91.07   	-127.16		
-12.51   	 52.49   	 83.40   	 -76.30		 90.56   	-239.06		
-11.90   	 53.71   	 83.09   	 -45.78		 89.60   	-152.59		
 -7.93   	 52.49   	 82.91   	 -25.43		 88.99   	-152.59		
 -1.22   	 52.80   	 82.81   	 -10.17		 88.38   	   0.00		
  5.80   	 57.07   	 82.77   	  -5.09		 88.38   	 284.84		
 11.60   	 66.83   	 82.75   	  -5.09		 89.52   	 254.32		
 14.95   	 83.01   	 82.73   	 -10.17		 90.54   	  10.17		
 16.17   	100.71   	 82.69   	  -5.09		 90.58   	-142.42		
 17.70   	112.61   	 82.66   	 -10.17		 90.01   	-127.16		
 21.36   	112.30   	 82.62   	  -5.09		 89.50   	  15.26		
 28.08   	 96.74   	 82.60   	  20.35		 89.56   	 116.99		
 36.62   	 71.72   	 82.69   	  50.86		 90.03   	  20.35		
 44.86   	 46.69   	 82.89   	  96.64		 90.11   	-172.94		
 49.13   	 29.91   	 83.28   	 152.59		 89.42   	  -5.09		
 45.78   	 22.89   	 83.89   	 198.37		 89.40   	 574.77		
 34.18   	 21.36   	 84.68   	 233.98		 91.70   	1119.02		
 16.78   	 19.53   	 85.62   	 259.41		 96.17   	   0.00		
 -1.83   	 14.65   	 86.65   	 259.41		 96.17   	-1739.57		
-15.87   	  5.19   	 87.69   	 233.98		 89.22   	-1759.91		
-23.19   	 -8.85   	 88.63   	 198.37		 82.18   	-630.72		
-24.41   	-26.86   	 89.42   	 142.42		 79.65   	 559.51		
-23.50   	-46.69   	 89.99   	  76.30		 81.89   	1088.50		
-23.50   	-64.39   	 90.29   	  15.26		 86.25   	 707.02		
-26.55   	-75.38   	 90.36   	 -50.86		 89.07   	 -45.78		
-31.74   	-78.13   	 90.15   	 -96.64		 88.89   	-498.47		
-37.23   	-75.38   	 89.77   	-147.51		 86.90   	-488.30		
-40.28   	-71.11   	 89.18   	-172.94		 84.94   	-233.98		
-39.37   	-68.66   	 88.48   	-198.37		 84.01   	  55.95		
-36.01   	-68.97   	 87.69   	-198.37		 84.23   	 142.42		
-31.74   	-70.19   	 86.90   	-198.37		 84.80   	  15.26		
-29.60   	-71.41   	 86.10   	-193.29		 84.86   	-147.51		
-31.13   	-72.02   	 85.33   	-178.03		 84.27   	-264.50		
-35.10   	-72.63   	 84.62   	-162.77		 83.21   	-188.20		
-39.06   	-73.85   	 83.97   	-152.59		 82.46   	 -10.17		
-41.20   	-77.51   	 83.36   	-147.51		 82.42   	  91.56		
-42.42   	-86.36   	 82.77   	-132.25		 82.79   	  81.38		
-46.39   	-104.98   	 82.24   	-127.16		 83.11   	 -45.78		
-58.29   	-137.63   	 81.73   	-116.99		 82.93   	-132.25		
-79.65   	-183.11   	 81.26   	-111.90		 82.40   	-122.07		
-105.90   	-231.93   	 80.81   	-101.73		 81.91   	 -76.30		
-123.90   	-264.59   	 80.41   	 -86.47		 81.61   	  25.43		
-114.44   	-257.87   	 80.06   	 -76.30		 81.71   	  25.43		
-60.42   	-195.31   	 79.76   	 -55.95		 81.81   	 -76.30		
 47.00   	-72.94   	 79.53   	 -50.86		 81.51   	-111.90		
201.11   	100.10   	 79.33   	 -30.52		 81.06   	 -86.47		
378.72   	310.36   	 79.21   	 -25.43		 80.71   	-101.73		
543.52   	552.98   	 79.10   	 -10.17		 80.30   	-142.42		
653.99   	829.16   	 79.06   	 -10.17		 79.74   	-147.51		
678.71   	1112.06   	 79.02   	  -5.09		 79.15   	 198.37		
462.34   	1404.42(R)	 79.00(D)	   5.09		 79.94   	  71.21		
287.78   	1278.38   	 79.02   	   5.09		 80.22   	-178.03		
128.78   	981.45   	 79.04   	   5.09		 79.51   	-325.53		
 11.60   	622.56   	 79.06   	  10.17		 78.21   	-203.46		
-64.39   	322.57   	 79.10   	  10.17		 77.40   	 -66.12		
-114.75   	141.30   	 79.15   	  10.17		 77.13   	  30.52		
-153.20   	 64.39   	 79.19   	  15.26		 77.25   	 101.73		
-179.44   	 43.33   	 79.25   	  15.26		 77.66   	  50.86		
-187.07   	 37.54   	 79.31   	  20.35		 77.86   	 -40.69		
-172.42   	 31.74   	 79.39   	  25.43		 77.70   	 -50.86		
-140.69   	 23.80   	 79.49   	  30.52		 77.50   	 -50.86		
-103.76   	  9.77   	 79.61   	  35.61		 77.29   	 -66.12		
-72.94   	-17.70   	 79.76   	  35.61		 77.03   	 -71.21		
-54.32   	-57.37   	 79.90   	  45.78		 76.74   	 -30.52		
-49.44   	-94.91   	 80.08   	  40.69		 76.62   	  30.52		
-54.02   	-117.49   	 80.24   	  35.61		 76.74   	 147.51		
-61.34   	-122.99   	 80.39   	  30.52		 77.33   	 147.51		
-63.78   	-119.93   	 80.51   	  25.43		 77.92   	-137.33		
-59.51   	-117.80   	 80.61   	  30.52		 77.38   	-361.14		
-50.96   	-120.24   	 80.73   	  45.78		 75.93   	-300.10		
-43.64   	-126.04   	 80.92   	  66.12		 74.73   	 -45.78		
-41.81   	-130.62   	 81.18   	 106.82		 74.55   	 162.77		
-44.56   	-131.53   	 81.61   	 152.59		 75.20   	 152.59		
-48.22   	-128.48   	 82.22   	 193.29		 75.81   	 -25.43		
-49.13   	-123.60   	 82.99   	 244.15		 75.71   	-147.51		
-47.30   	-119.93   	 83.97   	 279.75		 75.12   	-137.33		
-44.25   	-117.80   	 85.09   	 320.45		 74.57   	 -76.30		
-41.50   	-117.80   	 86.37   	 350.97		 74.26   	 -35.61		
-39.37   	-119.02   	 87.77   	 371.31		 74.12   	   5.09		
-38.15   	-120.85   	 89.26   	 391.66		 74.14   	  91.56		
-37.84   	-122.99   	 90.82   	 412.00		 74.51   	 213.63		
-38.76   	-124.82   	 92.47   	 442.52		 75.36   	 371.31		
-40.59   	-126.65   	 94.24   	 473.04		 76.85   	 534.08		
-41.50   	-127.87   	 96.13   	 513.73		 78.98   	 691.76		
-39.67   	-127.87   	 98.19   	 569.68		 81.75   	 778.23		
-35.71   	-125.73   	100.47   	  N/A		 84.86   	  N/A		
