  I     	  II     	  AO     	  AO'		  AO     	  AO'		
-23.80   	-51.27   	 90.80   	 274.67		 85.43   	 310.27		
-24.11   	-45.78   	 91.90   	 274.67		 86.67   	 330.62		
-26.25   	-41.20   	 93.00   	 274.67		 88.00   	 340.79		
-24.41   	-37.23   	 94.10   	 269.58		 89.36   	 345.88		
-28.38   	-35.71   	 95.18   	 249.24		 90.74   	 356.05		
-29.60   	-35.71   	 96.17   	 233.98		 92.17   	 361.14		
-32.65   	-36.01   	 97.11   	 218.72		 93.61   	 361.14		
-31.13   	-37.84   	 97.99   	 213.63		 95.06   	 366.22		
-30.82   	-32.96   	 98.84   	 218.72		 96.52   	 366.22		
-32.04   	-32.04   	 99.71   	 223.80		 97.99   	 361.14		
-32.04   	-33.87   	100.61   	 249.24		 99.43   	 361.14		
-34.18   	-33.26   	101.61   	 264.50		100.87   	 356.05		
-32.65   	-34.79   	102.66   	 295.01		102.30   	 356.05		
-32.35   	-34.48   	103.84   	 310.27		103.72   	 356.05		
-33.87   	-37.84   	105.09   	 320.45		105.15   	 350.97		
-36.93   	-45.78   	106.37   	 325.53		106.55   	 350.97		
-42.11   	-52.49   	107.67   	 320.45		107.95   	 345.88		
-46.08   	-61.95   	108.95   	 315.36		109.34   	 345.88		
-45.78   	-68.36   	110.21   	 300.10		110.72   	 345.88		
-47.00   	-69.27   	111.41   	 289.93		112.11   	 345.88		
-48.83   	-74.77   	112.57   	 279.75		113.49   	 345.88		
-52.19   	-82.70   	113.69   	 274.67		114.87   	 340.79		
-55.85   	-84.53   	114.79   	 269.58		116.24   	 335.71		
-60.42   	-86.06   	115.87   	 264.50		117.58   	 335.71		
-62.87   	-89.42   	116.93   	 264.50		118.92   	 325.53		
-66.22   	-92.77   	117.99   	 259.41		120.22   	 315.36		
-71.41   	-96.44   	119.02   	 249.24		121.48   	 305.19		
-77.82   	-105.29   	120.02   	 239.06		122.71   	 295.01		
-81.79   	-113.83   	120.98   	 228.89		123.89   	 284.84		
-85.75   	-114.75   	121.89   	 213.63		125.02   	 269.58		
-91.86   	-119.32   	122.75   	 208.54		126.10   	 259.41		
-93.99   	-121.46   	123.58   	 203.46		127.14   	 254.32		
-97.66   	-110.17   	124.39   	 203.46		128.16   	 244.15		
-99.49   	-101.01   	125.21   	 203.46		129.13   	 233.98		
-99.18   	-95.83   	126.02   	 213.63		130.07   	 218.72		
-99.18   	-89.42   	126.88   	 208.54		130.95   	 208.54		
-97.35   	-90.03   	127.71   	 203.46		131.78   	 188.20		
-100.40   	-92.47   	128.52   	 183.11		132.53   	 167.85		
-99.18   	-85.75   	129.26   	 172.94		133.20   	 152.59		
-93.08   	-71.11   	129.95   	 152.59		133.81   	 132.25		
-87.89   	-55.54   	130.56   	 142.42		134.34   	 111.90		
-80.87   	-39.98   	131.13   	 137.33		134.79   	 101.73		
-73.24   	-30.21   	131.68   	 147.51		135.20   	  91.56		
-64.39   	-18.62   	132.27   	 152.59		135.56   	  76.30		
-56.76   	-11.90   	132.88   	 162.77		135.87   	  61.04		
-47.91   	 -0.92   	133.53   	 162.77		136.11   	  50.86		
-35.71   	 18.31   	134.18   	 152.59		136.32   	  40.69		
-31.13   	 25.33   	134.79   	 127.16		136.48   	  25.43		
-25.33   	 33.26   	135.30   	  81.38		136.58   	  10.17		
-14.95   	 39.98   	135.63   	  40.69		136.62(S)	  -5.09		
-10.07   	 43.03   	135.79(S)	 -20.35		136.60   	 -20.35		
 -0.61   	 53.41   	135.71   	 -81.38		136.52   	 -35.61		
  4.27   	 56.46   	135.38   	-132.25		136.38   	 -50.86		
  9.77   	 60.42   	134.85   	-188.20		136.17   	 -71.21		
  9.77   	 62.87   	134.10   	-228.89		135.89   	 -86.47		
 10.38   	 57.07   	133.18   	-264.50		135.54   	-111.90		
 13.12   	 55.54   	132.13   	-289.93		135.10   	-132.25		
 13.12   	 54.32   	130.97   	-315.36		134.57   	-162.77		
 16.48   	 47.00   	129.70   	-330.62		133.92   	-188.20		
 19.23   	 47.91   	128.38   	-356.05		133.16   	-213.63		
 19.84   	 48.22   	126.96   	-366.22		132.31   	-244.15		
 19.23   	 43.64   	125.49   	-386.57		131.33   	-279.75		
 21.36   	 47.91   	123.95   	-401.83		130.21   	-310.27		
 17.70   	 47.61   	122.34   	-396.74		128.97   	-335.71		
 16.78   	 49.44   	120.75   	-381.48		127.63   	-361.14		
 19.84   	 54.02   	119.23   	-356.05		126.18   	-371.31		
 17.09   	 52.19   	117.80   	-305.19		124.70   	-376.40		
 23.19   	 52.80   	116.58   	-244.15		123.19   	-371.31		
 27.47   	 57.68   	115.60   	-188.20		121.71   	-356.05		
 26.55   	 63.17   	114.85   	-127.16		120.28   	-330.62		
 25.63   	 64.39   	114.34   	 -76.30		118.96   	-305.19		
 26.25   	 64.39   	114.04   	 -35.61		117.74   	-269.58		
 23.19   	 61.34   	113.90   	 -15.26		116.66   	-239.06		
 24.41   	 58.29   	113.83   	 -10.17		115.71   	-203.46		
 25.94   	 58.29   	113.79   	 -20.35		114.89   	-167.85		
 24.11   	 56.15   	113.71   	 -40.69		114.22   	-137.33		
 25.63   	 49.74   	113.55   	 -66.12		113.67   	-111.90		
 21.06   	 45.17   	113.29   	 -86.47		113.22   	 -91.56		
 26.55   	 47.30   	112.94   	-101.73		112.86   	 -66.12		
 23.80   	 51.27   	112.53   	-111.90		112.59   	 -61.04		
 19.53   	 56.15   	112.09   	-116.99		112.35   	 -50.86		
 25.02   	 57.68   	111.62   	-111.90		112.15   	 -45.78		
 21.06   	 54.63   	111.17   	-101.73		111.96   	 -45.78		
 22.89   	 54.32   	110.76   	 -91.56		111.78   	 -50.86		
 21.97   	 49.13   	110.40   	 -76.30		111.58   	 -61.04		
 21.97   	 46.39   	110.09   	 -76.30		111.33   	 -66.12		
 21.36   	 44.25   	109.79   	 -71.21		111.07   	 -76.30		
 19.23   	 39.67   	109.50   	 -76.30		110.76   	 -86.47		
 23.80   	 39.37   	109.20   	 -86.47		110.42   	 -96.64		
 22.89   	 36.93   	108.85   	-106.82		110.03   	-111.90		
 18.31   	 33.26   	108.42   	-122.07		109.58   	-116.99		
 21.06   	 32.04   	107.93   	-137.33		109.11   	-122.07		
 16.17   	 30.21   	107.39   	-152.59		108.63   	-127.16		
 17.70   	 31.74   	106.77   	-157.68		108.12   	-132.25		
 19.23   	 31.74   	106.14   	-157.68		107.59   	-127.16		
 18.92   	 32.04   	105.51   	-152.59		107.08   	-137.33		
 18.62   	 27.47   	104.90   	-142.42		106.53   	-132.25		
 14.95   	 27.16   	104.33   	-132.25		106.00   	-132.25		
 16.17   	 25.33   	103.80   	-122.07		105.47   	-132.25		
 14.04   	 24.72   	103.32   	-111.90		104.94   	-132.25		
 17.40   	 29.60   	102.87   	-101.73		104.41   	-137.33		
 21.97   	 25.94   	102.46   	-101.73		103.87   	-137.33		
 20.14   	 30.21   	102.05   	-101.73		103.32   	-137.33		
 23.19   	 29.91   	101.65   	-106.82		102.77   	-142.42		
 25.02   	 25.33   	101.22   	-116.99		102.20   	-137.33		
 27.77   	 39.67   	100.75   	-122.07		101.65   	-137.33		
 38.76   	 55.54   	100.26   	-132.25		101.10   	-137.33		
 46.39   	 81.79   	 99.74   	-137.33		100.55   	-127.16		
 56.76   	123.90   	 99.19   	-137.33		100.04   	-127.16		
 67.14   	154.42   	 98.64   	-132.25		 99.53   	-116.99		
 72.33   	167.24   	 98.11   	-132.25		 99.06   	-111.90		
 81.18   	178.22   	 97.58   	-122.07		 98.62   	-101.73		
 83.31   	179.44   	 97.09   	-111.90		 98.21   	 -91.56		
 88.20   	178.22   	 96.64   	 -96.64		 97.84   	 -86.47		
 88.20   	180.97   	 96.26   	 -91.56		 97.50   	 -81.38		
 84.84   	173.95   	 95.89   	 -76.30		 97.17   	 -71.21		
 79.65   	148.32   	 95.58   	 -76.30		 96.89   	 -71.21		
 65.61   	111.39   	 95.28   	 -76.30		 96.60   	 -61.04		
 49.74   	 81.18   	 94.97   	 -81.38		 96.36   	 -66.12		
 35.10   	 56.46   	 94.65   	 -81.38		 96.09   	 -61.04		
 24.11   	 35.10   	 94.32   	 -86.47		 95.85   	 -55.95		
 19.23   	 31.74   	 93.98   	 -91.56		 95.63   	 -61.04		
 19.84   	 29.91   	 93.61   	-101.73		 95.38   	 -66.12		
 16.78   	 13.12   	 93.20   	-101.73		 95.12   	 -66.12		
 13.43   	 -1.53   	 92.80   	-101.73		 94.85   	 -66.12		
 14.04   	-18.92   	 92.39   	 -96.64		 94.59   	 -71.21		
 11.29   	-44.56   	 92.00   	 -96.64		 94.30   	 -76.30		
 12.82   	-61.04   	 91.62   	 -91.56		 94.00   	 -71.21		
 15.56   	-70.19   	 91.25   	 -81.38		 93.71   	 -71.21		
 18.62   	-75.07   	 90.93   	 -76.30		 93.43   	 -76.30		
 21.36   	-82.09   	 90.62   	 -71.21		 93.12   	 -71.21		
 25.02   	-78.74   	 90.34   	 -71.21		 92.84   	 -71.21		
 30.52   	-71.41   	 90.05   	 -71.21		 92.55   	 -71.21		
 31.74   	-73.85   	 89.77   	 -71.21		 92.27   	 -66.12		
 30.52   	-66.83   	 89.48   	 -76.30		 92.00   	 -71.21		
 30.21   	-65.00   	 89.18   	 -86.47		 91.72   	 -66.12		
 35.40   	-60.12   	 88.83   	 -86.47		 91.45   	 -66.12		
 36.62   	-51.57   	 88.48   	 -91.56		 91.19   	 -71.21		
 37.23   	-54.32   	 88.12   	 -96.64		 90.91   	 -76.30		
 45.17   	-60.42   	 87.73   	-101.73		 90.60   	 -81.38		
 40.28   	-63.78   	 87.32   	 -96.64		 90.27   	 -81.38		
 37.23   	-61.65   	 86.94   	-101.73		 89.95   	 -86.47		
 36.62   	-50.66   	 86.53   	 -91.56		 89.60   	 -86.47		
 33.57   	-30.21   	 86.16   	 -86.47		 89.26   	 -91.56		
 27.47   	 14.04   	 85.82   	 -76.30		 88.89   	 -81.38		
 18.62   	 50.66   	 85.51   	 -61.04		 88.57   	 -86.47		
 13.43   	 79.04   	 85.27   	 -55.95		 88.22   	 -81.38		
  9.46   	104.06   	 85.05   	 -50.86		 87.89   	 -81.38		
  0.92   	 91.25   	 84.84   	 -40.69		 87.57   	 -81.38		
  6.10   	 68.36   	 84.68   	 -35.61		 87.24   	 -81.38		
  9.16   	 50.96   	 84.54   	 -35.61		 86.92   	 -81.38		
  5.19   	 40.89   	 84.39   	 -35.61		 86.59   	 -81.38		
  7.63   	 30.82   	 84.25   	 -40.69		 86.27   	 -91.56		
  7.93   	 19.84   	 84.09   	 -40.69		 85.90   	 -91.56		
  5.80   	 25.02   	 83.93   	 -45.78		 85.53   	 -96.64		
  7.32   	 14.04   	 83.74   	 -50.86		 85.15   	 -96.64		
  7.63   	  8.85   	 83.54   	 -50.86		 84.76   	-106.82		
  8.24   	  3.36   	 83.34   	  N/A		 84.33   	  N/A		
