  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
-84.53   	216.06   	125.45   	 178.03		134.14   	 300.10		
-109.86   	181.58   	126.16   	 172.94		135.34   	 310.27		
-107.42   	173.65   	126.86   	 172.94		136.58   	-244.15		
-41.20   	183.72   	127.55   	 172.94		135.60   	 295.01		
 -6.71   	179.75   	128.24   	 172.94		136.78   	1037.64		
-54.63   	138.24   	128.93   	 167.85		140.94   	 127.16		
-68.97   	137.33   	129.60   	 162.77		141.44   	-452.69		
-85.14   	110.17   	130.25   	 147.51		139.63   	 101.73		
-125.43   	 69.58   	130.84   	 127.16		140.04   	 111.90		
-111.69   	 70.19   	131.35   	 116.99		140.49   	-254.32		
-79.04   	 53.10   	131.82   	  91.56		139.47   	-152.59		
-119.63   	 32.65   	132.19   	  71.21		138.86   	 -25.43		
-187.99   	  6.41   	132.47   	  50.86		138.76   	-132.25		
-191.04   	  7.02   	132.67   	  30.52		138.23   	-137.33		
-206.91   	 16.48   	132.80   	  10.17		137.68   	 -91.56		
-150.76   	 64.70   	132.84(S)	 -10.17		137.31   	-116.99		
-74.46   	 88.81   	132.80   	 -25.43		136.85   	-111.90		
-24.72   	 81.48   	132.70   	 -45.78		136.40   	-116.99		
-40.28   	 28.38   	132.51   	 -61.04		135.93   	-178.03		
-141.30   	-37.54   	132.27   	 -81.38		135.22   	-208.54		
-166.32   	-23.19   	131.94   	 -91.56		134.38   	-213.63		
-179.14   	-20.75   	131.58   	-116.99		133.53   	-300.10		
-176.09   	  6.71   	131.11   	-127.16		132.33   	-335.71		
-112.00   	 40.28   	130.60   	-147.51		130.99   	-289.93		
-118.41   	  7.93   	130.01   	-162.77		129.83   	-295.01		
-131.53   	  6.10   	129.36   	-183.11		128.65   	-325.53		
-115.36   	 19.23   	128.63   	-198.37		127.34   	-315.36		
-121.46   	  3.97   	127.83   	-223.80		126.08   	-325.53		
-142.52   	  7.02   	126.94   	-239.06		124.78   	-356.05		
-158.08   	  6.71   	125.98   	-264.50		123.36   	-396.74		
-151.06   	  5.80   	124.92   	-284.84		121.77   	-432.35		
-133.67   	 10.38   	123.78   	-305.19		120.04   	-493.39		
-126.04   	 -1.53   	122.56   	-330.62		118.07   	-534.08		
-113.22   	  8.85   	121.24   	-356.05		115.93   	-539.16		
-149.84   	  0.31   	119.82   	-371.31		113.77   	-549.34		
-183.41   	 -9.16   	118.33   	-391.66		111.58   	-584.94		
-130.00   	 22.28   	116.76   	-401.83		109.24   	-610.37		
-117.49   	 23.50   	115.16   	-412.00		106.80   	-620.55		
-123.60   	 24.72   	113.51   	-412.00		104.31   	-579.86		
-135.19   	 22.58   	111.86   	-412.00		101.99   	-493.39		
-159.91   	 17.40   	110.21   	-406.92		100.02   	-417.09		
-169.98   	  9.16   	108.59   	-391.66		 98.35   	-356.05		
-161.44   	  6.71   	107.02   	-376.40		 96.93   	-284.84		
-128.48   	 17.70   	105.51   	-361.14		 95.79   	-223.80		
-120.24   	 24.72   	104.07   	-345.88		 94.89   	-193.29		
-137.33   	  3.05   	102.69   	-325.53		 94.12   	-162.77		
-133.36   	 -3.36   	101.38   	-315.36		 93.47   	-142.42		
-114.14   	 14.95   	100.12   	-289.93		 92.90   	-137.33		
-125.12   	 14.95   	 98.96   	-284.84		 92.35   	-142.42		
-130.92   	 41.20   	 97.82   	-264.50		 91.78   	-137.33		
-106.81   	 61.65   	 96.76   	-259.41		 91.23   	-122.07		
-116.27   	 31.43   	 95.73   	-244.15		 90.74   	-116.99		
-128.48   	 13.73   	 94.75   	-228.89		 90.27   	-127.16		
-126.34   	  3.05   	 93.83   	-223.80		 89.77   	-157.68		
-166.63   	 -1.22   	 92.94   	-213.63		 89.13   	-157.68		
-182.19   	 -8.85   	 92.09   	-203.46		 88.50   	-147.51		
-143.43   	 14.04   	 91.27   	-193.29		 87.91   	-137.33		
-84.53   	 41.50   	 90.50   	-183.11		 87.36   	-132.25		
-85.14   	 25.63   	 89.77   	-178.03		 86.84   	-132.25		
-109.56   	 39.98   	 89.05   	-167.85		 86.31   	-142.42		
-135.19   	 37.23   	 88.38   	-162.77		 85.74   	-162.77		
-196.84   	-14.34   	 87.73   	-152.59		 85.09   	-157.68		
-158.39   	-18.31   	 87.12   	-152.59		 84.46   	-137.33		
-111.39   	-15.26   	 86.51   	-147.51		 83.91   	-127.16		
-125.12   	-16.78   	 85.92   	-142.42		 83.40   	-111.90		
-119.32   	 -0.92   	 85.35   	-137.33		 82.95   	-111.90		
-120.85   	 21.97   	 84.80   	-132.25		 82.50   	-101.73		
-133.97   	 16.78   	 84.27   	-137.33		 82.10   	 -81.38		
-140.38   	 -2.75   	 83.72   	-127.16		 81.77   	 -96.64		
-148.93   	-11.90   	 83.21   	-132.25		 81.38   	-106.82		
-155.94   	-12.82   	 82.69   	-127.16		 80.96   	-101.73		
-133.97   	 -0.61   	 82.18   	-127.16		 80.55   	-101.73		
-108.34   	  2.44   	 81.67   	-122.07		 80.14   	-106.82		
-101.32   	  0.61   	 81.18   	-122.07		 79.71   	 -96.64		
-120.85   	-18.31   	 80.69   	-122.07		 79.33   	 -96.64		
-144.65   	-45.47   	 80.20   	-116.99		 78.94   	 -96.64		
-136.72   	-25.94   	 79.74   	-116.99		 78.56   	 -91.56		
-105.90   	  7.63   	 79.27   	-111.90		 78.19   	 -91.56		
-102.23   	  4.88   	 78.82   	-111.90		 77.82   	 -96.64		
-109.56   	 19.23   	 78.37   	-106.82		 77.44   	 -91.56		
-130.31   	 -2.44   	 77.94   	-106.82		 77.07   	 -91.56		
-156.56   	-40.28   	 77.52   	-101.73		 76.70   	 -91.56		
-138.24   	-18.92   	 77.11   	 -96.64		 76.34   	 -86.47		
-114.14   	 -5.49   	 76.72   	-101.73		 75.99   	 -86.47		
-115.66   	 -7.63   	 76.32   	 -96.64		 75.65   	 -86.47		
-117.80   	  0.00   	 75.93   	 -91.56		 75.30   	 -86.47		
-112.30   	 -8.85   	 75.56   	 -96.64		 74.95   	 -91.56		
-126.95   	-25.94   	 75.18   	 -91.56		 74.59   	 -91.56		
-139.16   	-27.16   	 74.81   	 -96.64		 74.22   	 -91.56		
-131.23   	-24.11   	 74.42   	 -91.56		 73.86   	 -86.47		
-95.21   	  7.63   	 74.06   	 -91.56		 73.51   	 -91.56		
-112.30   	  0.61   	 73.69   	 -91.56		 73.14   	 -91.56		
-118.71   	 -5.19   	 73.33   	 -91.56		 72.78   	 -91.56		
-117.19   	-18.01   	 72.96   	 -91.56		 72.41   	 -91.56		
-166.32   	-69.27   	 72.59   	 -91.56		 72.04   	 -86.47		
-159.91   	-93.69   	 72.23   	 -91.56		 71.70   	 -81.38		
-135.80   	-103.15   	 71.86   	 -91.56		 71.37   	 -91.56		
-125.43   	-99.49   	 71.50   	 -86.47		 71.01   	 -86.47		
-105.59   	-92.47   	 71.15   	 -91.56		 70.66   	 -86.47		
-103.45   	-77.21   	 70.78   	 -91.56		 70.32   	 -86.47		
-101.93   	-59.81   	 70.42   	 -86.47		 69.97   	 -86.47		
-111.08   	-49.13   	 70.07   	 -86.47		 69.62   	 -81.38		
-108.34   	-21.06   	 69.73   	 -86.47		 69.30   	 -86.47		
-116.88   	-28.08   	 69.38   	 -91.56		 68.95   	 -81.38		
-96.74   	-46.08   	 69.01   	 -81.38		 68.63   	 -76.30		
-54.63   	-32.35   	 68.69   	 -86.47		 68.32   	 -71.21		
-41.81   	-40.89   	 68.34   	 -86.47		 68.04   	 -71.21		
-17.09   	-28.38   	 68.00   	 -81.38		 67.75   	 -66.12		
-21.06   	  3.36   	 67.67   	 -81.38		 67.49   	 -66.12		
-81.79   	 -2.75   	 67.34   	 -81.38		 67.22   	 -71.21		
-112.92   	-28.99   	 67.02   	 -76.30		 66.94   	 -66.12		
-130.92   	-31.43   	 66.71   	 -76.30		 66.67   	 -55.95		
-132.45   	-28.99   	 66.41   	 -76.30		 66.45   	 -66.12		
-108.64   	-31.43   	 66.10   	 -71.21		 66.18   	 -61.04		
-100.40   	-14.34   	 65.82   	 -71.21		 65.94   	 -55.95		
-118.41   	-25.94   	 65.53   	 -71.21		 65.72   	 -50.86		
-116.88   	-29.60   	 65.25   	 -66.12		 65.51   	 -50.86		
-99.18   	 -8.54   	 64.98   	 -66.12		 65.31   	 -50.86		
-99.49   	-14.65   	 64.72   	 -66.12		 65.11   	 -45.78		
-88.81   	  0.00   	 64.46   	 -61.04		 64.92   	 -45.78		
-93.69   	  6.41   	 64.21   	 -61.04		 64.74   	 -50.86		
-118.10   	-22.28   	 63.97   	 -61.04		 64.54   	 -55.95		
-117.80   	-19.23   	 63.72   	 -55.95		 64.31   	 -50.86		
-104.68   	-11.29   	 63.50   	 -61.04		 64.11   	 -55.95		
-89.11   	-14.95   	 63.26   	 -55.95		 63.89   	 -61.04		
-111.39   	-14.95   	 63.03   	 -55.95		 63.64   	 -50.86		
-119.02   	 -2.14   	 62.81   	 -55.95		 63.44   	 -45.78		
-128.48   	  4.58   	 62.58   	 -55.95		 63.26   	 -40.69		
-144.04   	  3.97   	 62.36   	 -55.95		 63.09   	 -40.69		
-138.55   	  1.83   	 62.14   	 -55.95		 62.93   	 -30.52		
-108.03   	 10.38   	 61.91   	 -55.95		 62.81   	 -30.52		
-88.20   	 20.14   	 61.69   	 -61.04		 62.69   	 -35.61		
-104.06   	 19.23   	 61.44   	 -55.95		 62.54   	 -45.78		
-103.45   	 30.21   	 61.22   	 -61.04		 62.36   	 -61.04		
-109.86   	 25.02   	 60.98   	 -55.95		 62.12   	 -61.04		
-125.43   	  7.02   	 60.75   	 -66.12		 61.87   	 -71.21		
-100.71   	 10.68   	 60.49   	 -61.04		 61.59   	 -76.30		
-86.06   	 21.36   	 60.24   	 -66.12		 61.28   	 -81.38		
-91.55   	 38.45   	 59.98   	 -61.04		 60.96   	 -71.21		
-138.55   	 38.76   	 59.74   	 -66.12		 60.67   	 -76.30		
-143.74   	 39.98   	 59.47   	 -61.04		 60.37   	 -66.12		
-125.43   	 46.08   	 59.23   	 -61.04		 60.10   	 -55.95		
-118.71   	 26.86   	 58.98   	 -55.95		 59.88   	 -45.78		
-87.89   	 13.43   	 58.76   	 -61.04		 59.69   	 -30.52		
-73.24   	 36.01   	 58.51   	 -50.86		 59.57   	 -40.69		
-92.77   	 42.72   	 58.31   	 -55.95		 59.41   	 -40.69		
-110.47   	 43.03   	 58.09   	 -45.78		 59.25   	 -35.61		
-117.80   	 59.81   	 57.90   	 -50.86		 59.10   	 -35.61		
-123.29   	 62.56   	 57.70   	 -45.78		 58.96   	 -30.52		
-133.36   	 41.20   	 57.52   	 -45.78		 58.84   	 -35.61		
-112.92   	 49.74   	 57.33   	 -45.78		 58.70   	 -35.61		
-78.74   	 72.33   	 57.15   	 -45.78		 58.56   	 -30.52		
-72.63   	 67.75   	 56.97   	 -45.78		 58.43   	 -40.69		
-106.20   	 66.83   	 56.79   	 -50.86		 58.27   	 -45.78		
-123.29   	 73.85   	 56.58   	 -50.86		 58.09   	 -45.78		
-146.48   	 64.70   	 56.38   	 -45.78		 57.90   	 -45.78		
-165.10   	 68.36   	 56.20   	 -55.95		 57.72   	 -50.86		
-157.47   	 92.47   	 55.97   	 -50.86		 57.52   	 -55.95		
-103.45   	156.56   	 55.77   	 -50.86		 57.29   	 -50.86		
-48.83   	216.37   	 55.56   	 -55.95		 57.09   	 -50.86		
 68.97   	311.58   	 55.34   	 -50.86		 56.89   	 -50.86		
248.11   	442.50   	 55.14   	 -50.86		 56.68   	 -40.69		
422.06   	561.52   	 54.93   	 -50.86		 56.52   	 -40.69		
612.18   	761.72   	 54.73   	 -45.78		 56.36   	 -40.69		
766.30   	959.78   	 54.55   	 -91.56		 56.20   	 -71.21		
721.13   	1006.16   	 54.18   	 -45.78		 55.91   	 -35.61		
555.42   	799.56   	 54.00   	 -40.69		 55.77   	 -40.69		
287.17   	551.15   	 53.83   	 -35.61		 55.61   	 -40.69		
 54.32   	307.62   	 53.69   	 -40.69		 55.44   	 -40.69		
-80.87   	156.86   	 53.53   	 -35.61		 55.28   	 -35.61		
-171.20   	 99.49   	 53.39   	 -35.61		 55.14   	 -40.69		
-212.71   	 15.87   	 53.24   	  N/A		 54.97   	  N/A		
