  I     	  II     	  LVp     	  LVp'		  CH2     	  CH2'		
-44.56   	 69.58   	 57.82   	2492.36		139.08   	1093.59		
-36.62   	 87.89   	 67.79   	2421.15		143.46   	 523.90		
-38.76   	 98.57   	 77.48   	2319.42		145.55   	-178.03		
-31.43   	111.39   	 86.75   	2187.17		144.84   	-417.09		
 29.60   	176.09   	 95.50   	2029.49		143.17   	-152.59		
 99.18   	233.15   	103.62   	1856.55		142.56   	 111.90		
197.45   	324.71   	111.05   	1653.10		143.01   	 345.88		
354.61   	455.02   	117.66   	1434.38		144.39   	 193.29		
524.29   	603.64   	123.40   	1190.23		145.17   	-172.94		
700.99   	827.33   	128.16   	1592.06		144.48   	-2716.16		
805.66   	1097.11(R)	134.53   	 376.40		133.61   	-2110.88		
745.85   	1026.00   	136.03   	  96.64		125.17   	-1846.38		
561.83   	773.01   	136.42   	-167.85		117.78   	-1902.33		
310.67   	502.01   	135.75   	-417.09		110.17   	-2288.90		
147.40   	258.79   	134.08   	-630.72		101.02   	-2589.00		
 17.70   	121.15   	131.56   	-808.75		 90.66   	-2578.83		
-93.08   	 31.74   	128.32   	-946.08		 80.35   	-2080.36		
-101.62   	-24.41   	124.54   	-1042.72		 72.02   	-1724.31		
-89.11   	-24.41   	120.37   	-1088.50		 65.13   	-1449.64		
-102.23   	-46.08   	116.01   	-1108.85		 59.33   	-971.51		
-82.09   	-36.62   	111.58   	-1098.67		 55.44   	-696.84		
-32.35   	-31.13   	107.18   	-1052.90		 52.65   	-437.43		
 -5.80   	-49.74   	102.97   	-1002.03		 50.91   	-386.57		
-14.04   	 -8.85   	 98.96   	-940.99		 49.36   	-564.60		
-18.31   	 46.08   	 95.20   	-869.78		 47.10   	-427.26		
-39.06   	 63.78   	 91.72   	-808.75		 45.39   	-188.20		
-49.44   	 76.29   	 88.48   	-742.62		 44.64   	-172.94		
-29.91   	 47.00   	 85.51   	-686.67		 43.95   	-157.68		
-23.19   	 23.80   	 82.77   	-630.72		 43.32   	-172.94		
-38.15   	 33.26   	 80.24   	-569.68		 42.62   	 111.90		
-47.61   	 43.03   	 77.97   	-493.39		 43.07   	 361.14		
-50.66   	 47.91   	 75.99   	-401.83		 44.52   	-162.77		
-41.81   	 42.72   	 74.38   	-300.10		 43.87   	 269.58		
-44.56   	 40.89   	 73.18   	-172.94		 44.94   	1551.37		
-45.78   	 39.67   	 72.49   	 -45.78		 51.15   	1307.22		
-37.84   	 39.37   	 72.31   	  86.47		 56.38   	 676.50		
-50.96   	 34.79   	 72.65   	 198.37		 59.08   	 991.86		
-50.96   	 30.21   	 73.45   	 279.75		 63.05   	1236.01		
-46.39   	 33.57   	 74.57   	 335.71		 68.00   	1215.66		
-61.34   	 33.87   	 75.91   	 345.88		 72.86   	 890.13		
-50.66   	 33.87   	 77.29   	 315.36		 76.42   	 167.85		
-37.84   	 30.82   	 78.56   	 249.24		 77.09   	 233.98		
-35.40   	 25.63   	 79.55   	 152.59		 78.03   	 808.75		
-31.13   	 42.72   	 80.16   	  35.61		 81.26   	 157.68		
-41.81   	 51.27   	 80.30   	 -91.56		 81.89   	-656.15		
-50.66   	 49.74   	 79.94   	-208.54		 79.27   	-345.88		
-39.98   	 61.04   	 79.10   	-305.19		 77.88   	-239.06		
-39.67   	 51.27   	 77.88   	-381.48		 76.93   	-600.20		
-36.62   	 43.03   	 76.36   	-401.83		 74.53   	-656.15		
-21.97   	 47.00   	 74.75   	-396.74		 71.90   	 513.73		
-28.69   	 43.95   	 73.16   	-335.71		 73.96   	1968.46		
-44.86   	 45.47   	 71.82   	-249.24		 81.83   	1317.39		
-55.24   	 50.96   	 70.82   	-132.25		 87.10   	 788.40		
-43.95   	 55.85   	 70.29   	   0.00		 90.25   	1551.37		
-34.48   	 56.76   	 70.29   	 137.33		 96.46   	1434.38		
-32.04   	 68.36   	 70.84   	 269.58		102.20   	 890.13		
-35.40   	 63.17   	 71.92   	 391.66		105.76   	 986.77		
-54.32   	 66.22   	 73.49   	 503.56		109.70   	 768.05		
-35.40   	 89.11   	 75.50   	 595.11		112.78   	 335.71		
  4.27   	113.53   	 77.88   	 671.41		114.12   	 310.27		
 25.33   	131.23   	 80.57   	 727.36		115.36   	 742.62		
 46.69   	154.11   	 83.48   	 762.97		118.33   	 996.94		
 32.65   	156.56   	 86.53   	 778.23		122.32   	 518.82		
 -1.53   	149.54   	 89.64   	 783.31		124.39   	 350.97		
 18.62   	170.59   	 92.78   	 768.05		125.80   	 579.86		
 39.37   	187.38   	 95.85   	 747.71		128.12   	 233.98		
 38.76   	203.86   	 98.84   	 722.28		129.05   	-178.03		
 50.35   	213.32   	101.73   	 696.84		128.34   	-162.77		
 67.75   	216.37   	104.52   	 676.50		127.69   	 101.73		
 62.56   	224.91   	107.22   	 651.07		128.10   	 300.10		
 69.89   	224.30   	109.83   	 630.72		129.30   	 335.71		
112.30   	241.70   	112.35   	 615.46		130.64   	 391.66		
122.99   	255.13   	114.81   	 595.11		132.21   	 544.25		
113.83   	254.82   	117.19   	 584.94		134.38   	 508.65		
103.45   	270.08   	119.53   	 559.51		136.42   	 178.03		
 77.82   	264.59   	121.77   	 528.99		137.13   	 371.31		
 50.05   	238.04   	123.89   	 488.30		138.62   	 961.34		
 57.98   	241.09   	125.84   	 422.18		142.46   	 503.56		
 89.42   	236.82   	127.53   	 350.97		144.48   	-493.39		
 84.84   	210.27   	128.93   	 259.41		142.50   	-442.52		
 51.27   	194.70   	129.97   	 172.94		140.73   	-172.94		
 36.32   	174.87   	130.66   	  91.56		140.04   	-834.18		
 29.30   	138.24   	131.03   	  30.52		136.70   	-2151.57		
 40.89   	129.39   	131.15   	 -10.17		128.10   	-1759.91		
 47.61   	129.39   	131.11   	 -25.43		121.06   	 640.89		
 39.37   	106.20   	131.01   	 -20.35		123.62   	1551.37		
 10.99   	 83.01   	130.93   	   5.09		129.83   	 854.52		
-39.98   	 60.73   	130.95   	  25.43		133.24   	1063.07		
-35.40   	 38.76   	131.05   	  61.04		137.50   	1434.38		
-18.31   	 30.82   	131.29   	  76.30		143.23   	 315.36		
-30.52   	 22.28   	131.60   	  91.56		144.50   	-676.50		
  8.54   	 32.04   	131.96   	  86.47		141.79   	-259.41		
 20.75   	 47.00   	132.31   	  81.38		140.75   	-116.99		
-10.38   	 35.40   	132.63   	  55.95		140.28   	-590.03		
  1.53   	 39.98   	132.86   	  20.35		137.92   	-493.39		
  2.44   	 25.33   	132.94   	 -10.17		135.95   	-249.24		
 -6.71   	 -2.14   	132.90   	 -45.78		134.95   	-442.52		
-13.43   	  0.61   	132.72   	 -86.47		133.18   	-473.04		
-47.61   	  0.61   	132.37   	-122.07		131.29   	-320.45		
-54.63   	 11.90   	131.88   	-157.68		130.01   	-350.97		
-54.32   	 27.16   	131.25   	-183.11		128.61   	-284.84		
-33.57   	 26.25   	130.52   	-208.54		127.47   	-172.94		
  0.31   	 31.13   	129.68   	-233.98		126.77   	-264.50		
 -5.80   	 33.87   	128.75   	-244.15		125.72   	-274.67		
-25.02   	 16.78   	127.77   	-264.50		124.62   	-203.46		
-16.78   	 23.80   	126.71   	-279.75		123.80   	-310.27		
-16.78   	 22.58   	125.59   	-289.93		122.56   	-427.26		
-26.86   	  2.75   	124.43   	-305.19		120.85   	-350.97		
-13.12   	 16.48   	123.21   	-320.45		119.45   	-366.22		
 19.84   	 41.81   	121.93   	-330.62		117.99   	-442.52		
 32.35   	 46.08   	120.61   	-350.97		116.22   	-356.05		
 23.19   	 60.12   	119.21   	-361.14		114.79   	-350.97		
 -9.16   	 57.98   	117.76   	-376.40		113.39   	-503.56		
-48.52   	 29.60   	116.26   	-391.66		111.37   	-528.99		
-71.11   	 25.94   	114.69   	-396.74		109.26   	-508.65		
-35.40   	 36.01   	113.10   	-406.92		107.22   	-559.51		
 12.21   	 41.81   	111.47   	-412.00		104.98   	-569.68		
 -2.75   	 45.17   	109.83   	-412.00		102.71   	-534.08		
 -8.24   	 43.03   	108.18   	-406.92		100.57   	-483.21		
-15.26   	 42.72   	106.55   	-401.83		 98.64   	-391.66		
-17.40   	 46.69   	104.94   	-381.48		 97.07   	-340.79		
 -2.14   	 47.00   	103.42   	-371.31		 95.71   	-305.19		
-10.07   	 39.37   	101.93   	-350.97		 94.49   	-244.15		
-21.67   	 50.66   	100.53   	-330.62		 93.51   	-162.77		
-40.89   	 64.09   	 99.21   	-315.36		 92.86   	-122.07		
-45.78   	 73.55   	 97.94   	-295.01		 92.37   	-127.16		
-23.19   	 94.91   	 96.76   	-279.75		 91.86   	-137.33		
-16.17   	 82.40   	 95.65   	-264.50		 91.31   	-142.42		
 -6.71   	 52.19   	 94.59   	-249.24		 90.74   	-122.07		
 -7.02   	 55.85   	 93.59   	-239.06		 90.25   	-152.59		
-16.78   	 63.17   	 92.63   	-228.89		 89.64   	-218.72		
 -4.58   	 75.38   	 91.72   	-213.63		 88.77   	-198.37		
-13.12   	 78.74   	 90.86   	-208.54		 87.98   	-147.51		
-13.43   	 79.04   	 90.03   	-193.29		 87.39   	-152.59		
 -3.66   	 74.77   	 89.26   	-188.20		 86.77   	-127.16		
-20.45   	 70.19   	 88.50   	-172.94		 86.27   	-106.82		
-33.87   	 72.63   	 87.81   	-167.85		 85.84   	-137.33		
-31.43   	 70.50   	 87.14   	-152.59		 85.29   	-147.51		
-33.87   	 59.51   	 86.53   	-142.42		 84.70   	-127.16		
-49.13   	 47.61   	 85.96   	-132.25		 84.19   	-122.07		
-13.12   	 70.50   	 85.43   	-127.16		 83.70   	-127.16		
 15.87   	 84.53   	 84.92   	-122.07		 83.19   	-127.16		
  6.41   	 82.40   	 84.44   	-111.90		 82.69   	-116.99		
 28.08   	 98.57   	 83.99   	-111.90		 82.22   	-106.82		
  2.44   	 76.60   	 83.54   	-106.82		 81.79   	-132.25		
-25.02   	 62.56   	 83.11   	-101.73		 81.26   	-122.07		
 -8.85   	 71.41   	 82.71   	-106.82		 80.77   	-101.73		
-41.50   	 64.70   	 82.28   	-101.73		 80.37   	-101.73		
-34.18   	 71.72   	 81.87   	-101.73		 79.96   	 -96.64		
-18.62   	 71.11   	 81.46   	-106.82		 79.57   	 -96.64		
-36.32   	 62.87   	 81.04   	-101.73		 79.19   	-101.73		
 -4.88   	 61.95   	 80.63   	  N/A		 78.78   	  N/A		
