  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
-54.93   	-171.51   	 79.06   	 320.45		 69.48   	 467.95		
-51.57   	-156.86   	 80.35   	 320.45		 71.35   	 462.87		
-43.03   	-154.11   	 81.63   	 320.45		 73.20   	 478.13		
-36.32   	-160.83   	 82.91   	 310.27		 75.12   	 488.30		
-37.54   	-169.68   	 84.15   	 300.10		 77.07   	 493.39		
-44.56   	-173.65   	 85.35   	 295.01		 79.04   	 498.47		
-50.96   	-170.59   	 86.53   	 284.84		 81.04   	 518.82		
-51.27   	-163.88   	 87.67   	 264.50		 83.11   	 518.82		
-43.95   	-155.64   	 88.73   	 254.32		 85.19   	 518.82		
-36.32   	-147.09   	 89.75   	 239.06		 87.26   	 498.47		
-36.01   	-137.02   	 90.70   	 218.72		 89.26   	 493.39		
-43.33   	-127.56   	 91.58   	 208.54		 91.23   	 503.56		
-51.88   	-120.85   	 92.41   	 193.29		 93.24   	 518.82		
-53.71   	-118.41   	 93.18   	 178.03		 95.32   	 488.30		
-48.52   	-119.32   	 93.90   	 167.85		 97.27   	 432.35		
-42.72   	-123.29   	 94.57   	 162.77		 99.00   	 401.83		
-44.25   	-132.45   	 95.22   	 152.59		100.61   	 396.74		
-51.57   	-147.09   	 95.83   	 152.59		102.20   	 391.66		
-56.15   	-159.91   	 96.44   	 142.42		103.76   	 350.97		
-52.19   	-157.78   	 97.01   	 137.33		105.17   	 315.36		
-42.72   	-130.92   	 97.56   	 132.25		106.43   	 279.75		
-37.23   	-85.45   	 98.09   	 122.07		107.55   	 249.24		
-43.03   	-42.11   	 98.58   	 122.07		108.54   	 254.32		
-57.07   	-21.06   	 99.06   	 116.99		109.56   	 269.58		
-68.05   	-27.47   	 99.53   	 111.90		110.64   	 254.32		
-68.36   	-48.83   	 99.98   	 101.73		111.66   	 208.54		
-61.04   	-65.61   	100.39   	 101.73		112.49   	 152.59		
-54.93   	-69.58   	100.79   	  96.64		113.10   	 101.73		
-55.54   	-65.61   	101.18   	  91.56		113.51   	  81.38		
-60.73   	-64.39   	101.55   	  86.47		113.83   	  81.38		
-61.95   	-70.80   	101.89   	  81.38		114.16   	  76.30		
-54.02   	-80.26   	102.22   	  76.30		114.47   	  66.12		
-39.37   	-84.53   	102.52   	  66.12		114.73   	  30.52		
-25.94   	-76.60   	102.79   	  55.95		114.85(S)	   0.00		
-19.84   	-58.59   	103.01   	  45.78		114.85   	   0.00		
-20.75   	-37.23   	103.19   	  35.61		114.85   	   0.00		
-21.97   	-19.23   	103.34   	  20.35		114.85   	 -20.35		
-18.31   	 -9.46   	103.42(S)	   0.00		114.77   	 -61.04		
 -9.46   	 -8.24   	103.42   	 -15.26		114.53   	 -86.47		
  1.83   	-11.90   	103.36   	 -35.61		114.18   	 -86.47		
 10.07   	-18.31   	103.21   	 -50.86		113.83   	 -96.64		
 12.51   	-30.82   	103.01   	 -71.21		113.45   	-116.99		
  9.16   	-53.10   	102.73   	 -86.47		112.98   	-167.85		
  1.83   	-77.82   	102.38   	-111.90		112.31   	-188.20		
 -7.32   	-89.42   	101.93   	-127.16		111.56   	-188.20		
-14.65   	-71.41   	101.42   	-147.51		110.80   	-167.85		
-17.70   	-24.72   	100.83   	-167.85		110.13   	-167.85		
-14.65   	 28.08   	100.16   	-183.11		109.46   	-188.20		
 -7.02   	 57.98   	 99.43   	-203.46		108.71   	-223.80		
  0.92   	 51.27   	 98.62   	-213.63		107.81   	-259.41		
  5.49   	 20.45   	 97.76   	-223.80		106.77   	-274.67		
  5.80   	-10.99   	 96.87   	-228.89		105.68   	-269.58		
  2.75   	-28.69   	 95.95   	-228.89		104.60   	-269.58		
 -1.22   	-32.35   	 95.04   	-228.89		103.52   	-295.01		
 -4.58   	-29.60   	 94.12   	-223.80		102.34   	-315.36		
 -6.41   	-26.25   	 93.22   	-213.63		101.08   	-330.62		
 -6.71   	-24.41   	 92.37   	-198.37		 99.76   	-335.71		
 -5.19   	-25.02   	 91.58   	-188.20		 98.41   	-330.62		
 -1.83   	-29.30   	 90.82   	-178.03		 97.09   	-330.62		
  2.14   	-36.01   	 90.11   	-157.68		 95.77   	-340.79		
  3.97   	-39.37   	 89.48   	-147.51		 94.40   	-350.97		
  3.05   	-35.10   	 88.89   	-132.25		 93.00   	-325.53		
  0.00   	-28.38   	 88.36   	-122.07		 91.70   	-279.75		
 -3.97   	-28.38   	 87.87   	-106.82		 90.58   	-244.15		
 -7.93   	-38.45   	 87.45   	-101.73		 89.60   	-218.72		
-11.29   	-52.19   	 87.04   	 -91.56		 88.73   	-208.54		
-14.04   	-58.29   	 86.67   	 -81.38		 87.89   	-203.46		
-15.87   	-52.19   	 86.35   	 -71.21		 87.08   	-203.46		
-15.56   	-38.76   	 86.06   	 -71.21		 86.27   	-223.80		
-12.82   	-26.25   	 85.78   	 -66.12		 85.37   	-233.98		
 -8.85   	-18.01   	 85.51   	 -61.04		 84.44   	-233.98		
 -5.80   	-13.73   	 85.27   	 -55.95		 83.50   	-213.63		
 -5.49   	-12.21   	 85.05   	 -61.04		 82.64   	-193.29		
 -6.10   	-14.34   	 84.80   	 -61.04		 81.87   	-188.20		
 -4.88   	-21.67   	 84.56   	 -61.04		 81.12   	-162.77		
 -1.83   	-32.04   	 84.31   	 -61.04		 80.47   	-157.68		
  0.31   	-40.89   	 84.07   	 -61.04		 79.84   	-157.68		
 -1.83   	-44.86   	 83.82   	 -66.12		 79.21   	-162.77		
 -7.93   	-43.95   	 83.56   	 -71.21		 78.56   	-167.85		
-14.04   	-39.67   	 83.28   	 -71.21		 77.88   	-152.59		
-14.34   	-33.26   	 82.99   	 -71.21		 77.27   	-132.25		
 -8.54   	-25.94   	 82.71   	 -71.21		 76.74   	-142.42		
  1.22   	-19.23   	 82.42   	 -76.30		 76.17   	-147.51		
  9.77   	-18.31   	 82.12   	 -76.30		 75.58   	-132.25		
 12.82   	-27.47   	 81.81   	 -76.30		 75.06   	-122.07		
  9.16   	-45.17   	 81.51   	 -81.38		 74.57   	-116.99		
  1.22   	-65.00   	 81.18   	 -86.47		 74.10   	-101.73		
 -8.24   	-76.60   	 80.83   	 -81.38		 73.69   	 -81.38		
-14.95   	-73.55   	 80.51   	 -86.47		 73.37   	 -91.56		
-15.56   	-55.85   	 80.16   	 -86.47		 73.00   	-106.82		
-11.60   	-32.96   	 79.82   	 -86.47		 72.57   	-101.73		
 -8.54   	-17.40   	 79.47   	 -91.56		 72.17   	 -86.47		
 -9.16   	-16.17   	 79.10   	 -86.47		 71.82   	 -71.21		
-12.21   	-25.94   	 78.76   	 -86.47		 71.54   	 -55.95		
-12.51   	-36.93   	 78.41   	 -86.47		 71.31   	 -61.04		
 -6.10   	-41.20   	 78.07   	 -81.38		 71.07   	 -66.12		
  4.58   	-36.93   	 77.74   	 -81.38		 70.80   	 -61.04		
 13.43   	-29.30   	 77.42   	 -81.38		 70.56   	 -55.95		
 14.95   	-24.11   	 77.09   	 -71.21		 70.34   	 -66.12		
  7.02   	-22.28   	 76.81   	 -71.21		 70.07   	 -71.21		
 -5.19   	-20.14   	 76.52   	 -71.21		 69.79   	 -66.12		
-15.56   	-18.31   	 76.24   	 -61.04		 69.52   	 -66.12		
-20.75   	-21.36   	 75.99   	 -61.04		 69.26   	 -66.12		
-20.45   	-32.04   	 75.75   	 -61.04		 68.99   	 -81.38		
-15.56   	-46.69   	 75.50   	 -61.04		 68.67   	 -71.21		
-10.07   	-56.15   	 75.26   	 -61.04		 68.38   	 -55.95		
 -6.10   	-51.27   	 75.01   	 -55.95		 68.16   	 -45.78		
 -4.27   	-32.65   	 74.79   	 -61.04		 67.98   	 -45.78		
 -4.27   	-11.29   	 74.55   	 -66.12		 67.79   	 -45.78		
 -6.10   	  0.92   	 74.28   	 -66.12		 67.61   	 -61.04		
 -9.46   	 -0.92   	 74.02   	 -66.12		 67.36   	 -66.12		
-11.29   	-11.60   	 73.75   	 -71.21		 67.10   	 -50.86		
-11.29   	-20.75   	 73.47   	 -71.21		 66.90   	 -45.78		
-10.07   	-24.11   	 73.18   	 -71.21		 66.71   	 -50.86		
 -8.24   	-22.58   	 72.90   	 -76.30		 66.51   	 -61.04		
 -6.10   	-21.36   	 72.59   	 -76.30		 66.27   	 -50.86		
 -2.75   	-23.80   	 72.29   	 -76.30		 66.06   	 -30.52		
  1.53   	-32.04   	 71.98   	 -76.30		 65.94   	 -20.35		
  4.58   	-44.56   	 71.68   	 -81.38		 65.86   	 -25.43		
  3.97   	-57.98   	 71.35   	 -76.30		 65.76   	 -45.78		
 -1.53   	-67.14   	 71.05   	 -81.38		 65.57   	 -66.12		
 -7.63   	-65.92   	 70.72   	 -81.38		 65.31   	 -66.12		
 -9.46   	-52.49   	 70.40   	 -76.30		 65.05   	 -55.95		
 -6.41   	-31.74   	 70.09   	 -81.38		 64.82   	 -25.43		
 -2.14   	-14.04   	 69.77   	 -76.30		 64.72   	  10.17		
  0.00   	 -6.10   	 69.46   	 -76.30		 64.76   	  15.26		
 -0.61   	 -6.71   	 69.16   	 -71.21		 64.82   	 -35.61		
 -2.44   	 -9.16   	 68.87   	 -71.21		 64.68   	 -71.21		
 -5.19   	 -7.63   	 68.59   	 -71.21		 64.39   	 -71.21		
 -9.46   	 -3.36   	 68.30   	 -61.04		 64.11   	 -50.86		
-14.34   	 -1.53   	 68.06   	 -61.04		 63.91   	 -30.52		
-17.09   	 -5.19   	 67.81   	 -55.95		 63.78   	 -20.35		
-16.17   	-13.73   	 67.59   	 -55.95		 63.70   	 -30.52		
-12.82   	-24.72   	 67.36   	 -55.95		 63.58   	 -40.69		
-10.07   	-36.62   	 67.14   	 -50.86		 63.42   	 -55.95		
 -9.16   	-48.83   	 66.94   	 -45.78		 63.19   	 -61.04		
 -8.54   	-56.76   	 66.75   	 -50.86		 62.95   	 -50.86		
 -5.49   	-50.96   	 66.55   	 -45.78		 62.75   	 -35.61		
 -1.22   	-24.11   	 66.37   	 -50.86		 62.60   	 -25.43		
  0.92   	 18.92   	 66.16   	 -45.78		 62.50   	 -25.43		
 -0.61   	 62.26   	 65.98   	 -50.86		 62.40   	 -35.61		
 -3.97   	 87.59   	 65.78   	 -45.78		 62.26   	 -40.69		
 -5.80   	 89.11   	 65.59   	 -50.86		 62.10   	 -35.61		
 -4.58   	 75.99   	 65.39   	 -45.78		 61.95   	 -40.69		
 -2.44   	 65.00   	 65.21   	 -50.86		 61.79   	 -45.78		
 -1.53   	 64.70   	 65.00   	 -45.78		 61.61   	 -45.78		
 -2.44   	 74.16   	 64.82   	 -45.78		 61.42   	 -45.78		
 -2.14   	 88.20   	 64.64   	 -45.78		 61.24   	 -40.69		
  3.05   	105.29   	 64.46   	 -50.86		 61.08   	 -25.43		
 13.12   	126.34   	 64.25   	 -50.86		 60.98   	 -35.61		
 23.50   	149.54   	 64.05   	 -50.86		 60.83   	 -35.61		
 28.38   	166.93   	 63.85   	 -50.86		 60.69   	 -30.52		
 25.33   	169.98   	 63.64   	 -50.86		 60.57   	 -35.61		
 17.09   	159.00   	 63.44   	 -55.95		 60.43   	 -45.78		
 11.90   	143.43   	 63.21   	 -50.86		 60.24   	 -35.61		
 15.87   	137.63   	 63.01   	 -55.95		 60.10   	 -30.52		
 28.08   	148.62   	 62.79   	 -50.86		 59.98   	 -35.61		
 41.81   	169.98   	 62.58   	 -55.95		 59.84   	 -40.69		
 47.61   	183.72   	 62.36   	 -50.86		 59.67   	 -35.61		
 40.28   	173.34   	 62.16   	 -50.86		 59.53   	 -30.52		
 22.89   	133.67   	 61.95   	 -50.86		 59.41   	 -20.35		
  3.36   	 75.07   	 61.75   	 -45.78		 59.33   	 -10.17		
-11.29   	 19.53   	 61.57   	 -40.69		 59.29   	 -20.35		
-17.70   	-14.65   	 61.40   	 -40.69		 59.21   	 -30.52		
-17.09   	-23.80   	 61.24   	 -35.61		 59.08   	 -30.52		
-13.12   	-19.84   	 61.10   	 -30.52		 58.96   	 -25.43		
 -9.46   	-18.62   	 60.98   	 -25.43		 58.86   	 -20.35		
 -7.32   	-28.99   	 60.87   	 -20.35		 58.78   	 -30.52		
 -7.02   	-47.61   	 60.79   	 -20.35		 58.66   	 -45.78		
 -8.54   	-64.39   	 60.71   	 -20.35		 58.47   	 -30.52		
-10.99   	-71.72   	 60.63   	 -15.26		 58.35   	 -20.35		
-12.82   	-70.19   	 60.57   	 -15.26		 58.27   	 -25.43		
-13.12   	-65.92   	 60.51   	 -10.17		 58.17   	 -25.43		
-13.12   	-65.61   	 60.47   	 -15.26		 58.07   	 -20.35		
-15.56   	-71.11   	 60.41   	 -15.26		 57.99   	 -20.35		
-20.75   	-78.74   	 60.35   	 -10.17		 57.90   	 -15.26		
-26.55   	-85.14   	 60.30   	 -15.26		 57.84   	 -25.43		
-30.52   	-90.94   	 60.24   	 -20.35		 57.74   	 -30.52		
-31.74   	-101.93   	 60.16   	 -15.26		 57.62   	 -30.52		
-32.04   	-121.77   	 60.10   	 -20.35		 57.50   	 -25.43		
-34.18   	-145.26   	 60.02   	 -20.35		 57.40   	 -20.35		
-36.62   	-156.86   	 59.94   	 -25.43		 57.31   	 -15.26		
-33.26   	-135.19   	 59.84   	 -30.52		 57.25   	 -20.35		
-15.87   	-57.07   	 59.71   	 -25.43		 57.17   	 -35.61		
 23.50   	 95.21   	 59.61   	 -35.61		 57.03   	 -40.69		
 90.03   	330.20   	 59.47   	 -35.61		 56.87   	 -35.61		
180.36   	643.92   	 59.33   	 -45.78		 56.72   	 -35.61		
279.54   	998.23   	 59.15   	 -86.47		 56.58   	 -71.21		
395.20   	1443.18   	 58.80   	 -50.86		 56.30   	 -30.52		
373.54   	1340.94   	 58.60   	 -50.86		 56.17   	 -15.26		
303.96   	1001.28   	 58.39   	 -50.86		 56.11   	   5.09		
213.93   	530.70   	 58.19   	 -50.86		 56.13   	   5.09		
134.89   	 93.08   	 57.99   	 -50.86		 56.15   	 -10.17		
 84.53   	-183.11   	 57.78   	 -40.69		 56.11   	 -15.26		
 59.20   	-262.76   	 57.62   	 -45.78		 56.05   	 -25.43		
 43.95   	-196.53   	 57.44   	 -35.61		 55.95   	 -35.61		
 24.11   	-78.74   	 57.29   	 -35.61		 55.81   	 -30.52		
 -4.58   	  6.71   	 57.15   	 -25.43		 55.69   	 -20.35		
-33.87   	 21.97   	 57.05   	 -25.43		 55.61   	 -10.17		
-52.19   	-19.53   	 56.95   	  N/A		 55.56   	  N/A		
