  I     	  II     	  AOp     	  AOp'		  AO     	  AO'		
-14.95   	-16.78   	 96.50   	-127.16		 92.39   	-116.99		
-15.87   	-19.23   	 95.99   	-122.07		 91.92   	-127.16		
-14.95   	-19.84   	 95.50   	-127.16		 91.41   	-127.16		
-13.12   	-18.92   	 94.99   	-127.16		 90.91   	-127.16		
-12.21   	-16.78   	 94.49   	-127.16		 90.40   	-132.25		
-13.12   	-14.34   	 93.98   	-127.16		 89.87   	-132.25		
-14.95   	-12.51   	 93.47   	-127.16		 89.34   	-132.25		
-16.78   	-11.90   	 92.96   	-127.16		 88.81   	-137.33		
-17.70   	-12.82   	 92.45   	-137.33		 88.26   	-132.25		
-18.01   	-14.65   	 91.90   	-132.25		 87.73   	-132.25		
-18.31   	-16.48   	 91.37   	-132.25		 87.20   	-132.25		
-19.23   	-17.70   	 90.84   	-127.16		 86.67   	-122.07		
-20.45   	-18.01   	 90.34   	-127.16		 86.18   	-116.99		
-20.75   	-17.40   	 89.83   	-116.99		 85.72   	-101.73		
-19.84   	-15.87   	 89.36   	-101.73		 85.31   	 -91.56		
-17.70   	-13.43   	 88.95   	 -91.56		 84.94   	 -71.21		
-16.17   	-11.29   	 88.59   	 -71.21		 84.66   	 -50.86		
-15.87   	-10.68   	 88.30   	 -50.86		 84.46   	 -30.52		
-17.09   	-12.82   	 88.10   	 -30.52		 84.33   	 -10.17		
-18.92   	-17.40   	 87.98   	 -10.17		 84.29   	  15.26		
-19.53   	-21.97   	 87.93   	   0.00		 84.35   	  30.52		
-18.31   	-24.11   	 87.93   	  15.26		 84.48   	  45.78		
-16.17   	-23.50   	 88.00   	  20.35		 84.66   	  50.86		
-13.73   	-21.67   	 88.08   	  25.43		 84.86   	  61.04		
-11.60   	-19.53   	 88.18   	  25.43		 85.11   	  50.86		
-10.68   	-17.40   	 88.28   	  15.26		 85.31   	  40.69		
-10.38   	-15.87   	 88.34   	   5.09		 85.47   	  30.52		
-10.99   	-14.65   	 88.36   	   0.00		 85.59   	  10.17		
-12.21   	-15.26   	 88.36   	 -15.26		 85.64   	 -10.17		
-13.73   	-17.70   	 88.30   	 -30.52		 85.59   	 -30.52		
-14.95   	-21.36   	 88.18   	 -40.69		 85.47   	 -45.78		
-15.87   	-24.41   	 88.02   	 -55.95		 85.29   	 -71.21		
-17.09   	-26.25   	 87.79   	 -61.04		 85.00   	 -81.38		
-18.92   	-26.86   	 87.55   	 -76.30		 84.68   	 -91.56		
-21.06   	-27.77   	 87.24   	 -76.30		 84.31   	-101.73		
-21.97   	-28.99   	 86.94   	 -81.38		 83.91   	-101.73		
-21.36   	-30.21   	 86.61   	 -86.47		 83.50   	-101.73		
-19.53   	-29.30   	 86.27   	 -91.56		 83.09   	-101.73		
-16.78   	-26.25   	 85.90   	 -91.56		 82.69   	-101.73		
-14.04   	-21.67   	 85.53   	 -91.56		 82.28   	 -91.56		
-11.60   	-18.01   	 85.17   	 -96.64		 81.91   	 -91.56		
-10.38   	-17.40   	 84.78   	 -91.56		 81.55   	 -91.56		
-11.29   	-21.06   	 84.41   	-101.73		 81.18   	 -86.47		
-13.73   	-26.86   	 84.01   	 -96.64		 80.83   	 -81.38		
-16.48   	-32.35   	 83.62   	 -96.64		 80.51   	 -86.47		
-17.70   	-36.01   	 83.23   	 -96.64		 80.16   	 -81.38		
-17.09   	-36.93   	 82.85   	-101.73		 79.84   	 -81.38		
-15.56   	-36.93   	 82.44   	 -96.64		 79.51   	 -81.38		
-14.95   	-36.01   	 82.05   	 -96.64		 79.19   	 -86.47		
-15.26   	-34.48   	 81.67   	 -96.64		 78.84   	 -86.47		
-15.87   	-31.43   	 81.28   	 -96.64		 78.49   	 -86.47		
-15.87   	-27.77   	 80.89   	 -96.64		 78.15   	 -86.47		
-15.56   	-25.02   	 80.51   	-101.73		 77.80   	 -91.56		
-16.17   	-25.94   	 80.10   	-101.73		 77.44   	 -91.56		
-17.40   	-29.60   	 79.69   	-101.73		 77.07   	 -86.47		
-18.31   	-33.87   	 79.29   	-101.73		 76.72   	 -91.56		
-17.70   	-35.71   	 78.88   	-101.73		 76.36   	 -86.47		
-15.26   	-34.18   	 78.47   	-101.73		 76.01   	 -81.38		
-13.12   	-30.52   	 78.07   	 -91.56		 75.69   	 -76.30		
-12.51   	-28.38   	 77.70   	 -91.56		 75.38   	 -71.21		
-14.04   	-29.60   	 77.33   	 -81.38		 75.10   	 -66.12		
-16.48   	-33.87   	 77.01   	 -71.21		 74.83   	 -55.95		
-18.01   	-37.84   	 76.72   	 -66.12		 74.61   	 -45.78		
-18.31   	-38.76   	 76.46   	 -55.95		 74.42   	 -45.78		
-17.70   	-36.32   	 76.24   	 -50.86		 74.24   	 -35.61		
-17.09   	-31.43   	 76.03   	 -45.78		 74.10   	 -30.52		
-17.09   	-27.77   	 75.85   	 -35.61		 73.98   	 -25.43		
-16.78   	-26.86   	 75.71   	 -35.61		 73.88   	 -20.35		
-15.87   	-28.69   	 75.56   	 -30.52		 73.79   	 -20.35		
-14.34   	-32.65   	 75.44   	 -30.52		 73.71   	 -20.35		
-13.43   	-36.93   	 75.32   	 -35.61		 73.63   	 -20.35		
-14.34   	-40.59   	 75.18   	 -30.52		 73.55   	 -25.43		
-16.78   	-42.72   	 75.06   	 -40.69		 73.45   	 -25.43		
-19.53   	-43.03   	 74.89   	 -40.69		 73.35   	 -30.52		
-21.67   	-40.89   	 74.73   	 -50.86		 73.22   	 -35.61		
-22.28   	-36.62   	 74.53   	 -50.86		 73.08   	 -35.61		
-21.67   	-30.52   	 74.32   	 -55.95		 72.94   	 -40.69		
-19.23   	-22.28   	 74.10   	 -66.12		 72.78   	 -45.78		
-14.65   	-12.21   	 73.83   	 -71.21		 72.59   	 -50.86		
 -8.24   	 -1.22   	 73.55   	 -71.21		 72.39   	 -50.86		
 -2.14   	  9.46   	 73.27   	 -76.30		 72.19   	 -55.95		
  1.83   	 18.01   	 72.96   	 -81.38		 71.96   	 -55.95		
  2.75   	 23.80   	 72.63   	 -81.38		 71.74   	 -61.04		
  1.83   	 27.77   	 72.31   	 -86.47		 71.50   	 -61.04		
  1.83   	 32.35   	 71.96   	 -86.47		 71.25   	 -61.04		
  3.36   	 38.15   	 71.62   	 -91.56		 71.01   	 -61.04		
  6.71   	 45.17   	 71.25   	 -91.56		 70.76   	 -61.04		
 10.68   	 52.19   	 70.88   	 -91.56		 70.52   	 -66.12		
 13.73   	 59.20   	 70.52   	 -96.64		 70.25   	 -66.12		
 16.78   	 65.61   	 70.13   	 -96.64		 69.99   	 -66.12		
 20.45   	 72.63   	 69.75   	 -96.64		 69.73   	 -66.12		
 25.33   	 80.57   	 69.36   	 -91.56		 69.46   	 -71.21		
 31.43   	 88.50   	 68.99   	 -96.64		 69.18   	 -66.12		
 38.15   	 94.60   	 68.61   	 -86.47		 68.91   	 -71.21		
 43.64   	 97.05   	 68.26   	 -86.47		 68.63   	 -61.04		
 47.61   	 94.30   	 67.91   	 -81.38		 68.38   	 -66.12		
 51.27   	 88.20   	 67.59   	 -66.12		 68.12   	 -55.95		
 55.54   	 82.09   	 67.32   	 -50.86		 67.89   	 -50.86		
 59.51   	 77.21   	 67.12   	 -45.78		 67.69   	 -40.69		
 62.26   	 72.94   	 66.94   	 -25.43		 67.53   	 -30.52		
 61.34   	 65.92   	 66.84   	 -10.17		 67.41   	 -25.43		
 55.54   	 52.80   	 66.80   	   5.09		 67.30   	 -10.17		
 45.17   	 34.48   	 66.82   	  20.35		 67.26   	  -5.09		
 32.65   	 14.65   	 66.90   	  25.43		 67.24   	   0.00		
 20.14   	 -1.22   	 67.00   	  35.61		 67.24   	  10.17		
  8.24   	-11.60   	 67.14   	  40.69		 67.28   	   5.09		
 -1.53   	-20.14   	 67.30   	  40.69		 67.30   	  10.17		
 -9.16   	-29.91   	 67.47   	  40.69		 67.34   	   5.09		
-14.04   	-43.03   	 67.63   	  35.61		 67.36   	   0.00		
-17.40   	-57.07   	 67.77   	  30.52		 67.36   	  -5.09		
-20.14   	-68.05   	 67.89   	  25.43		 67.34   	 -15.26		
-23.50   	-73.24   	 68.00   	  15.26		 67.28   	 -20.35		
-28.08   	-75.68   	 68.06   	   5.09		 67.20   	 -30.52		
-31.74   	-78.43   	 68.08   	 -10.17		 67.08   	 -45.78		
-32.65   	-83.92   	 68.04   	 -25.43		 66.90   	 -50.86		
-30.82   	-90.03   	 67.93   	 -35.61		 66.69   	 -66.12		
-27.47   	-93.69   	 67.79   	 -50.86		 66.43   	 -66.12		
-25.33   	-92.77   	 67.59   	 -66.12		 66.16   	 -81.38		
-26.25   	-88.20   	 67.32   	 -76.30		 65.84   	 -86.47		
-29.30   	-83.31   	 67.02   	 -91.56		 65.49   	 -86.47		
-33.26   	-80.57   	 66.65   	-101.73		 65.15   	 -96.64		
-35.71   	-81.18   	 66.25   	-106.82		 64.76   	 -96.64		
-36.62   	-84.84   	 65.82   	-122.07		 64.37   	 -96.64		
-37.23   	-88.81   	 65.33   	-122.07		 63.99   	-101.73		
-40.89   	-90.94   	 64.84   	-122.07		 63.58   	 -91.56		
-51.57   	-88.81   	 64.35   	-127.16		 63.21   	 -96.64		
-71.72   	-83.01   	 63.85   	-122.07		 62.83   	 -91.56		
-96.44   	-72.94   	 63.36   	-122.07		 62.46   	 -86.47		
-112.61   	-55.85   	 62.87   	-116.99		 62.12   	 -86.47		
-104.68   	-28.69   	 62.40   	-111.90		 61.77   	 -86.47		
-62.26   	 10.99   	 61.95   	-106.82		 61.42   	 -76.30		
 15.56   	 61.65   	 61.53   	-106.82		 61.12   	 -81.38		
123.90   	120.85   	 61.10   	 -96.64		 60.79   	 -76.30		
263.06   	190.43   	 60.71   	 -96.64		 60.49   	 -76.30		
437.62   	282.29   	 60.33   	 -86.47		 60.18   	 -81.38		
643.01   	405.58   	 59.98   	 -91.56		 59.86   	 -76.30		
849.61   	541.08   	 59.61   	-167.85		 59.55   	-162.77		
1031.19   	621.03   	 58.94   	 -86.47		 58.90   	 -86.47		
931.09   	465.09   	 58.60   	 -76.30		 58.56   	 -86.47		
740.66   	201.42   	 58.29   	 -76.30		 58.21   	 -81.38		
538.33   	-86.98   	 57.99   	 -76.30		 57.88   	 -91.56		
390.63   	-325.01   	 57.68   	 -76.30		 57.52   	 -86.47		
314.03   	-484.31   	 57.38   	 -66.12		 57.17   	 -86.47		
273.13   	-577.70   	 57.11   	 -71.21		 56.83   	 -91.56		
221.56   	-626.53   	 56.83   	 -66.12		 56.46   	 -86.47		
137.94   	-631.41(R)	 56.56   	 -71.21		 56.11   	 -91.56		
 34.48   	-581.05   	 56.28   	 -66.12		 55.75   	 -86.47		
-64.39   	-485.53   	 56.01   	 -66.12		 55.40   	 -86.47		
-140.38   	-380.86   	 55.75   	 -71.21		 55.06   	 -91.56		
-193.18   	-303.65   	 55.46   	 -71.21		 54.69   	 -91.56		
-231.63   	-265.81   	 55.18   	 -76.30		 54.32   	 -86.47		
-262.15   	-251.77   	 54.87   	 -76.30		 53.98   	 -96.64		
-284.73   	-235.60   	 54.57   	 -81.38		 53.59   	 -91.56		
-295.41   	-204.77   	 54.24   	 -76.30		 53.22   	 -91.56		
-292.66   	-166.02   	 53.94   	 -76.30		 52.86   	 -91.56		
-278.02   	-135.50   	 53.63   	 -76.30		 52.49   	 -91.56		
-254.82   	-122.99   	 53.33   	 -71.21		 52.13   	 -91.56		
-224.91   	-123.29   	 53.04   	 -61.04		 51.76   	 -86.47		
-190.73   	-123.29   	 52.80   	 -50.86		 51.41   	 -76.30		
-155.33   	-112.00   	 52.59   	 -35.61		 51.11   	 -71.21		
-122.99   	-88.81   	 52.45   	 -20.35		 50.82   	 -61.04		
-98.88   	-64.09   	 52.37   	  -5.09		 50.58   	 -45.78		
-84.53   	-50.05   	 52.35(D)	  15.26		 50.40   	 -30.52		
-78.13   	-51.27   	 52.41   	  40.69		 50.27   	 -10.17		
-74.77   	-61.34   	 52.57   	  66.12		 50.23(D)	  10.17		
-72.02   	-70.50   	 52.84   	  91.56		 50.27   	  40.69		
-69.27   	-74.46   	 53.20   	 116.99		 50.44   	  66.12		
-67.44   	-72.94   	 53.67   	 142.42		 50.70   	  96.64		
-66.53   	-68.66   	 54.24   	 172.94		 51.09   	 127.16		
-65.61   	-63.17   	 54.93   	 193.29		 51.60   	 167.85		
-63.78   	-58.29   	 55.71   	 218.72		 52.27   	 198.37		
-61.65   	-56.15   	 56.58   	 239.06		 53.06   	 239.06		
-61.04   	-57.37   	 57.54   	 259.41		 54.02   	 264.50		
-62.26   	-61.65   	 58.58   	 274.67		 55.08   	 300.10		
-63.48   	-66.53   	 59.67   	 289.93		 56.28   	 330.62		
-63.17   	-69.58   	 60.83   	 305.19		 57.60   	 345.88		
-60.42   	-69.58   	 62.05   	  N/A		 58.98   	  N/A		
