  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
 10.07   	-56.76   	 63.99   	 -71.21		 66.18   	 -81.38		
 10.38   	-58.59   	 63.70   	 -66.12		 65.86   	 -76.30		
 10.68   	-60.42   	 63.44   	 -71.21		 65.55   	 -71.21		
 10.68   	-61.65   	 63.15   	 -66.12		 65.27   	 -76.30		
 10.07   	-62.26   	 62.89   	 -61.04		 64.96   	 -71.21		
  9.46   	-62.26   	 62.64   	 -66.12		 64.68   	 -71.21		
  9.46   	-62.26   	 62.38   	 -61.04		 64.39   	 -71.21		
  9.46   	-62.26   	 62.14   	 -61.04		 64.11   	 -71.21		
  9.46   	-62.56   	 61.89   	 -55.95		 63.82   	 -66.12		
  9.46   	-61.95   	 61.67   	 -61.04		 63.56   	 -66.12		
  9.16   	-60.42   	 61.42   	 -55.95		 63.30   	 -66.12		
  9.77   	-58.59   	 61.20   	 -55.95		 63.03   	 -66.12		
 10.68   	-57.37   	 60.98   	 -55.95		 62.77   	 -61.04		
 11.60   	-57.07   	 60.75   	 -50.86		 62.52   	 -66.12		
 11.60   	-57.68   	 60.55   	 -55.95		 62.26   	 -55.95		
 10.68   	-58.29   	 60.33   	 -50.86		 62.03   	 -61.04		
  9.46   	-57.68   	 60.12   	 -50.86		 61.79   	 -61.04		
  9.46   	-56.15   	 59.92   	 -55.95		 61.55   	 -55.95		
 10.68   	-54.32   	 59.69   	 -45.78		 61.32   	 -55.95		
 12.21   	-52.80   	 59.51   	 -50.86		 61.10   	 -55.95		
 12.82   	-51.88   	 59.31   	 -50.86		 60.87   	 -55.95		
 12.51   	-50.96   	 59.10   	 -50.86		 60.65   	 -55.95		
 11.29   	-50.05   	 58.90   	 -50.86		 60.43   	 -50.86		
  9.77   	-48.83   	 58.70   	 -50.86		 60.22   	 -50.86		
  9.16   	-47.61   	 58.49   	 -50.86		 60.02   	 -55.95		
  9.46   	-47.00   	 58.29   	 -50.86		 59.80   	 -50.86		
 10.07   	-46.69   	 58.09   	 -45.78		 59.59   	 -50.86		
 10.99   	-46.39   	 57.90   	 -45.78		 59.39   	 -45.78		
 10.99   	-45.78   	 57.72   	 -50.86		 59.21   	 -50.86		
 10.99   	-44.56   	 57.52   	 -45.78		 59.00   	 -50.86		
 10.99   	-43.03   	 57.33   	 -45.78		 58.80   	 -50.86		
 11.60   	-41.20   	 57.15   	 -40.69		 58.60   	 -45.78		
 12.21   	-39.67   	 56.99   	 -45.78		 58.41   	 -50.86		
 12.51   	-38.45   	 56.81   	 -45.78		 58.21   	 -45.78		
 12.51   	-37.84   	 56.62   	 -40.69		 58.03   	 -45.78		
 11.90   	-36.93   	 56.46   	 -45.78		 57.84   	 -45.78		
 11.60   	-35.71   	 56.28   	 -45.78		 57.66   	 -45.78		
 11.60   	-35.10   	 56.09   	 -45.78		 57.48   	 -45.78		
 11.60   	-34.18   	 55.91   	 -40.69		 57.29   	 -45.78		
 11.29   	-33.57   	 55.75   	 -45.78		 57.11   	 -45.78		
 10.38   	-32.65   	 55.56   	 -40.69		 56.93   	 -45.78		
  9.46   	-31.74   	 55.40   	 -45.78		 56.74   	 -45.78		
  8.24   	-31.13   	 55.22   	 -40.69		 56.56   	 -40.69		
  7.93   	-30.82   	 55.06   	 -40.69		 56.40   	 -45.78		
  8.24   	-30.82   	 54.89   	 -40.69		 56.22   	 -40.69		
  8.85   	-30.82   	 54.73   	 -40.69		 56.05   	 -40.69		
  9.16   	-30.21   	 54.57   	 -40.69		 55.89   	 -45.78		
  8.85   	-28.69   	 54.40   	 -40.69		 55.71   	 -40.69		
  8.85   	-26.25   	 54.24   	 -35.61		 55.54   	 -40.69		
  9.16   	-21.06   	 54.10   	 -40.69		 55.38   	 -40.69		
 10.38   	-11.29   	 53.94   	 -35.61		 55.22   	 -40.69		
 12.21   	  5.19   	 53.79   	 -35.61		 55.06   	 -40.69		
 14.04   	 28.69   	 53.65   	 -35.61		 54.89   	 -35.61		
 14.65   	 56.46   	 53.51   	 -35.61		 54.75   	 -40.69		
 13.73   	 83.01   	 53.37   	 -35.61		 54.59   	 -40.69		
 11.90   	103.76   	 53.22   	 -35.61		 54.43   	 -35.61		
 10.07   	116.58   	 53.08   	 -35.61		 54.28   	 -40.69		
  9.16   	122.38   	 52.94   	 -35.61		 54.12   	 -35.61		
  8.85   	123.90   	 52.80   	 -35.61		 53.98   	 -35.61		
  9.46   	122.38   	 52.65   	 -35.61		 53.83   	 -40.69		
 10.07   	115.66   	 52.51   	 -35.61		 53.67   	 -35.61		
 11.29   	102.23   	 52.37   	 -30.52		 53.53   	 -35.61		
 12.21   	 84.23   	 52.25   	 -35.61		 53.39   	 -35.61		
 12.82   	 66.53   	 52.11   	 -30.52		 53.24   	 -30.52		
 13.43   	 56.15   	 51.98   	 -35.61		 53.12   	 -35.61		
 15.26   	 56.76   	 51.84   	 -30.52		 52.98   	 -35.61		
 21.06   	 64.70   	 51.72   	 -35.61		 52.84   	 -35.61		
 31.43   	 72.33   	 51.58   	 -30.52		 52.70   	 -30.52		
 44.56   	 73.55   	 51.45   	 -30.52		 52.57   	 -35.61		
 56.46   	 68.36   	 51.33   	 -30.52		 52.43   	 -30.52		
 61.04   	 62.56   	 51.21   	 -30.52		 52.31   	 -35.61		
 56.15   	 62.26   	 51.09   	 -30.52		 52.17   	 -30.52		
 43.33   	 66.83   	 50.97   	 -30.52		 52.04   	 -30.52		
 28.38   	 68.66   	 50.84   	 -30.52		 51.92   	 -35.61		
 14.95   	 58.90   	 50.72   	 -30.52		 51.78   	 -30.52		
  6.10   	 33.87   	 50.60   	 -30.52		 51.66   	 -30.52		
  1.53   	 -1.83   	 50.48   	 -25.43		 51.54   	 -30.52		
 -0.31   	-38.45   	 50.38   	 -30.52		 51.41   	 -30.52		
 -0.31   	-65.61   	 50.25   	 -25.43		 51.29   	 -25.43		
  0.61   	-79.35   	 50.15   	 -25.43		 51.19   	 -30.52		
  1.22   	-82.09   	 50.05   	 -25.43		 51.07   	 -30.52		
  1.22   	-80.26   	 49.95   	 -25.43		 50.95   	 -30.52		
  0.31   	-79.65   	 49.85   	 -20.35		 50.82   	 -25.43		
 -0.92   	-82.09   	 49.77   	 -25.43		 50.72   	 -30.52		
 -0.92   	-85.75   	 49.66   	 -25.43		 50.60   	 -25.43		
  0.31   	-87.59   	 49.56   	 -20.35		 50.50   	 -30.52		
  1.83   	-86.67   	 49.48   	 -20.35		 50.38   	 -25.43		
  3.36   	-83.62   	 49.40   	 -25.43		 50.27   	 -30.52		
  4.27   	-80.87   	 49.30   	 -25.43		 50.15   	 -25.43		
  3.97   	-79.35   	 49.20   	 -20.35		 50.05   	 -30.52		
  3.66   	-78.43   	 49.11   	 -25.43		 49.93   	 -25.43		
  3.66   	-76.90   	 49.01   	 -25.43		 49.83   	 -25.43		
  5.80   	-72.63   	 48.91   	 -25.43		 49.73   	 -30.52		
 12.21   	-64.09   	 48.81   	 -25.43		 49.60   	 -30.52		
 25.94   	-45.78   	 48.71   	 -25.43		 49.48   	 -25.43		
 50.05   	-10.38   	 48.61   	 -25.43		 49.38   	 -30.52		
 83.01   	 47.91   	 48.50   	 -25.43		 49.26   	 -25.43		
122.68   	136.41   	 48.40   	 -25.43		 49.16   	 -30.52		
166.63   	272.52   	 48.30   	 -25.43		 49.03   	 -30.52		
216.06   	487.37   	 48.20   	 -20.35		 48.91   	 -25.43		
274.05   	815.73   	 48.12   	 -25.43		 48.81   	 -30.52		
337.83   	1261.60   	 48.02   	 -25.43		 48.69   	 -25.43		
393.37   	1761.78   	 47.91   	 -25.43		 48.59   	 -30.52		
419.92   	2186.28   	 47.81   	 -30.52		 48.46   	 -25.43		
401.00   	2389.83(R)	 47.69   	 -25.43		 48.36   	 -30.52		
336.00   	2284.55   	 47.59   	 -25.43		 48.24   	 -25.43		
241.09   	1884.77   	 47.49   	 -25.43		 48.14   	 -25.43		
140.38   	1302.49   	 47.39   	 -25.43		 48.04   	 -30.52		
 53.41   	694.89   	 47.28   	 -25.43		 47.91   	 -25.43		
-10.38   	199.89   	 47.18   	 -20.35		 47.81   	 -25.43		
-48.52   	-108.03   	 47.10   	 -25.43		 47.71   	 -25.43		
-63.48   	-229.49   	 47.00   	 -25.43		 47.61   	 -25.43		
-59.51   	-225.22   	 46.90   	 -25.43		 47.51   	 -25.43		
-44.56   	-179.44   	 46.80   	 -25.43		 47.41   	 -25.43		
-27.47   	-153.20   	 46.69   	 -20.35		 47.30   	 -20.35		
-16.17   	-163.27   	 46.61   	 -25.43		 47.22   	 -25.43		
-12.82   	-191.35   	 46.51   	 -25.43		 47.12   	 -25.43		
-15.26   	-211.49   	 46.41   	 -20.35		 47.02   	 -25.43		
-18.92   	-213.01   	 46.33   	 -25.43		 46.92   	 -20.35		
-20.45   	-203.55   	 46.23   	 -25.43		 46.84   	 -25.43		
-19.53   	-195.31   	 46.12   	 -20.35		 46.73   	 -25.43		
-17.70   	-193.18   	 46.04   	 -15.26		 46.63   	 -20.35		
-16.78   	-194.70   	 45.98   	 -15.26		 46.55   	 -25.43		
-17.70   	-195.31   	 45.92   	  -5.09		 46.45   	 -20.35		
-19.23   	-193.79   	 45.90(D)	   5.09		 46.37   	 -20.35		
-19.84   	-190.43   	 45.92   	  25.43		 46.29   	 -20.35		
-19.23   	-186.16   	 46.02   	  40.69		 46.21   	 -25.43		
-17.70   	-181.88   	 46.18   	  66.12		 46.10   	 -20.35		
-16.78   	-178.53   	 46.45   	  91.56		 46.02   	 -20.35		
-17.09   	-176.39   	 46.82   	 116.99		 45.94   	 -15.26		
-18.31   	-175.17   	 47.28   	 152.59		 45.88   	 -20.35		
-19.53   	-174.26   	 47.89   	 183.11		 45.80   	 -20.35		
-20.45   	-172.42   	 48.63   	 213.63		 45.72   	 -15.26		
-20.45   	-169.37   	 49.48   	 239.06		 45.66   	 -20.35		
-19.53   	-166.02   	 50.44   	 259.41		 45.57   	 -10.17		
-19.23   	-162.96   	 51.47   	 284.84		 45.53   	 -10.17		
-19.53   	-161.13   	 52.61   	 300.10		 45.49   	 -10.17		
-20.45   	-159.91   	 53.81   	 310.27		 45.45(D)	   5.09		
-21.97   	-158.69   	 55.06   	 320.45		 45.47   	  15.26		
-23.19   	-156.86   	 56.34   	 325.53		 45.53   	  35.61		
-23.80   	-154.42   	 57.64   	 335.71		 45.68   	  50.86		
-23.80   	-151.37   	 58.98   	 345.88		 45.88   	  71.21		
-23.50   	-148.01   	 60.37   	 356.05		 46.16   	 101.73		
-23.19   	-144.65   	 61.79   	 371.31		 46.57   	 132.25		
-23.19   	-141.30   	 63.28   	 381.48		 47.10   	 157.68		
-24.11   	-138.85   	 64.80   	 401.83		 47.73   	 178.03		
-25.33   	-136.72   	 66.41   	 406.92		 48.44   	 208.54		
-26.55   	-134.89   	 68.04   	 417.09		 49.28   	 228.89		
-27.47   	-133.06   	 69.70   	 412.00		 50.19   	 249.24		
-28.38   	-131.53   	 71.35   	 412.00		 51.19   	 264.50		
-28.99   	-130.62   	 73.00   	 401.83		 52.25   	 274.67		
-29.91   	-130.00   	 74.61   	 381.48		 53.35   	 284.84		
-30.82   	-129.39   	 76.13   	 371.31		 54.49   	 295.01		
-31.74   	-128.17   	 77.62   	 350.97		 55.67   	 300.10		
-32.65   	-126.95   	 79.02   	 335.71		 56.87   	 305.19		
-33.26   	-124.82   	 80.37   	 320.45		 58.09   	 305.19		
-33.87   	-122.38   	 81.65   	 305.19		 59.31   	 305.19		
-34.48   	-119.93   	 82.87   	 295.01		 60.53   	 300.10		
-35.40   	-117.49   	 84.05   	 279.75		 61.73   	 300.10		
-37.23   	-115.97   	 85.17   	 269.58		 62.93   	 295.01		
-39.37   	-115.36   	 86.25   	 259.41		 64.11   	 295.01		
-41.20   	-114.44   	 87.28   	 244.15		 65.29   	 284.84		
-43.03   	-112.92   	 88.26   	 223.80		 66.43   	 279.75		
-44.56   	-109.86   	 89.16   	 213.63		 67.55   	 274.67		
-46.39   	-106.51   	 90.01   	 193.29		 68.65   	 264.50		
-49.44   	-103.15   	 90.78   	 178.03		 69.70   	 264.50		
-52.49   	-100.40   	 91.50   	 162.77		 70.76   	 249.24		
-55.85   	-97.66   	 92.15   	 147.51		 71.76   	 244.15		
-58.90   	-95.52   	 92.74   	 127.16		 72.74   	 239.06		
-61.95   	-93.38   	 93.24   	 111.90		 73.69   	 228.89		
-66.22   	-92.47   	 93.69   	  96.64		 74.61   	 223.80		
-71.72   	-91.86   	 94.08   	  81.38		 75.50   	 213.63		
-77.51   	-91.55   	 94.40   	  55.95		 76.36   	 203.46		
-82.70   	-89.72   	 94.63   	  45.78		 77.17   	 193.29		
-86.67   	-86.67   	 94.81   	  20.35		 77.94   	 188.20		
-90.03   	-83.62   	 94.89   	   5.09		 78.70   	 172.94		
-93.99   	-82.40   	 94.91   	 -10.17		 79.39   	 162.77		
-98.57   	-83.92   	 94.87   	 -30.52		 80.04   	 157.68		
-103.45   	-87.59   	 94.75   	 -40.69		 80.67   	 142.42		
-107.42   	-91.25   	 94.59   	 -61.04		 81.24   	 137.33		
-109.56   	-93.69   	 94.34   	 -66.12		 81.79   	 122.07		
-109.86   	-94.30   	 94.08   	 -76.30		 82.28   	 106.82		
-108.95   	-94.30   	 93.77   	 -91.56		 82.71   	 101.73		
-108.03   	-94.91   	 93.41   	 -96.64		 83.11   	  91.56		
-107.12   	-97.35   	 93.02   	-101.73		 83.48   	  76.30		
-105.90   	-100.10   	 92.61   	-111.90		 83.78   	  71.21		
-103.15   	-102.84   	 92.17   	-111.90		 84.07   	  55.95		
-97.96   	-103.76   	 91.72   	-122.07		 84.29   	  45.78		
-89.72   	-102.84   	 91.23   	-127.16		 84.48   	  35.61		
-79.96   	-100.40   	 90.72   	-132.25		 84.62   	  30.52		
-68.97   	-97.35   	 90.19   	-132.25		 84.74   	  15.26		
-57.98   	-94.30   	 89.66   	-137.33		 84.80   	  10.17		
-47.00   	-91.25   	 89.11   	-132.25		 84.84   	   0.00		
-35.71   	-87.59   	 88.59   	-137.33		 84.84   	 -10.17		
-24.11   	-82.40   	 88.04   	-137.33		 84.80   	 -15.26		
-12.82   	-75.68   	 87.49   	-137.33		 84.74   	 -25.43		
 -3.36   	-67.75   	 86.94   	-132.25		 84.64   	 -25.43		
  4.58   	-59.20   	 86.41   	-132.25		 84.54   	 -40.69		
 10.99   	-50.96   	 85.88   	-132.25		 84.37   	 -40.69		
 16.48   	-43.95   	 85.35   	-132.25		 84.21   	 -45.78		
 21.36   	-37.84   	 84.82   	-132.25		 84.03   	 -55.95		
 25.94   	-32.96   	 84.29   	-127.16		 83.80   	 -55.95		
 29.91   	-29.60   	 83.78   	-132.25		 83.58   	 -61.04		
 32.04   	-27.16   	 83.26   	-132.25		 83.34   	 -66.12		
 32.96   	-25.02   	 82.73   	-132.25		 83.07   	 -71.21		
 32.65   	-22.89   	 82.20   	-127.16		 82.79   	 -76.30		
 32.04   	-20.75   	 81.69   	-132.25		 82.48   	 -71.21		
 32.04   	-19.23   	 81.16   	-137.33		 82.20   	 -81.38		
 32.35   	-18.01   	 80.61   	-132.25		 81.87   	 -81.38		
 32.96   	-17.70   	 80.08   	-137.33		 81.55   	 -86.47		
 33.26   	-18.01   	 79.53   	-132.25		 81.20   	 -81.38		
 32.96   	-18.62   	 79.00   	-137.33		 80.87   	 -91.56		
 32.65   	-18.92   	 78.45   	-137.33		 80.51   	 -91.56		
 32.04   	-19.23   	 77.90   	-137.33		 80.14   	 -91.56		
 31.74   	-19.23   	 77.35   	-137.33		 79.78   	 -96.64		
 31.13   	-18.31   	 76.81   	-127.16		 79.39   	 -96.64		
 30.52   	-17.09   	 76.30   	-132.25		 79.00   	-101.73		
 29.30   	-15.87   	 75.77   	-122.07		 78.60   	-101.73		
 28.38   	-15.87   	 75.28   	-122.07		 78.19   	-101.73		
 28.08   	-17.09   	 74.79   	-116.99		 77.78   	-106.82		
 28.08   	-18.62   	 74.32   	-116.99		 77.35   	-106.82		
 28.69   	-19.53   	 73.86   	-111.90		 76.93   	-111.90		
 28.99   	-18.92   	 73.41   	-106.82		 76.48   	-111.90		
 28.69   	-17.40   	 72.98   	-111.90		 76.03   	-111.90		
 27.47   	-16.78   	 72.53   	  N/A		 75.58   	  N/A		
