  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
-1039.73   	-19.84   	 74.22   	 -55.95		 74.73   	 -15.26		
-1040.04   	-17.09   	 74.00   	 -25.43		 74.67   	 -15.26		
-1035.16   	-13.73   	 73.90   	   0.00		 74.61   	  -5.09		
-1031.19   	-12.51   	 73.90   	  25.43		 74.59   	 -10.17		
-1023.25   	-10.38   	 74.00   	  40.69		 74.55   	 -10.17		
-1018.37   	 -9.16   	 74.16   	  45.78		 74.51   	 -10.17		
-1015.93   	 -6.41   	 74.34   	  35.61		 74.47   	  -5.09		
-1010.74   	 -7.32   	 74.49   	  30.52		 74.45   	 -10.17		
-1009.22   	 -8.54   	 74.61   	  10.17		 74.40   	  -5.09		
-1006.77   	 -6.71   	 74.65   	 -15.26		 74.38   	  -5.09		
-1003.42   	 -7.32   	 74.59   	 -40.69		 74.36   	 -10.17		
-1000.06   	 -4.58   	 74.42   	 -71.21		 74.32   	 -10.17		
-996.09   	 -3.97   	 74.14   	 -91.56		 74.28   	 -15.26		
-992.43   	 -4.58   	 73.77   	-111.90		 74.22   	 -25.43		
-989.99   	 -4.27   	 73.33   	-132.25		 74.12   	 -30.52		
-991.82   	 -6.41   	 72.80   	-132.25		 74.00   	 -40.69		
-990.91   	-12.21   	 72.27   	-132.25		 73.83   	 -45.78		
-993.04   	-25.33   	 71.74   	-116.99		 73.65   	 -45.78		
-996.70   	-46.08   	 71.27   	 -96.64		 73.47   	 -45.78		
-974.73   	-72.02   	 70.88   	 -81.38		 73.29   	 -40.69		
-922.85   	-94.91   	 70.56   	 -61.04		 73.12   	 -40.69		
-849.91   	-102.84   	 70.32   	 -40.69		 72.96   	 -40.69		
-752.56   	-88.20   	 70.15   	 -35.61		 72.80   	 -40.69		
-634.46   	-32.35   	 70.01   	 -30.52		 72.63   	 -45.78		
-527.04   	 45.47   	 69.89   	 -25.43		 72.45   	 -35.61		
-407.71   	136.72   	 69.79   	 -25.43		 72.31   	 -30.52		
-329.28   	244.45   	 69.68   	 -20.35		 72.19   	 -25.43		
-329.90   	356.45   	 69.60   	 -25.43		 72.09   	 -20.35		
-356.45   	484.92   	 69.50   	 -15.26		 72.00   	 -15.26		
-484.92   	614.93   	 69.44   	 -15.26		 71.94   	 -15.26		
-767.21   	615.54   	 69.38   	 -10.17		 71.88   	 -10.17		
-1066.59   	467.53   	 69.34   	  -5.09		 71.84   	 -15.26		
-1394.96   	241.39   	 69.32   	   0.00		 71.78   	 -15.26		
-1770.02   	-51.88   	 69.32   	   5.09		 71.72   	 -20.35		
-2003.78   	-211.49   	 69.34   	  10.17		 71.64   	 -30.52		
-2043.76(R)	-267.03   	 69.38   	   5.09		 71.52   	 -30.52		
-2008.06   	-329.59   	 69.40   	   0.00		 71.39   	 -30.52		
-1802.37   	-400.39   	 69.40   	  -5.09		 71.27   	 -35.61		
-1445.92   	-467.53   	 69.38   	 -10.17		 71.13   	 -35.61		
-1175.23   	-478.82   	 69.34   	 -15.26		 70.99   	 -35.61		
-1065.98   	-457.76   	 69.28   	 -25.43		 70.84   	 -30.52		
-1052.86   	-422.97   	 69.18   	 -35.61		 70.72   	 -30.52		
-1147.77   	-448.00   	 69.03   	 -45.78		 70.60   	 -30.52		
-1248.17   	-526.43   	 68.85   	 -50.86		 70.48   	 -30.52		
-1278.99   	-572.51   	 68.65   	 -50.86		 70.36   	 -20.35		
-1265.87   	-569.15   	 68.44   	 -45.78		 70.27   	 -20.35		
-1256.41   	-533.14   	 68.26   	 -45.78		 70.19   	 -25.43		
-1285.71   	-533.75   	 68.08   	 -35.61		 70.09   	 -25.43		
-1303.71   	-546.26   	 67.93   	 -30.52		 69.99   	 -30.52		
-1299.74   	-549.01   	 67.81   	 -10.17		 69.87   	 -25.43		
-1289.06   	-549.01   	 67.77   	   5.09		 69.77   	 -35.61		
-1265.56   	-515.44   	 67.79   	  40.69		 69.62   	 -30.52		
-1219.48   	-460.21   	 67.95   	  81.38		 69.50   	 -30.52		
-1151.43   	-384.22   	 68.28   	 132.25		 69.38   	 -25.43		
-1091.00   	-310.36   	 68.81   	 193.29		 69.28   	 -20.35		
-1023.86   	-230.71   	 69.58   	 259.41		 69.20   	 -20.35		
-976.56   	-167.54   	 70.62   	 335.71		 69.11   	 -15.26		
-957.34   	-147.40   	 71.96   	 417.09		 69.05   	 -20.35		
-937.19   	-129.09   	 73.63   	 498.47		 68.97   	 -25.43		
-921.33   	-112.92   	 75.63   	 564.60		 68.87   	 -15.26		
-908.20   	-100.71   	 77.88   	 610.37		 68.81   	  -5.09		
-896.30   	-93.69   	 80.33   	 635.81		 68.79   	 -10.17		
-889.89   	-93.08   	 82.87   	 635.81		 68.75   	 -15.26		
-887.15   	-93.38   	 85.41   	 625.63		 68.69   	 -35.61		
-881.35   	-94.30   	 87.91   	 605.29		 68.55   	 -55.95		
-873.11   	-91.25   	 90.34   	 595.11		 68.32   	 -66.12		
-870.36   	-92.77   	 92.72   	 569.68		 68.06   	 -76.30		
-864.87   	-93.08   	 94.99   	 528.99		 67.75   	 -86.47		
-860.90   	-97.35   	 97.11   	 467.95		 67.41   	 -91.56		
-855.41   	-99.18   	 98.98   	 376.40		 67.04   	 -86.47		
-850.22   	-101.32   	100.49   	 269.58		 66.69   	 -76.30		
-848.39   	-107.42   	101.57   	 178.03		 66.39   	 -55.95		
-845.64   	-109.56   	102.28   	 106.82		 66.16   	 -35.61		
-848.08   	-117.49   	102.71   	  81.38		 66.02   	 -20.35		
-847.17   	-122.38   	103.03   	 111.90		 65.94   	  10.17		
-843.81   	-127.26   	103.48   	 172.94		 65.98   	  50.86		
-832.21   	-124.82   	104.17   	 213.63		 66.18   	 122.07		
-819.09   	-121.46   	105.03   	 208.54		 66.67   	 218.72		
-812.68   	-125.12   	105.86   	 137.33		 67.55   	 361.14		
-800.78   	-122.07   	106.41   	   5.09		 68.99   	 539.16		
-808.11   	-134.89   	106.43   	-152.59		 71.15   	 727.36		
-809.33   	-144.35   	105.82   	-305.19		 74.06   	 874.87		
-805.97   	-148.93   	104.60   	-412.00		 77.56   	 946.08		
-807.19   	-159.30   	102.95   	-457.78		 81.34   	 925.73		
-801.39   	-163.57   	101.12   	-447.61		 85.05   	 844.35		
-798.95   	-171.51   	 99.33   	-386.57		 88.42   	 727.36		
-791.93   	-175.17   	 97.78   	-305.19		 91.33   	 615.46		
-790.10   	-182.80   	 96.56   	-218.72		 93.79   	 528.99		
-785.52   	-189.21   	 95.69   	-142.42		 95.91   	 467.95		
-782.78   	-198.97   	 95.12   	 -96.64		 97.78   	 442.52		
-780.03   	-209.05   	 94.73   	 -71.21		 99.55   	 417.09		
-776.37   	-219.73   	 94.45   	 -61.04		101.22   	 412.00		
-770.87   	-228.27   	 94.20   	 -66.12		102.87   	 391.66		
-760.80   	-235.60   	 93.94   	 -76.30		104.43   	 381.48		
-751.95   	-243.23   	 93.63   	 -86.47		105.96   	 350.97		
-744.93   	-252.69   	 93.29   	 -91.56		107.36   	 325.53		
-733.95   	-257.87   	 92.92   	-106.82		108.67   	 295.01		
-728.76   	-267.64   	 92.49   	-122.07		109.85   	 254.32		
-722.66   	-276.49   	 92.00   	-132.25		110.86   	 218.72		
-712.28   	-281.07   	 91.47   	-137.33		111.74   	 183.11		
-703.43   	-287.17   	 90.93   	-137.33		112.47   	 147.51		
-687.87   	-284.12   	 90.38   	-116.99		113.06   	 111.90		
-666.81   	-276.18   	 89.91   	 -96.64		113.51   	  81.38		
-651.86   	-270.69   	 89.52   	 -61.04		113.83   	  61.04		
-634.77   	-259.40   	 89.28   	 -30.52		114.08   	  35.61		
-622.56   	-252.38   	 89.16   	   0.00		114.22   	  15.26		
-616.76   	-246.58   	 89.16   	  20.35		114.28   	   0.00		
-603.64   	-230.41   	 89.24   	  35.61		114.28   	 -20.35		
-590.21   	-212.10   	 89.38   	  45.78		114.20   	 -45.78		
-581.36   	-192.57   	 89.56   	  35.61		114.02   	 -71.21		
-578.00   	-172.42   	 89.70   	  30.52		113.73   	 -96.64		
-577.39   	-155.33   	 89.83   	  15.26		113.35   	-116.99		
-577.39   	-131.84   	 89.89   	  -5.09		112.88   	-142.42		
-579.53   	-110.78   	 89.87   	   0.00		112.31   	-157.68		
-582.28   	-89.11   	 89.87   	   0.00		111.68   	-178.03		
-588.07   	-69.58   	 89.87   	  15.26		110.97   	-198.37		
-603.03   	-59.81   	 89.93   	  30.52		110.17   	-213.63		
-606.08   	-41.50   	 90.05   	  45.78		109.32   	-228.89		
-612.49   	-28.08   	 90.23   	  61.04		108.40   	-233.98		
-619.51   	-17.09   	 90.48   	  61.04		107.47   	-244.15		
-618.29   	  0.31   	 90.72   	  50.86		106.49   	-249.24		
-629.58   	  4.58   	 90.93   	  40.69		105.49   	-244.15		
-639.95   	  7.93   	 91.09   	  20.35		104.52   	-249.24		
-638.73   	 19.53   	 91.17   	  -5.09		103.52   	-244.15		
-643.92   	 20.75   	 91.15   	 -30.52		102.54   	-249.24		
-646.36   	 21.97   	 91.03   	 -55.95		101.55   	-239.06		
-640.26   	 30.21   	 90.80   	 -96.64		100.59   	-233.98		
-643.01   	 31.43   	 90.42   	-122.07		 99.65   	-228.89		
-648.50   	 30.52   	 89.93   	-157.68		 98.74   	-213.63		
-651.25   	 30.21   	 89.30   	-188.20		 97.88   	-198.37		
-654.30   	 31.13   	 88.54   	-198.37		 97.09   	-183.11		
-658.57   	 27.47   	 87.75   	-208.54		 96.36   	-167.85		
-650.94   	 35.10   	 86.92   	-193.29		 95.69   	-152.59		
-644.53   	 42.72   	 86.14   	-167.85		 95.08   	-137.33		
-645.75   	 39.06   	 85.47   	-127.16		 94.53   	-127.16		
-637.21   	 44.86   	 84.96   	 -86.47		 94.02   	-116.99		
-638.43   	 40.28   	 84.62   	 -40.69		 93.55   	-116.99		
-643.31   	 34.48   	 84.46   	   5.09		 93.08   	-106.82		
-642.40   	 34.79   	 84.48   	  40.69		 92.65   	-106.82		
-644.23   	 30.82   	 84.64   	  61.04		 92.23   	-101.73		
-645.14   	 28.69   	 84.88   	  76.30		 91.82   	-111.90		
-646.36   	 23.50   	 85.19   	  86.47		 91.37   	-111.90		
-648.80   	 21.06   	 85.53   	  81.38		 90.93   	-116.99		
-649.72   	 18.01   	 85.86   	  71.21		 90.46   	-127.16		
-644.23   	 21.36   	 86.14   	  61.04		 89.95   	-132.25		
-643.01   	 19.53   	 86.39   	  35.61		 89.42   	-142.42		
-638.12   	 17.09   	 86.53   	  20.35		 88.85   	-147.51		
-635.68   	 16.17   	 86.61   	 -10.17		 88.26   	-157.68		
-640.56   	  8.54   	 86.57   	 -40.69		 87.63   	-162.77		
-639.04   	  5.49   	 86.41   	 -66.12		 86.98   	-167.85		
-632.32   	  9.46   	 86.14   	 -91.56		 86.31   	-167.85		
-626.83   	 10.07   	 85.78   	-106.82		 85.64   	-167.85		
-625.92   	  6.71   	 85.35   	-116.99		 84.96   	-162.77		
-623.47   	  6.41   	 84.88   	-122.07		 84.31   	-157.68		
-625.92   	  0.92   	 84.39   	-116.99		 83.68   	-147.51		
-629.27   	 -2.14   	 83.93   	-106.82		 83.09   	-132.25		
-621.34   	  1.83   	 83.50   	-101.73		 82.56   	-122.07		
-624.39   	 -5.19   	 83.09   	 -86.47		 82.07   	-101.73		
-616.15   	  0.61   	 82.75   	 -71.21		 81.67   	 -86.47		
-609.13   	  3.36   	 82.46   	 -66.12		 81.32   	 -71.21		
-616.15   	 -3.05   	 82.20   	 -61.04		 81.04   	 -55.95		
-608.83   	  3.97   	 81.95   	 -50.86		 80.81   	 -50.86		
-605.47   	  4.27   	 81.75   	 -45.78		 80.61   	 -40.69		
-610.66   	 -3.97   	 81.57   	 -45.78		 80.45   	 -40.69		
-600.59   	 -0.61   	 81.38   	 -40.69		 80.28   	 -35.61		
-583.80   	  6.41   	 81.22   	 -40.69		 80.14   	 -35.61		
-574.65   	  7.63   	 81.06   	 -45.78		 80.00   	 -40.69		
-546.57   	 22.58   	 80.87   	 -45.78		 79.84   	 -40.69		
-526.43   	 28.99   	 80.69   	 -50.86		 79.67   	 -45.78		
-515.44   	 32.04   	 80.49   	 -50.86		 79.49   	 -50.86		
-505.07   	 36.32   	 80.28   	 -55.95		 79.29   	 -50.86		
-505.37   	 34.79   	 80.06   	 -61.04		 79.08   	 -55.95		
-506.90   	 40.89   	 79.82   	 -61.04		 78.86   	 -50.86		
-502.62   	 50.66   	 79.57   	 -55.95		 78.66   	 -55.95		
-492.55   	 60.12   	 79.35   	 -61.04		 78.43   	 -55.95		
-469.06   	 74.16   	 79.10   	 -55.95		 78.21   	 -50.86		
-443.12   	 75.99   	 78.88   	 -55.95		 78.01   	 -50.86		
-417.79   	 77.51   	 78.66   	 -50.86		 77.80   	 -50.86		
-408.63   	 78.13   	 78.45   	 -50.86		 77.60   	 -45.78		
-424.19   	 75.38   	 78.25   	 -45.78		 77.42   	 -45.78		
-432.74   	 82.70   	 78.07   	 -45.78		 77.23   	 -35.61		
-440.37   	 97.35   	 77.88   	 -40.69		 77.09   	 -40.69		
-428.77   	113.53   	 77.72   	 -45.78		 76.93   	 -35.61		
-404.97   	133.06   	 77.54   	 -40.69		 76.79   	 -30.52		
-406.49   	140.69   	 77.38   	 -40.69		 76.66   	 -30.52		
-406.49   	137.02   	 77.21   	 -40.69		 76.54   	 -30.52		
-421.45   	122.38   	 77.05   	 -45.78		 76.42   	 -30.52		
-445.56   	113.83   	 76.87   	 -45.78		 76.30   	 -25.43		
-454.10   	110.17   	 76.68   	 -45.78		 76.20   	 -25.43		
-468.14   	101.62   	 76.50   	 -45.78		 76.09   	 -25.43		
-489.20   	 81.48   	 76.32   	 -50.86		 75.99   	 -20.35		
-506.59   	 49.74   	 76.11   	 -50.86		 75.91   	 -20.35		
-530.09   	 14.04   	 75.91   	 -55.95		 75.83   	 -25.43		
-556.95   	 -7.02   	 75.69   	 -50.86		 75.73   	 -20.35		
-571.90   	 -8.85   	 75.48   	 -50.86		 75.65   	 -20.35		
-576.17   	 -6.71   	 75.28   	 -45.78		 75.56   	 -25.43		
-568.54   	 -3.05   	 75.10   	 -45.78		 75.46   	 -25.43		
-565.19   	 -8.54   	 74.91   	 -40.69		 75.36   	 -25.43		
-564.58   	-14.04   	 74.75   	 -35.61		 75.26   	 -20.35		
-570.37   	-14.34   	 74.61   	  N/A		 75.18   	  N/A		
