  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-95.83   	-159.91   	 73.83   	 147.51		 70.03   	 269.58		
-107.42   	-158.69   	 74.42   	 132.25		 71.11   	 223.80		
-117.80   	-157.47   	 74.95   	 106.82		 72.00   	 193.29		
-122.38   	-157.17   	 75.38   	  81.38		 72.78   	 152.59		
-121.46   	-158.08   	 75.71   	  66.12		 73.39   	 132.25		
-118.71   	-159.00   	 75.97   	  45.78		 73.92   	 106.82		
-118.41   	-157.47   	 76.15   	  25.43		 74.34   	  91.56		
-119.93   	-151.37   	 76.26   	  20.35		 74.71   	  76.30		
-119.93   	-141.30   	 76.34   	  10.17		 75.01   	  61.04		
-116.58   	-129.39   	 76.38(S)	   0.00		 75.26   	  55.95		
-111.39   	-120.54   	 76.38   	   0.00		 75.48   	  45.78		
-108.34   	-116.27   	 76.38   	  -5.09		 75.67   	  40.69		
-109.56   	-115.66   	 76.36   	 -10.17		 75.83   	  35.61		
-113.83   	-115.36   	 76.32   	 -20.35		 75.97   	  20.35		
-118.71   	-114.14   	 76.24   	 -25.43		 76.05   	  15.26		
-122.68   	-112.00   	 76.13   	 -35.61		 76.11(S)	   0.00		
-126.04   	-110.47   	 75.99   	 -45.78		 76.11   	  -5.09		
-130.31   	-110.17   	 75.81   	 -55.95		 76.09   	 -15.26		
-135.19   	-108.95   	 75.58   	 -66.12		 76.03   	 -20.35		
-140.99   	-105.29   	 75.32   	 -76.30		 75.95   	 -30.52		
-147.71   	-97.96   	 75.01   	 -81.38		 75.83   	 -35.61		
-154.11   	-89.42   	 74.69   	 -86.47		 75.69   	 -45.78		
-159.30   	-83.01   	 74.34   	 -86.47		 75.50   	 -45.78		
-162.05   	-82.09   	 74.00   	 -86.47		 75.32   	 -45.78		
-161.44   	-86.36   	 73.65   	 -86.47		 75.14   	 -55.95		
-158.69   	-93.69   	 73.31   	 -81.38		 74.91   	 -55.95		
-158.39   	-101.32   	 72.98   	 -81.38		 74.69   	 -66.12		
-162.66   	-106.81   	 72.65   	 -81.38		 74.42   	 -61.04		
-168.15   	-109.86   	 72.33   	 -81.38		 74.18   	 -71.21		
-170.59   	-112.00   	 72.00   	 -81.38		 73.90   	 -76.30		
-165.71   	-115.05   	 71.68   	 -81.38		 73.59   	 -76.30		
-154.42   	-119.32   	 71.35   	 -86.47		 73.29   	 -81.38		
-141.60   	-124.21   	 71.01   	 -86.47		 72.96   	 -86.47		
-132.14   	-128.48   	 70.66   	 -91.56		 72.61   	 -86.47		
-126.04   	-131.84   	 70.29   	 -96.64		 72.27   	 -91.56		
-120.24   	-134.28   	 69.91   	 -91.56		 71.90   	 -91.56		
-112.61   	-136.11   	 69.54   	 -96.64		 71.54   	 -96.64		
-103.45   	-136.41   	 69.16   	 -96.64		 71.15   	 -96.64		
-94.91   	-135.50   	 68.77   	 -91.56		 70.76   	 -96.64		
-88.81   	-134.58   	 68.40   	 -86.47		 70.38   	 -96.64		
-83.31   	-134.58   	 68.06   	 -86.47		 69.99   	 -96.64		
-74.16   	-136.11   	 67.71   	 -76.30		 69.60   	-101.73		
-60.73   	-137.33   	 67.41   	 -81.38		 69.20   	 -96.64		
-48.83   	-136.11   	 67.08   	 -76.30		 68.81   	 -96.64		
-44.25   	-131.53   	 66.77   	 -76.30		 68.42   	 -96.64		
-47.30   	-125.12   	 66.47   	 -81.38		 68.04   	-101.73		
-52.49   	-118.10   	 66.14   	 -86.47		 67.63   	 -96.64		
-50.66   	-111.39   	 65.80   	 -91.56		 67.24   	 -96.64		
-38.45   	-105.59   	 65.43   	 -96.64		 66.86   	 -96.64		
-21.97   	-100.10   	 65.05   	-106.82		 66.47   	 -96.64		
-10.38   	-95.21   	 64.62   	-111.90		 66.08   	 -96.64		
 -7.93   	-92.77   	 64.17   	-111.90		 65.70   	 -91.56		
-14.34   	-92.77   	 63.72   	-111.90		 65.33   	 -91.56		
-24.72   	-94.91   	 63.28   	-111.90		 64.96   	 -91.56		
-32.96   	-97.66   	 62.83   	-101.73		 64.60   	 -86.47		
-37.23   	-97.96   	 62.42   	 -86.47		 64.25   	 -81.38		
-36.62   	-95.21   	 62.08   	 -81.38		 63.93   	 -86.47		
-32.35   	-90.03   	 61.75   	 -66.12		 63.58   	 -81.38		
-28.69   	-85.75   	 61.49   	 -61.04		 63.26   	 -81.38		
-28.69   	-84.23   	 61.24   	 -45.78		 62.93   	 -86.47		
-31.74   	-86.06   	 61.06   	 -45.78		 62.58   	 -81.38		
-34.48   	-88.50   	 60.87   	 -45.78		 62.26   	 -86.47		
-32.96   	-89.72   	 60.69   	 -45.78		 61.91   	 -86.47		
-25.94   	-89.72   	 60.51   	 -50.86		 61.57   	 -91.56		
-18.62   	-90.03   	 60.30   	 -55.95		 61.20   	 -86.47		
-15.56   	-91.55   	 60.08   	 -71.21		 60.85   	 -91.56		
-17.09   	-93.99   	 59.80   	 -76.30		 60.49   	 -86.47		
-21.97   	-95.21   	 59.49   	 -86.47		 60.14   	 -91.56		
-29.30   	-95.21   	 59.15   	 -86.47		 59.78   	 -86.47		
-39.06   	-95.83   	 58.80   	 -91.56		 59.43   	 -81.38		
-50.66   	-98.27   	 58.43   	 -86.47		 59.10   	 -81.38		
-61.65   	-101.62   	 58.09   	 -91.56		 58.78   	 -81.38		
-65.92   	-104.06   	 57.72   	 -81.38		 58.45   	 -81.38		
-60.12   	-104.37   	 57.40   	 -71.21		 58.13   	 -76.30		
-47.00   	-102.84   	 57.11   	 -71.21		 57.82   	 -76.30		
-33.87   	-101.01   	 56.83   	 -61.04		 57.52   	 -71.21		
-27.16   	-100.40   	 56.58   	 -61.04		 57.23   	 -71.21		
-27.77   	-101.62   	 56.34   	 -50.86		 56.95   	 -71.21		
-33.26   	-104.37   	 56.13   	 -50.86		 56.66   	 -71.21		
-39.98   	-108.34   	 55.93   	 -50.86		 56.38   	 -66.12		
-44.25   	-112.61   	 55.73   	 -50.86		 56.11   	 -71.21		
-43.95   	-115.36   	 55.52   	 -50.86		 55.83   	 -66.12		
-40.59   	-116.58   	 55.32   	 -55.95		 55.56   	 -61.04		
-36.62   	-116.58   	 55.10   	 -50.86		 55.32   	 -61.04		
-36.62   	-117.49   	 54.89   	 -55.95		 55.08   	 -61.04		
-43.64   	-119.93   	 54.67   	 -50.86		 54.83   	 -55.95		
-54.93   	-123.60   	 54.47   	 -50.86		 54.61   	 -61.04		
-64.39   	-127.56   	 54.26   	 -45.78		 54.36   	 -55.95		
-66.83   	-130.62   	 54.08   	 -50.86		 54.14   	 -50.86		
-60.42   	-131.53   	 53.88   	 -45.78		 53.94   	 -55.95		
-48.52   	-129.09   	 53.69   	 -40.69		 53.71   	 -55.95		
-38.45   	-123.90   	 53.53   	 -45.78		 53.49   	 -50.86		
-34.48   	-116.88   	 53.35   	 -50.86		 53.29   	 -55.95		
-36.01   	-111.08   	 53.14   	 -45.78		 53.06   	 -50.86		
-38.15   	-109.25   	 52.96   	 -50.86		 52.86   	 -55.95		
-35.40   	-111.08   	 52.76   	 -50.86		 52.63   	 -50.86		
-30.21   	-113.83   	 52.55   	 -55.95		 52.43   	 -50.86		
-28.69   	-114.75   	 52.33   	 -55.95		 52.23   	 -50.86		
-36.62   	-112.61   	 52.11   	 -50.86		 52.02   	 -50.86		
-53.10   	-109.25   	 51.90   	 -50.86		 51.82   	 -45.78		
-66.83   	-108.03   	 51.70   	 -50.86		 51.64   	 -50.86		
-68.36   	-109.56   	 51.50   	 -40.69		 51.43   	 -45.78		
-57.68   	-113.22   	 51.33   	 -45.78		 51.25   	 -45.78		
-43.95   	-116.88   	 51.15   	 -40.69		 51.07   	 -45.78		
-36.93   	-119.63   	 50.99   	 -40.69		 50.88   	 -45.78		
-38.45   	-120.24   	 50.82   	 -35.61		 50.70   	 -50.86		
-43.33   	-118.71   	 50.68   	 -40.69		 50.50   	 -45.78		
-45.47   	-115.66   	 50.52   	 -40.69		 50.32   	 -45.78		
-42.72   	-112.00   	 50.36   	 -40.69		 50.13   	 -45.78		
-37.23   	-108.95   	 50.19   	 -45.78		 49.95   	 -45.78		
-30.52   	-107.42   	 50.01   	 -45.78		 49.77   	 -45.78		
-25.02   	-109.25   	 49.83   	 -45.78		 49.58   	 -45.78		
-24.11   	-113.22   	 49.64   	 -45.78		 49.40   	 -45.78		
-31.13   	-117.19   	 49.46   	 -50.86		 49.22   	 -45.78		
-46.39   	-118.71   	 49.26   	 -45.78		 49.03   	 -40.69		
-63.17   	-117.19   	 49.07   	 -45.78		 48.87   	 -40.69		
-70.50   	-113.22   	 48.89   	 -40.69		 48.71   	 -40.69		
-63.17   	-108.34   	 48.73   	 -40.69		 48.55   	 -40.69		
-47.30   	-104.37   	 48.57   	 -40.69		 48.38   	 -40.69		
-33.57   	-102.23   	 48.40   	 -35.61		 48.22   	 -45.78		
-30.21   	-101.32   	 48.26   	 -30.52		 48.04   	 -35.61		
-36.32   	-101.32   	 48.14   	 -30.52		 47.89   	 -40.69		
-43.95   	-101.32   	 48.02   	 -35.61		 47.73   	 -40.69		
-46.08   	-101.01   	 47.87   	 -30.52		 47.57   	 -40.69		
-42.11   	-100.40   	 47.75   	 -30.52		 47.41   	 -40.69		
-37.54   	-100.40   	 47.63   	 -35.61		 47.24   	 -40.69		
-36.01   	-101.32   	 47.49   	 -40.69		 47.08   	 -40.69		
-38.15   	-102.54   	 47.32   	 -35.61		 46.92   	 -40.69		
-40.59   	-102.23   	 47.18   	 -40.69		 46.75   	 -35.61		
-39.06   	-98.88   	 47.02   	 -40.69		 46.61   	 -35.61		
-31.13   	-91.55   	 46.86   	 -40.69		 46.47   	 -35.61		
-18.62   	-80.26   	 46.69   	 -35.61		 46.33   	 -30.52		
 -6.71   	-64.09   	 46.55   	 -35.61		 46.21   	 -35.61		
 -3.05   	-43.03   	 46.41   	 -35.61		 46.06   	 -30.52		
-10.38   	-18.31   	 46.27   	 -30.52		 45.94   	 -30.52		
-25.63   	  6.41   	 46.14   	 -30.52		 45.82   	 -35.61		
-39.67   	 27.77   	 46.02   	 -30.52		 45.68   	 -30.52		
-45.17   	 42.72   	 45.90   	 -25.43		 45.55   	 -30.52		
-41.50   	 50.96   	 45.80   	 -30.52		 45.43   	 -30.52		
-34.79   	 52.80   	 45.68   	 -25.43		 45.31   	 -30.52		
-30.21   	 49.44   	 45.57   	 -25.43		 45.19   	 -30.52		
-29.30   	 41.20   	 45.47   	 -25.43		 45.07   	 -30.52		
-29.30   	 28.38   	 45.37   	 -25.43		 44.94   	 -25.43		
-28.08   	 14.04   	 45.27   	 -25.43		 44.84   	 -30.52		
-25.63   	  2.75   	 45.17   	 -20.35		 44.72   	 -25.43		
-21.97   	 -1.53   	 45.09   	 -25.43		 44.62   	 -30.52		
-16.48   	  2.14   	 44.98   	 -20.35		 44.50   	 -25.43		
 -7.32   	  9.77   	 44.90   	 -15.26		 44.39   	 -30.52		
  4.58   	 14.34   	 44.84   	 -20.35		 44.27   	 -25.43		
 16.48   	 12.82   	 44.76   	 -15.26		 44.17   	 -25.43		
 23.19   	  7.02   	 44.70   	 -20.35		 44.07   	 -30.52		
 21.67   	  3.05   	 44.62   	 -15.26		 43.95   	 -25.43		
 13.73   	  6.10   	 44.56   	 -25.43		 43.85   	 -25.43		
  3.05   	 12.51   	 44.46   	 -20.35		 43.74   	 -25.43		
 -7.63   	 13.43   	 44.37   	 -25.43		 43.64   	 -25.43		
-17.70   	 -0.92   	 44.27   	 -25.43		 43.54   	 -25.43		
-27.47   	-32.96   	 44.17   	 -25.43		 43.44   	 -25.43		
-35.10   	-74.46   	 44.07   	 -20.35		 43.34   	 -25.43		
-39.37   	-112.30   	 43.99   	 -20.35		 43.23   	 -20.35		
-39.37   	-135.80   	 43.91   	 -20.35		 43.15   	 -20.35		
-37.54   	-142.82   	 43.82   	 -15.26		 43.07   	 -25.43		
-37.23   	-140.08   	 43.76   	 -10.17		 42.97   	 -15.26		
-39.67   	-135.80   	 43.72   	 -10.17		 42.91   	 -20.35		
-41.20   	-135.50   	 43.68   	 -10.17		 42.83   	 -20.35		
-39.06   	-139.47   	 43.64   	 -10.17		 42.75   	 -20.35		
-34.79   	-143.74   	 43.60   	 -10.17		 42.67   	 -15.26		
-31.74   	-145.87   	 43.56   	 -10.17		 42.60   	 -20.35		
-31.43   	-144.96   	 43.52   	 -15.26		 42.52   	 -20.35		
-33.57   	-141.60   	 43.46   	 -10.17		 42.44   	 -20.35		
-36.01   	-137.63   	 43.42   	 -15.26		 42.36   	 -20.35		
-37.54   	-133.67   	 43.36   	 -20.35		 42.28   	 -15.26		
-40.59   	-130.92   	 43.28   	 -15.26		 42.22   	 -25.43		
-46.08   	-128.48   	 43.21   	 -20.35		 42.12   	 -20.35		
-50.05   	-124.51   	 43.13   	 -20.35		 42.03   	 -20.35		
-45.78   	-115.66   	 43.05   	 -20.35		 41.95   	 -20.35		
-28.69   	-96.44   	 42.97   	 -20.35		 41.87   	 -20.35		
  3.05   	-58.29   	 42.89   	 -20.35		 41.79   	 -25.43		
 45.17   	  6.10   	 42.81   	 -25.43		 41.69   	 -20.35		
 92.77   	102.54   	 42.71   	 -20.35		 41.61   	 -20.35		
142.82   	242.92   	 42.62   	 -25.43		 41.53   	 -25.43		
197.45   	450.74   	 42.52   	 -25.43		 41.42   	 -20.35		
259.70   	757.14   	 42.42   	 -30.52		 41.34   	 -20.35		
328.37   	1171.57   	 42.30   	 -35.61		 41.26   	 -20.35		
391.24   	1644.90   	 42.16   	 -35.61		 41.18   	 -15.26		
429.38   	2059.33   	 42.01   	 -35.61		 41.12   	 -20.35		
424.50   	2267.46(R)	 41.87   	 -35.61		 41.04   	 -15.26		
370.48   	2172.85   	 41.73   	 -35.61		 40.98   	 -15.26		
278.93   	1782.84   	 41.59   	 -35.61		 40.92   	 -15.26		
171.20   	1206.97   	 41.44   	 -30.52		 40.85   	 -15.26		
 69.58   	607.91   	 41.32   	 -25.43		 40.79   	 -15.26		
 -8.85   	124.21   	 41.22   	 -25.43		 40.73   	 -15.26		
-58.29   	-175.17   	 41.12   	 -20.35		 40.67   	 -10.17		
-83.01   	-294.49   	 41.04   	 -15.26		 40.63   	 -15.26		
-90.03   	-291.44   	 40.98   	 -15.26		 40.57   	 -15.26		
-87.89   	-242.92   	 40.92   	 -10.17		 40.51   	 -15.26		
-81.79   	-208.74   	 40.87   	 -10.17		 40.45   	 -10.17		
-72.63   	-210.27   	 40.83(D)	   0.00		 40.41   	 -20.35		
-62.26   	-234.38   	 40.83   	   5.09		 40.33   	 -15.26		
-54.32   	-256.65   	 40.85   	  20.35		 40.26   	 -15.26		
-51.88   	-262.15   	 40.94   	  35.61		 40.20   	 -20.35		
-54.02   	-252.99   	 41.08   	  61.04		 40.12   	 -20.35		
-57.07   	-241.39   	 41.32   	  86.47		 40.04   	 -15.26		
-57.98   	-236.21   	 41.67   	 122.07		 39.98   	 -20.35		
-56.46   	-238.04   	 42.16   	 152.59		 39.90   	 -15.26		
-54.93   	-242.61   	 42.77   	 198.37		 39.84   	 -20.35		
-53.41   	-244.75   	 43.56   	 239.06		 39.76   	 -15.26		
-50.96   	-242.92   	 44.52   	 284.84		 39.69   	 -15.26		
-47.30   	-237.43   	 45.66   	 320.45		 39.63   	 -15.26		
-44.86   	-230.71   	 46.94   	 350.97		 39.57   	 -20.35		
-47.30   	-224.61   	 48.34   	 371.31		 39.49   	 -15.26		
-55.24   	-220.64   	 49.83   	 391.66		 39.43   	 -15.26		
-65.31   	-216.37   	 51.39   	 401.83		 39.37   	 -15.26		
-71.11   	-210.27   	 53.00   	 406.92		 39.31   	 -15.26		
-69.89   	-203.55   	 54.63   	 406.92		 39.25   	  -5.09		
-63.48   	-197.75   	 56.26   	 406.92		 39.23   	  -5.09		
-57.07   	-195.01   	 57.88   	 401.83		 39.21(D)	  15.26		
-54.02   	-195.01   	 59.49   	 381.48		 39.27   	  30.52		
-54.93   	-196.53   	 61.02   	 361.14		 39.39   	  61.04		
-56.46   	-198.06   	 62.46   	 330.62		 39.63   	 106.82		
-55.85   	-198.06   	 63.78   	 295.01		 40.06   	 157.68		
-54.02   	-195.01   	 64.96   	 249.24		 40.69   	 228.89		
-52.80   	-189.21   	 65.96   	 208.54		 41.61   	 305.19		
-54.93   	-182.80   	 66.80   	 172.94		 42.83   	 376.40		
-59.51   	-178.53   	 67.49   	 137.33		 44.33   	 442.52		
-63.78   	-178.22   	 68.04   	 111.90		 46.10   	 503.56		
-64.09   	-179.75   	 68.48   	  96.64		 48.12   	 544.25		
-61.04   	-180.36   	 68.87   	  86.47		 50.29   	 569.68		
-55.54   	-177.92   	 69.22   	  81.38		 52.57   	 579.86		
-50.35   	-173.34   	 69.54   	  86.47		 54.89   	 574.77		
-46.39   	-170.29   	 69.89   	  96.64		 57.19   	 564.60		
-44.86   	-169.68   	 70.27   	 116.99		 59.45   	 534.08		
-46.39   	-170.59   	 70.74   	 137.33		 61.59   	 503.56		
-50.66   	-169.68   	 71.29   	 162.77		 63.60   	 467.95		
-56.46   	-166.02   	 71.94   	 178.03		 65.47   	 427.26		
-60.73   	-161.13   	 72.65   	 198.37		 67.18   	 386.57		
-61.34   	-157.17   	 73.45   	 203.46		 68.73   	 335.71		
-58.59   	-155.64   	 74.26   	 203.46		 70.07   	 300.10		
-55.24   	-155.64   	 75.08   	 188.20		 71.27   	 249.24		
-54.32   	-154.72   	 75.83   	 167.85		 72.27   	 213.63		
-55.85   	-152.89   	 76.50   	 142.42		 73.12   	 178.03		
-57.37   	-150.15   	 77.07   	 101.73		 73.83   	 147.51		
-58.29   	-147.40   	 77.48   	  66.12		 74.42   	 127.16		
-59.81   	-145.26   	 77.74   	  30.52		 74.93   	 101.73		
-63.48   	-142.52   	 77.86   	   5.09		 75.34   	  91.56		
-69.58   	-137.33   	 77.88(S)	 -20.35		 75.71   	  81.38		
-75.07   	-130.31   	 77.80   	 -35.61		 76.03   	  66.12		
-77.82   	-123.29   	 77.66   	 -40.69		 76.30   	  61.04		
-77.51   	-117.49   	 77.50   	 -40.69		 76.54   	  55.95		
-77.51   	-114.44   	 77.33   	 -45.78		 76.76   	  45.78		
-79.96   	-112.92   	 77.15   	 -35.61		 76.95   	  35.61		
-83.31   	-110.17   	 77.01   	 -35.61		 77.09   	  30.52		
-85.14   	-105.59   	 76.87   	 -35.61		 77.21   	  15.26		
-84.53   	-99.79   	 76.72   	 -40.69		 77.27   	   5.09		
-83.92   	-94.91   	 76.56   	 -40.69		 77.29(S)	   0.00		
-86.67   	-91.25   	 76.40   	 -55.95		 77.29   	 -15.26		
-94.60   	-88.50   	 76.17   	 -61.04		 77.23   	 -25.43		
-107.12   	-86.06   	 75.93   	 -76.30		 77.13   	 -35.61		
-119.02   	-84.53   	 75.63   	 -81.38		 76.99   	 -40.69		
-126.95   	-84.53   	 75.30   	 -91.56		 76.83   	 -50.86		
-130.92   	-86.67   	 74.93   	 -96.64		 76.62   	 -55.95		
-133.06   	-90.33   	 74.55   	 -96.64		 76.40   	 -61.04		
-134.58   	-93.38   	 74.16   	 -96.64		 76.15   	 -66.12		
-135.50   	-93.99   	 73.77   	 -91.56		 75.89   	 -71.21		
-133.97   	-91.86   	 73.41   	 -91.56		 75.60   	 -76.30		
-128.48   	-88.50   	 73.04   	 -81.38		 75.30   	 -76.30		
-119.93   	-86.67   	 72.72   	 -86.47		 74.99   	 -86.47		
-114.14   	-88.81   	 72.37   	 -81.38		 74.65   	 -81.38		
-113.83   	-95.52   	 72.04   	 -81.38		 74.32   	 -91.56		
-116.88   	-104.68   	 71.72   	 -86.47		 73.96   	 -91.56		
-118.41   	-114.44   	 71.37   	 -81.38		 73.59   	 -91.56		
-112.61   	-122.07   	 71.05   	 -91.56		 73.22   	 -96.64		
-99.79   	-127.26   	 70.68   	 -96.64		 72.84   	 -96.64		
-84.84   	-130.92   	 70.29   	 -96.64		 72.45   	-101.73		
-73.85   	-132.45   	 69.91   	 -96.64		 72.04   	 -96.64		
-68.66   	-132.14   	 69.52   	-106.82		 71.66   	-101.73		
-66.83   	-130.00   	 69.09   	-101.73		 71.25   	-101.73		
-63.17   	-126.95   	 68.69   	 -96.64		 70.84   	-106.82		
-54.63   	-122.68   	 68.30   	 -96.64		 70.42   	-101.73		
-41.81   	-117.80   	 67.91   	 -96.64		 70.01   	-106.82		
-27.47   	-111.69   	 67.53   	 -86.47		 69.58   	-101.73		
-14.95   	-105.29   	 67.18   	 -86.47		 69.18   	-101.73		
 -6.41   	-99.49   	 66.84   	 -76.30		 68.77   	-101.73		
 -2.75   	-95.52   	 66.53   	 -81.38		 68.36   	 -96.64		
 -2.14   	-93.69   	 66.21   	 -76.30		 67.98   	 -96.64		
 -2.14   	-93.08   	 65.90   	 -76.30		 67.59   	 -91.56		
 -1.22   	-92.16   	 65.59   	 -86.47		 67.22   	 -91.56		
  2.44   	-90.03   	 65.25   	 -81.38		 66.86   	 -86.47		
  7.93   	-87.59   	 64.92   	 -91.56		 66.51   	 -86.47		
 12.51   	-84.84   	 64.56   	 -96.64		 66.16   	 -86.47		
 12.51   	-83.01   	 64.17   	 -96.64		 65.82   	 -81.38		
  8.54   	-82.09   	 63.78   	 -96.64		 65.49   	 -86.47		
  2.75   	-81.48   	 63.40   	 -96.64		 65.15   	 -81.38		
 -1.22   	-79.96   	 63.01   	 -96.64		 64.82   	 -81.38		
 -0.92   	-78.74   	 62.62   	 -91.56		 64.50   	 -86.47		
  1.83   	-78.13   	 62.26   	 -86.47		 64.15   	 -81.38		
  3.36   	-78.74   	 61.91   	 -86.47		 63.82   	 -86.47		
  3.05   	-79.96   	 61.57   	 -81.38		 63.48   	 -81.38		
  2.14   	-81.18   	 61.24   	 -81.38		 63.15   	 -91.56		
  3.36   	-82.09   	 60.92   	 -76.30		 62.79   	 -86.47		
  5.80   	-83.31   	 60.61   	 -71.21		 62.44   	 -86.47		
  7.02   	-85.75   	 60.33   	 -71.21		 62.10   	 -91.56		
  4.27   	-89.11   	 60.04   	 -71.21		 61.73   	 -91.56		
 -0.92   	-91.86   	 59.76   	 -61.04		 61.36   	 -91.56		
 -4.88   	-92.16   	 59.51   	 -61.04		 61.00   	 -91.56		
 -4.27   	-89.11   	 59.27   	 -61.04		 60.63   	 -91.56		
 -0.61   	-84.23   	 59.02   	 -55.95		 60.26   	 -86.47		
  2.44   	-80.26   	 58.80   	 -55.95		 59.92   	 -86.47		
  2.14   	-79.96   	 58.58   	 -55.95		 59.57   	 -86.47		
 -0.31   	-82.09   	 58.35   	 -55.95		 59.23   	 -81.38		
 -1.53   	-85.14   	 58.13   	 -61.04		 58.90   	 -86.47		
 -0.61   	-86.36   	 57.88   	 -61.04		 58.56   	 -81.38		
  0.92   	-86.36   	 57.64   	 -66.12		 58.23   	 -76.30		
  0.61   	-86.67   	 57.38   	 -71.21		 57.92   	 -81.38		
 -2.14   	-89.42   	 57.09   	 -76.30		 57.60   	 -76.30		
 -3.66   	-93.69   	 56.79   	 -71.21		 57.29   	 -81.38		
 -0.92   	-97.05   	 56.50   	 -81.38		 56.97   	 -76.30		
  5.19   	-98.57   	 56.17   	 -76.30		 56.66   	 -76.30		
  9.46   	-98.57   	 55.87   	 -81.38		 56.36   	 -71.21		
  6.41   	-99.79   	 55.54   	 -76.30		 56.07   	 -76.30		
 -4.58   	-102.54   	 55.24   	 -76.30		 55.77   	 -76.30		
-18.31   	-106.20   	 54.93   	 -76.30		 55.46   	 -76.30		
-27.47   	-108.34   	 54.63   	 -76.30		 55.16   	 -71.21		
-28.38   	-108.34   	 54.32   	 -71.21		 54.87   	 -71.21		
-22.89   	-107.42   	 54.04   	 -71.21		 54.59   	 -76.30		
-16.78   	-107.12   	 53.75   	 -66.12		 54.28   	 -66.12		
-13.73   	-108.64   	 53.49   	 -66.12		 54.02   	 -71.21		
-13.73   	-110.47   	 53.22   	 -55.95		 53.73   	 -61.04		
-14.34   	-112.30   	 53.00   	 -45.78		 53.49   	 -61.04		
-13.12   	-113.53   	 52.82   	 -40.69		 53.24   	 -61.04		
-10.99   	-114.44   	 52.65   	 -30.52		 53.00   	 -50.86		
 -9.16   	-115.36   	 52.53   	 -25.43		 52.80   	 -50.86		
 -9.16   	-116.58   	 52.43   	 -15.26		 52.59   	 -50.86		
-10.38   	-117.80   	 52.37   	 -20.35		 52.39   	 -40.69		
-11.29   	-117.80   	 52.29   	 -15.26		 52.23   	 -45.78		
-11.90   	-116.88   	 52.23   	 -20.35		 52.04   	 -45.78		
-12.82   	-115.05   	 52.15   	 -25.43		 51.86   	 -45.78		
-13.73   	-113.53   	 52.04   	 -40.69		 51.68   	 -50.86		
-14.34   	-112.92   	 51.88   	 -50.86		 51.47   	 -45.78		
-14.34   	-113.53   	 51.68   	 -55.95		 51.29   	 -40.69		
-13.43   	-114.75   	 51.45   	 -71.21		 51.13   	 -45.78		
-11.60   	-115.05   	 51.17   	 -76.30		 50.95   	 -40.69		
 -9.77   	-113.22   	 50.86   	 -81.38		 50.78   	 -35.61		
 -9.16   	-110.47   	 50.54   	 -71.21		 50.64   	 -35.61		
 -9.77   	-107.73   	 50.25   	 -71.21		 50.50   	 -30.52		
-10.99   	-106.51   	 49.97   	 -61.04		 50.38   	 -30.52		
-10.68   	-107.12   	 49.73   	 -45.78		 50.25   	 -25.43		
 -6.41   	-108.03   	 49.54   	 -35.61		 50.15   	 -30.52		
  0.61   	-108.34   	 49.40   	 -20.35		 50.03   	 -35.61		
  6.10   	-107.42   	 49.32   	 -15.26		 49.89   	 -30.52		
  3.66   	-106.20   	 49.26   	  -5.09		 49.77   	 -35.61		
 -7.93   	-104.98   	 49.24   	  -5.09		 49.62   	 -40.69		
-23.19   	-103.45   	 49.22   	 -10.17		 49.46   	 -45.78		
-32.04   	-100.71   	 49.18   	 -15.26		 49.28   	 -40.69		
-28.38   	-96.44   	 49.11   	 -25.43		 49.11   	 -45.78		
-15.26   	-91.86   	 49.01   	 -30.52		 48.93   	 -45.78		
 -2.75   	-89.42   	 48.89   	 -35.61		 48.75   	 -40.69		
  1.53   	-89.72   	 48.75   	 -45.78		 48.59   	 -45.78		
 -2.75   	-92.16   	 48.57   	 -40.69		 48.40   	 -40.69		
 -9.77   	-93.99   	 48.40   	 -40.69		 48.24   	 -40.69		
-14.34   	-94.60   	 48.24   	 -40.69		 48.08   	 -40.69		
-14.65   	-93.99   	 48.08   	 -30.52		 47.91   	 -40.69		
-11.90   	-92.47   	 47.96   	 -30.52		 47.75   	 -45.78		
 -7.02   	-89.72   	 47.83   	 -30.52		 47.57   	 -45.78		
 -1.53   	-85.14   	 47.71   	 -25.43		 47.39   	 -45.78		
  3.05   	-75.68   	 47.61   	 -25.43		 47.20   	 -50.86		
  4.27   	-60.42   	 47.51   	 -30.52		 47.00   	 -50.86		
  0.31   	-39.06   	 47.39   	 -35.61		 46.80   	 -45.78		
 -4.88   	-13.73   	 47.24   	 -35.61		 46.61   	 -45.78		
 -6.10   	 11.60   	 47.10   	 -35.61		 46.43   	 -45.78		
 -2.14   	 31.74   	 46.96   	 -40.69		 46.25   	 -40.69		
  2.14   	 44.86   	 46.80   	 -40.69		 46.08   	 -35.61		
  0.61   	 50.66   	 46.63   	 -30.52		 45.94   	 -35.61		
 -8.85   	 51.57   	 46.51   	 -30.52		 45.80   	 -30.52		
-21.97   	 49.74   	 46.39   	 -20.35		 45.68   	 -25.43		
-30.52   	 44.56   	 46.31   	 -15.26		 45.57   	 -25.43		
-28.38   	 36.01   	 46.25   	 -10.17		 45.47   	 -20.35		
-17.09   	 24.72   	 46.21   	 -10.17		 45.39   	 -25.43		
 -3.05   	 14.65   	 46.16   	  -5.09		 45.29   	 -20.35		
  6.71   	  9.77   	 46.14   	  -5.09		 45.21   	 -20.35		
 10.07   	 11.90   	 46.12   	 -10.17		 45.13   	 -15.26		
