  I     	  II     	  AOp     	  AOp'		  FA     	  FA'		
 -7.93   	-36.32   	 66.71   	 -91.56		 67.20   	 -61.04		
  3.97   	-21.97   	 66.35   	 -86.47		 66.96   	 -61.04		
 14.65   	 -6.10   	 66.00   	 -81.38		 66.71   	 -66.12		
 22.28   	  4.27   	 65.68   	 -81.38		 66.45   	 -61.04		
 23.50   	  4.88   	 65.35   	 -81.38		 66.21   	 -66.12		
 15.56   	 -6.10   	 65.03   	 -76.30		 65.94   	 -61.04		
 -1.53   	-26.25   	 64.72   	 -76.30		 65.70   	 -61.04		
-24.72   	-50.35   	 64.41   	 -71.21		 65.45   	 -66.12		
-47.00   	-70.80   	 64.13   	 -66.12		 65.19   	 -61.04		
-62.56   	-81.79   	 63.87   	 -55.95		 64.94   	 -71.21		
-69.27   	-83.92   	 63.64   	 -50.86		 64.66   	 -71.21		
-68.36   	-81.79   	 63.44   	 -35.61		 64.37   	 -71.21		
-64.09   	-80.26   	 63.30   	 -20.35		 64.09   	 -71.21		
-59.81   	-81.18   	 63.21   	 -10.17		 63.80   	 -71.21		
-56.76   	-82.70   	 63.17   	   5.09		 63.52   	 -55.95		
-54.02   	-82.70   	 63.19   	  15.26		 63.30   	 -40.69		
-53.10   	-80.87   	 63.26   	  20.35		 63.13   	 -20.35		
-56.15   	-80.26   	 63.34   	  30.52		 63.05   	 -10.17		
-64.09   	-82.40   	 63.46   	  35.61		 63.01   	   5.09		
-74.16   	-87.28   	 63.60   	  35.61		 63.03   	   5.09		
-81.18   	-92.77   	 63.74   	  30.52		 63.05   	   5.09		
-80.57   	-95.83   	 63.87   	  20.35		 63.07   	  -5.09		
-72.63   	-94.91   	 63.95   	   5.09		 63.05   	 -10.17		
-63.78   	-91.55   	 63.97   	   0.00		 63.01   	 -30.52		
-60.42   	-87.28   	 63.97   	 -20.35		 62.89   	 -40.69		
-64.09   	-84.84   	 63.89   	 -35.61		 62.73   	 -45.78		
-69.27   	-83.31   	 63.74   	 -50.86		 62.54   	 -61.04		
-68.97   	-80.57   	 63.54   	 -66.12		 62.30   	 -61.04		
-61.04   	-76.29   	 63.28   	 -76.30		 62.05   	 -66.12		
-50.96   	-72.02   	 62.97   	 -96.64		 61.79   	 -71.21		
-47.00   	-70.19   	 62.58   	-101.73		 61.51   	 -71.21		
-54.93   	-69.27   	 62.18   	-106.82		 61.22   	 -71.21		
-72.94   	-61.65   	 61.75   	-106.82		 60.94   	 -71.21		
-93.99   	-39.67   	 61.32   	-101.73		 60.65   	 -76.30		
-108.95   	  0.00   	 60.92   	 -96.64		 60.35   	 -76.30		
-107.42   	 52.80   	 60.53   	 -81.38		 60.04   	 -76.30		
-76.29   	108.34   	 60.20   	 -71.21		 59.74   	 -76.30		
 -3.97   	158.08   	 59.92   	 -61.04		 59.43   	 -76.30		
110.78   	199.89   	 59.67   	 -50.86		 59.12   	 -76.30		
249.94   	224.91   	 59.47   	 -45.78		 58.82   	 -71.21		
375.98   	203.55   	 59.29   	 -40.69		 58.53   	 -71.21		
449.83   	 98.27   	 59.12   	 -40.69		 58.25   	 -66.12		
453.49   	-98.27   	 58.96   	 -35.61		 57.99   	 -61.04		
400.09   	-342.10   	 58.82   	 -30.52		 57.74   	 -61.04		
321.96   	-551.45   	 58.70   	 -30.52		 57.50   	 -50.86		
248.72   	-661.01   	 58.58   	 -20.35		 57.29   	 -45.78		
193.79   	-674.74   	 58.49   	 -15.26		 57.11   	 -30.52		
155.03   	-659.48   	 58.43   	  -5.09		 56.99   	 -25.43		
126.95   	-677.80   	 58.41   	   0.00		 56.89   	 -15.26		
107.73   	-731.81   	 58.41   	   5.09		 56.83   	   0.00		
 98.27   	-766.60(R)	 58.43   	  -5.09		 56.83   	   5.09		
 94.30   	-726.62   	 58.41   	 -15.26		 56.85   	  15.26		
 87.59   	-601.50   	 58.35   	 -20.35		 56.91   	  15.26		
 71.72   	-434.27   	 58.27   	 -35.61		 56.97   	  15.26		
 46.39   	-280.76   	 58.13   	 -50.86		 57.03   	  10.17		
 16.17   	-173.03   	 57.92   	 -50.86		 57.07   	  10.17		
-10.99   	-113.53   	 57.72   	 -55.95		 57.11   	   0.00		
-28.38   	-88.50   	 57.50   	 -55.95		 57.11   	  -5.09		
-35.10   	-79.96   	 57.27   	 -55.95		 57.09   	 -15.26		
-35.40   	-74.16   	 57.05   	 -40.69		 57.03   	 -15.26		
-34.79   	-64.39   	 56.89   	 -35.61		 56.97   	 -25.43		
-36.93   	-50.05   	 56.74   	 -20.35		 56.87   	 -25.43		
-41.81   	-35.40   	 56.66   	 -10.17		 56.76   	 -25.43		
-46.08   	-25.94   	 56.62(D)	   0.00		 56.66   	 -35.61		
-48.83   	-22.28   	 56.62   	  20.35		 56.52   	 -30.52		
-50.05   	-21.36   	 56.70   	  30.52		 56.40   	 -30.52		
-50.96   	-20.75   	 56.83   	  50.86		 56.28   	 -30.52		
-52.19   	-18.62   	 57.03   	  71.21		 56.15   	 -30.52		
-52.49   	-15.56   	 57.31   	  91.56		 56.03   	 -30.52		
-51.27   	-13.12   	 57.68   	 111.90		 55.91   	 -25.43		
-49.44   	-12.82   	 58.13   	 132.25		 55.81   	 -25.43		
-48.52   	-14.04   	 58.66   	 162.77		 55.71   	 -20.35		
-48.52   	-15.56   	 59.31   	 178.03		 55.63   	 -20.35		
-49.74   	-15.26   	 60.02   	 198.37		 55.54   	  -5.09		
-51.88   	-12.51   	 60.81   	 218.72		 55.52(D)	   0.00		
-54.32   	 -8.54   	 61.69   	 228.89		 55.52   	  20.35		
-55.85   	 -3.97   	 62.60   	 244.15		 55.61   	  40.69		
-55.85   	  0.00   	 63.58   	 254.32		 55.77   	  61.04		
-54.32   	  3.36   	 64.60   	 264.50		 56.01   	  96.64		
-51.88   	  5.49   	 65.66   	 269.58		 56.40   	 127.16		
-49.74   	  4.58   	 66.73   	 269.58		 56.91   	 162.77		
-48.22   	  1.22   	 67.81   	 279.75		 57.56   	 198.37		
-46.69   	 -3.36   	 68.93   	 289.93		 58.35   	 239.06		
-44.56   	 -6.41   	 70.09   	 289.93		 59.31   	 269.58		
-41.81   	 -7.02   	 71.25   	 295.01		 60.39   	 310.27		
-38.76   	 -4.88   	 72.43   	 295.01		 61.63   	 330.62		
-36.32   	 -1.22   	 73.61   	 300.10		 62.95   	 361.14		
-36.32   	  2.14   	 74.81   	 289.93		 64.39   	 371.31		
-38.76   	  3.66   	 75.97   	 284.84		 65.88   	 386.57		
-41.50   	  4.58   	 77.11   	 269.58		 67.43   	 396.74		
-41.50   	  6.10   	 78.19   	 259.41		 69.01   	 401.83		
-38.15   	  8.54   	 79.23   	 249.24		 70.62   	 401.83		
-33.26   	 11.29   	 80.22   	 239.06		 72.23   	 401.83		
-30.52   	 12.51   	 81.18   	 228.89		 73.83   	 401.83		
-31.13   	 11.60   	 82.10   	 233.98		 75.44   	 396.74		
-32.96   	 10.38   	 83.03   	 244.15		 77.03   	 396.74		
-32.04   	 11.60   	 84.01   	 259.41		 78.62   	 386.57		
-27.77   	 15.87   	 85.05   	 269.58		 80.16   	 386.57		
-22.28   	 22.28   	 86.12   	 295.01		 81.71   	 376.40		
-18.31   	 28.69   	 87.30   	 300.10		 83.21   	 371.31		
-18.31   	 33.26   	 88.50   	 310.27		 84.70   	 361.14		
-20.45   	 36.32   	 89.75   	 310.27		 86.14   	 356.05		
-21.97   	 38.15   	 90.99   	 305.19		 87.57   	 356.05		
-20.75   	 39.98   	 92.21   	 295.01		 88.99   	 345.88		
-16.48   	 43.03   	 93.39   	 274.67		 90.38   	 340.79		
-10.38   	 47.61   	 94.49   	 259.41		 91.74   	 330.62		
 -5.19   	 52.49   	 95.52   	 239.06		 93.06   	 325.53		
 -1.53   	 56.46   	 96.48   	 213.63		 94.36   	 320.45		
  1.22   	 58.90   	 97.33   	 198.37		 95.65   	 305.19		
  5.49   	 61.65   	 98.13   	 178.03		 96.87   	 295.01		
 11.29   	 66.22   	 98.84   	 157.68		 98.05   	 279.75		
 17.09   	 73.24   	 99.47   	 152.59		 99.17   	 264.50		
 20.75   	 81.18   	100.08   	 137.33		100.22   	 254.32		
 21.36   	 87.59   	100.63   	 127.16		101.24   	 239.06		
 21.67   	 90.94   	101.14   	 127.16		102.20   	 223.80		
 24.72   	 92.77   	101.65   	 127.16		103.09   	 208.54		
 31.43   	 93.99   	102.16   	 116.99		103.93   	 198.37		
 39.98   	 94.30   	102.62   	 122.07		104.72   	 183.11		
 47.61   	 94.30   	103.11   	 116.99		105.45   	 167.85		
 53.41   	 93.99   	103.58   	 111.90		106.12   	 162.77		
 58.29   	 94.30   	104.03   	 111.90		106.77   	 152.59		
 63.78   	 96.74   	104.48   	 106.82		107.39   	 137.33		
 69.89   	100.40   	104.90   	  91.56		107.93   	 127.16		
 75.68   	103.15   	105.27   	  86.47		108.44   	 111.90		
 79.96   	104.06   	105.62   	  71.21		108.89   	 101.73		
 83.92   	103.45   	105.90   	  55.95		109.30   	  91.56		
 88.81   	101.93   	106.12   	  45.78		109.66   	  76.30		
 94.91   	101.32   	106.31   	  35.61		109.97   	  71.21		
100.40   	102.23   	106.45   	  25.43		110.25   	  55.95		
103.45   	103.45   	106.55   	  20.35		110.48   	  50.86		
104.06   	103.76   	106.63   	  15.26		110.68   	  45.78		
104.06   	100.71   	106.69   	  20.35		110.86   	  40.69		
106.20   	 93.38   	106.77   	  20.35		111.03   	  35.61		
111.69   	 82.70   	106.86   	  20.35		111.17   	  25.43		
117.80   	 71.41   	106.94   	  25.43		111.27   	  25.43		
121.15   	 61.04   	107.04   	  25.43		111.37   	  15.26		
119.02   	 53.41   	107.14   	  25.43		111.43   	  15.26		
112.61   	 49.74   	107.24   	  25.43		111.49   	   5.09		
103.45   	 47.30   	107.34   	  25.43		111.52   	  -5.09		
 92.47   	 43.64   	107.45   	  20.35		111.49   	 -10.17		
 80.26   	 37.54   	107.53   	  25.43		111.45   	 -15.26		
 67.14   	 28.99   	107.63   	  15.26		111.39   	 -25.43		
 54.32   	 19.84   	107.69   	  10.17		111.29   	 -25.43		
 43.33   	 12.51   	107.73   	  -5.09		111.19   	 -30.52		
 34.48   	  7.32   	107.71   	 -20.35		111.07   	 -40.69		
 25.63   	  3.97   	107.63   	 -45.78		110.90   	 -40.69		
 14.04   	  0.61   	107.45   	 -76.30		110.74   	 -55.95		
  0.61   	 -2.75   	107.14   	-111.90		110.52   	 -71.21		
-12.51   	 -6.41   	106.69   	-147.51		110.23   	 -81.38		
-22.28   	 -9.77   	106.10   	-183.11		109.91   	-101.73		
-27.47   	-11.90   	105.37   	-223.80		109.50   	-122.07		
-28.38   	-13.12   	104.48   	-254.32		109.01   	-137.33		
-28.99   	-14.34   	103.46   	-274.67		108.46   	-157.68		
-31.13   	-17.09   	102.36   	-295.01		107.83   	-183.11		
-35.71   	-20.75   	101.18   	-295.01		107.10   	-198.37		
-41.20   	-24.72   	100.00   	-295.01		106.31   	-218.72		
-45.78   	-27.16   	 98.82   	-284.84		105.43   	-239.06		
-47.91   	-28.99   	 97.68   	-269.58		104.48   	-254.32		
-49.13   	-30.82   	 96.60   	-259.41		103.46   	-264.50		
-50.35   	-33.26   	 95.56   	-233.98		102.40   	-274.67		
-51.27   	-33.87   	 94.63   	-218.72		101.30   	-274.67		
-50.66   	-31.13   	 93.75   	-203.46		100.20   	-274.67		
-48.83   	-25.02   	 92.94   	-188.20		 99.10   	-274.67		
-45.78   	-17.40   	 92.19   	-172.94		 98.01   	-269.58		
-44.86   	-11.60   	 91.50   	-157.68		 96.93   	-259.41		
-47.30   	-10.07   	 90.86   	-147.51		 95.89   	-249.24		
-51.27   	-12.21   	 90.27   	-127.16		 94.89   	-239.06		
-53.71   	-15.87   	 89.77   	-122.07		 93.94   	-228.89		
-54.02   	-18.31   	 89.28   	-111.90		 93.02   	-218.72		
-52.19   	-20.14   	 88.83   	 -96.64		 92.15   	-208.54		
-50.05   	-21.36   	 88.44   	 -91.56		 91.31   	-198.37		
-48.83   	-22.58   	 88.08   	 -76.30		 90.52   	-188.20		
-49.13   	-24.11   	 87.77   	 -66.12		 89.77   	-172.94		
-50.05   	-24.41   	 87.51   	 -55.95		 89.07   	-157.68		
-51.27   	-22.89   	 87.28   	 -45.78		 88.44   	-152.59		
-52.19   	-21.06   	 87.10   	 -45.78		 87.83   	-137.33		
-52.80   	-20.14   	 86.92   	 -40.69		 87.28   	-137.33		
-51.27   	-20.45   	 86.75   	 -45.78		 86.73   	-122.07		
-47.61   	-20.75   	 86.57   	 -55.95		 86.25   	-127.16		
-43.95   	-19.84   	 86.35   	 -71.21		 85.74   	-116.99		
-41.81   	-18.62   	 86.06   	 -91.56		 85.27   	-116.99		
-42.42   	-18.62   	 85.70   	-106.82		 84.80   	-122.07		
-43.95   	-21.36   	 85.27   	-122.07		 84.31   	-116.99		
-44.56   	-24.72   	 84.78   	-142.42		 83.85   	-116.99		
-43.33   	-25.63   	 84.21   	-152.59		 83.38   	-116.99		
-41.50   	-22.89   	 83.60   	-157.68		 82.91   	-116.99		
-40.89   	-18.01   	 82.97   	-162.77		 82.44   	-122.07		
-42.42   	-14.34   	 82.32   	-157.68		 81.95   	-116.99		
-45.17   	-13.43   	 81.69   	-157.68		 81.48   	-116.99		
-47.00   	-13.73   	 81.06   	-147.51		 81.02   	-116.99		
-48.83   	-15.26   	 80.47   	-142.42		 80.55   	-111.90		
-50.35   	-17.40   	 79.90   	  N/A		 80.10   	  N/A		
