  I     	  II     	  LVp     	  LVp'		  AO     	  AO'		
-151.37   	136.72   	 59.08   	-152.59		 72.39   	-142.42		
-150.76   	220.03   	 58.47   	-147.51		 71.82   	-142.42		
-103.45   	313.11   	 57.88   	-142.42		 71.25   	-132.25		
  7.02   	390.32   	 57.31   	-122.07		 70.72   	-122.07		
183.11   	469.97   	 56.83   	-116.99		 70.23   	-116.99		
402.22   	531.01   	 56.36   	 -96.64		 69.77   	-106.82		
646.36   	484.62   	 55.97   	 -81.38		 69.34   	 -96.64		
871.89   	199.89   	 55.65   	 -61.04		 68.95   	 -86.47		
1044.92   	-198.97   	 55.40   	 -45.78		 68.61   	 -81.38		
1093.75   	-653.99   	 55.22   	 -35.61		 68.28   	 -66.12		
996.70   	-1013.49   	 55.08   	 -15.26		 68.02   	 -66.12		
848.08   	-1092.53   	 55.02   	 -10.17		 67.75   	 -61.04		
664.98   	-1111.15(R)	 54.97(E)	   0.00		 67.51   	 -55.95		
527.95   	-1073.91   	 54.97   	  10.17		 67.28   	 -50.86		
451.97   	-982.06   	 55.02   	   5.09		 67.08   	 -61.04		
363.77   	-873.41   	 55.04   	   0.00		 66.84   	 -61.04		
272.83   	-615.23   	 55.04   	  -5.09		 66.59   	 -66.12		
147.09   	-328.37   	 55.02   	 -10.17		 66.33   	 -71.21		
 30.52   	-126.95   	 54.97   	 -15.26		 66.04   	 -81.38		
-38.76   	-29.60   	 54.91   	  -5.09		 65.72   	 -91.56		
-75.07   	-10.68   	 54.89(D)	  10.17		 65.35   	 -96.64		
-68.66   	 -7.93   	 54.93   	  40.69		 64.96   	-101.73		
-62.26   	  0.31   	 55.10   	  91.56		 64.56   	-106.82		
-61.04   	 32.35   	 55.46   	 147.51		 64.13   	-101.73		
-73.24   	 30.21   	 56.05   	 218.72		 63.72   	 -96.64		
-87.89   	 40.89   	 56.93   	 284.84		 63.34   	 -86.47		
-95.52   	 51.57   	 58.07   	 350.97		 62.99   	 -76.30		
-91.55   	 50.05   	 59.47   	 417.09		 62.69   	 -61.04		
-87.89   	 71.72   	 61.14   	 467.95		 62.44   	 -35.61		
-94.30   	 65.92   	 63.01   	 513.73		 62.30   	 -15.26		
-89.11   	 64.09   	 65.07   	 544.25		 62.24(D)	  10.17		
-86.36   	 74.46   	 67.24   	 574.77		 62.28   	  40.69		
-91.55   	 75.68   	 69.54   	 595.11		 62.44   	  71.21		
-89.72   	 73.55   	 71.92   	 610.37		 62.73   	 101.73		
-90.64   	 76.60   	 74.36   	 620.55		 63.13   	 137.33		
-91.25   	 86.67   	 76.85   	 630.72		 63.68   	 162.77		
-93.38   	 84.53   	 79.37   	 645.98		 64.33   	 193.29		
-85.45   	 92.77   	 81.95   	 656.15		 65.11   	 218.72		
-89.11   	 95.83   	 84.58   	 671.41		 65.98   	 244.15		
-97.05   	 92.47   	 87.26   	 681.58		 66.96   	 274.67		
-97.35   	 90.94   	 89.99   	 691.76		 68.06   	 295.01		
-93.08   	 93.69   	 92.76   	 696.84		 69.24   	 310.27		
-83.31   	 97.05   	 95.54   	 691.76		 70.48   	 335.71		
-74.46   	102.23   	 98.31   	 681.58		 71.82   	 350.97		
-78.74   	111.69   	101.04   	 666.32		 73.22   	 361.14		
-75.68   	116.27   	103.70   	 651.07		 74.67   	 381.48		
-86.36   	113.53   	106.31   	 630.72		 76.20   	 396.74		
-88.81   	110.78   	108.83   	 600.20		 77.78   	 406.92		
-76.90   	116.58   	111.23   	 579.86		 79.41   	 422.18		
-81.79   	121.46   	113.55   	 554.42		 81.10   	 442.52		
-77.82   	124.51   	115.77   	 528.99		 82.87   	 452.69		
-77.51   	139.77   	117.88   	 493.39		 84.68   	 462.87		
-84.84   	148.93   	119.86   	 457.78		 86.53   	 483.21		
-89.72   	151.67   	121.69   	 427.26		 88.46   	 493.39		
-93.38   	162.66   	123.40   	 386.57		 90.44   	 513.73		
-95.52   	163.88   	124.94   	 345.88		 92.49   	 518.82		
-90.64   	167.54   	126.33   	 310.27		 94.57   	 539.16		
-86.67   	183.41   	127.57   	 274.67		 96.72   	 544.25		
-79.04   	200.20   	128.67   	 244.15		 98.90   	 559.51		
-77.82   	223.39   	129.64   	 218.72		101.14   	 574.77		
-84.53   	234.68   	130.52   	 208.54		103.44   	 574.77		
-77.51   	263.37   	131.35   	 198.37		105.74   	 584.94		
-81.79   	280.46   	132.15   	 203.46		108.08   	 590.03		
-74.77   	301.51   	132.96   	 208.54		110.44   	 584.94		
-66.53   	327.76   	133.79   	 223.80		112.78   	 590.03		
-65.92   	349.43   	134.69   	 228.89		115.14   	 579.86		
-48.83   	379.33   	135.60   	 233.98		117.46   	 574.77		
-48.83   	397.34   	136.54   	 239.06		119.76   	 569.68		
-38.76   	428.47   	137.50   	 193.29		122.03   	 554.42		
-30.82   	449.52   	138.27   	  71.21		124.25   	 539.16		
-32.04   	457.15   	138.55   	-132.25		126.41   	 513.73		
-16.48   	476.68   	138.03   	-371.31		128.46   	 473.04		
 -1.83   	488.89   	136.54   	-610.37		130.36   	 422.18		
  4.58   	487.67   	134.10   	-783.31		132.04   	 361.14		
 10.68   	490.72   	130.97   	-864.70		133.49   	 315.36		
  5.49   	488.28   	127.51   	-829.09		134.75   	 289.93		
 12.51   	474.85   	124.19   	-681.58		135.91   	 284.84		
 18.62   	465.39   	121.46   	-437.43		137.05   	 300.10		
 20.75   	446.47   	119.71   	-106.82		138.25   	 335.71		
 37.23   	424.50   	119.29   	 259.41		139.59   	 381.48		
 27.77   	393.98   	120.33   	 635.81		141.12   	 427.26		
 12.21   	363.46   	122.87   	 951.17		142.83   	 478.13		
 13.73   	330.51   	126.67   	1185.14		144.74   	 503.56		
  3.97   	283.51   	131.41   	1302.13		146.75   	 518.82		
 -6.71   	251.77   	136.62   	1297.04		148.83   	 523.90		
 -9.16   	210.27   	141.81   	1190.23		150.93   	 498.47		
-14.65   	171.81   	146.57   	1017.29		152.92   	 473.04		
-20.45   	155.03   	150.64   	 808.75		154.81   	 432.35		
-27.77   	125.12   	153.88   	 590.03		156.54   	 386.57		
-31.43   	106.20   	156.24   	 396.74		158.09   	 340.79		
-46.08   	 89.72   	157.82   	 249.24		159.45   	 300.10		
-49.44   	 62.56   	158.82   	 147.51		160.65   	 259.41		
-45.47   	 47.91   	159.41   	  86.47		161.69   	 228.89		
-49.74   	 32.65   	159.76   	  71.21		162.60   	 193.29		
-54.02   	 17.09   	160.04   	  81.38		163.38   	 167.85		
-63.78   	 13.73   	160.37   	 111.90		164.05   	 142.42		
-81.18   	  1.22   	160.81   	 157.68		164.62   	 122.07		
-79.96   	  2.75   	161.44   	 203.46		165.11   	 106.82		
-65.31   	  3.97   	162.26   	 249.24		165.53   	  81.38		
-67.44   	  1.53   	163.25   	 279.75		165.86   	  66.12		
-61.95   	  2.14   	164.37   	 295.01		166.12   	  40.69		
-63.78   	-11.60   	165.55   	 279.75		166.29   	  20.35		
-71.41   	-21.36   	166.67   	 233.98		166.37   	 -10.17		
-68.66   	-20.75   	167.61   	 142.42		166.33   	 -35.61		
-68.66   	-21.67   	168.18   	  40.69		166.18   	 -71.21		
-71.72   	-28.69   	168.34   	 -86.47		165.90   	-101.73		
-64.70   	-24.11   	168.00   	-203.46		165.49   	-142.42		
-70.50   	-33.57   	167.18   	-310.27		164.92   	-167.85		
-72.94   	-40.89   	165.94   	-396.74		164.25   	-208.54		
-62.56   	-34.79   	164.35   	-452.69		163.42   	-239.06		
-76.60   	-43.64   	162.54   	-493.39		162.46   	-269.58		
-75.38   	-48.22   	160.57   	-513.73		161.38   	-305.19		
-70.50   	-37.84   	158.51   	-523.90		160.16   	-330.62		
-75.07   	-45.47   	156.42   	-528.99		158.84   	-361.14		
-70.50   	-40.59   	154.30   	-544.25		157.40   	-391.66		
-74.16   	-35.71   	152.13   	-549.34		155.83   	-417.09		
-65.31   	-48.52   	149.93   	-569.68		154.16   	-447.61		
-61.95   	-53.41   	147.65   	-579.86		152.37   	-462.87		
-73.24   	-51.88   	145.33   	-590.03		150.52   	-488.30		
-80.26   	-57.68   	142.97   	-600.20		148.57   	-498.47		
-92.77   	-62.56   	140.57   	-595.11		146.57   	-513.73		
-90.03   	-48.52   	138.19   	-584.94		144.52   	-523.90		
-83.31   	-43.33   	135.85   	-574.77		142.42   	-523.90		
-67.75   	-43.95   	133.55   	-559.51		140.32   	-518.82		
-63.78   	-34.18   	131.31   	-544.25		138.25   	-518.82		
-81.79   	-27.16   	129.13   	-528.99		136.17   	-508.65		
-85.45   	-28.69   	127.02   	-513.73		134.14   	-503.56		
-84.84   	-20.14   	124.96   	-498.47		132.13   	-493.39		
-79.65   	 -9.16   	122.97   	  N/A		130.15   	  N/A		
