  I     	  II     	  AO     	  AO'		  FA     	  FA'		
-43.64   	-61.95   	132.90   	-564.60		136.44   	-274.67		
-44.25   	-63.17   	130.64   	-645.98		135.34   	-208.54		
-44.86   	-62.87   	128.06   	-839.26		134.51   	-295.01		
-46.08   	-61.95   	124.70   	-1012.20		133.33   	-457.78		
-47.30   	-60.42   	120.65   	-1068.15		131.49   	-437.43		
-48.22   	-59.51   	116.38   	-1073.24		129.75   	-447.61		
-48.83   	-58.29   	112.09   	-920.65		127.95   	-564.60		
-48.83   	-57.07   	108.40   	-473.04		125.70   	-671.41		
-48.22   	-55.85   	106.51   	  35.61		123.01   	-640.89		
-47.61   	-54.02   	106.65   	 432.35		120.45   	-447.61		
-47.30   	-51.88   	108.38   	 778.23		118.66   	-183.11		
-47.30   	-49.44   	111.49   	1037.64		117.92   	 -15.26		
-47.61   	-47.91   	115.65   	 991.86		117.86   	  15.26		
-47.91   	-47.00   	119.61   	 747.71		117.92   	  20.35		
-48.83   	-47.00   	122.60   	 508.65		118.01   	  45.78		
-50.05   	-47.30   	124.64   	 218.72		118.19   	  40.69		
-50.66   	-47.61   	125.51   	-132.25		118.35   	 -30.52		
-50.35   	-47.61   	124.98   	-437.43		118.23   	 -66.12		
-49.13   	-47.00   	123.23   	-661.24		117.96   	 -81.38		
-47.30   	-46.39   	120.59   	-818.92		117.64   	-157.68		
-45.47   	-45.78   	117.31   	-829.09		117.01   	-178.03		
-43.95   	-45.47   	114.00   	-671.41		116.30   	-127.16		
-42.42   	-45.47   	111.31   	-447.61		115.79   	-111.90		
-41.20   	-45.78   	109.52   	-254.32		115.34   	 -40.69		
-39.98   	-46.39   	108.50   	 -86.47		115.18   	 -25.43		
-39.67   	-47.30   	108.16   	  91.56		115.08   	-132.25		
-39.37   	-48.22   	108.52   	 213.63		114.55   	 -96.64		
-39.37   	-48.83   	109.38   	 244.15		114.16   	 -61.04		
-38.76   	-48.83   	110.36   	 218.72		113.92   	-167.85		
-38.15   	-47.91   	111.23   	 162.77		113.24   	-162.77		
-36.93   	-47.30   	111.88   	  96.64		112.59   	-106.82		
-36.32   	-47.61   	112.27   	   5.09		112.17   	-116.99		
-36.01   	-49.44   	112.29   	 -91.56		111.70   	-132.25		
-36.32   	-51.57   	111.92   	-147.51		111.17   	-132.25		
-36.93   	-53.41   	111.33   	-198.37		110.64   	 -55.95		
-37.23   	-54.32   	110.54   	-239.06		110.42   	 -61.04		
-37.23   	-54.32   	109.58   	-249.24		110.17   	-127.16		
-37.23   	-54.02   	108.59   	-259.41		109.66   	-101.73		
-36.93   	-54.32   	107.55   	-279.75		109.26   	-106.82		
-36.93   	-55.24   	106.43   	-259.41		108.83   	-142.42		
-37.23   	-56.76   	105.39   	-193.29		108.26   	-106.82		
-37.54   	-58.29   	104.62   	-147.51		107.83   	 -81.38		
-37.84   	-59.20   	104.03   	 -91.56		107.51   	 -91.56		
-38.15   	-58.90   	103.66   	 -40.69		107.14   	-127.16		
-38.15   	-58.59   	103.50   	   5.09		106.63   	-132.25		
-38.45   	-58.29   	103.52   	  10.17		106.10   	 -96.64		
-38.45   	-58.59   	103.56   	   5.09		105.72   	 -81.38		
-38.15   	-58.90   	103.58   	  -5.09		105.39   	-106.82		
-37.54   	-58.90   	103.56   	 -35.61		104.96   	-142.42		
-36.01   	-57.68   	103.42   	 -76.30		104.39   	-116.99		
-34.79   	-56.76   	103.11   	-111.90		103.93   	 -96.64		
-33.87   	-56.15   	102.66   	-147.51		103.54   	-116.99		
-34.18   	-57.07   	102.07   	-193.29		103.07   	-111.90		
-35.40   	-58.29   	101.30   	-228.89		102.62   	-101.73		
-36.93   	-59.51   	100.39   	-239.06		102.22   	-132.25		
-37.54   	-59.81   	 99.43   	-223.80		101.69   	-132.25		
-37.54   	-59.51   	 98.53   	-203.46		101.16   	-106.82		
-36.93   	-58.90   	 97.72   	-167.85		100.73   	-101.73		
-36.93   	-58.29   	 97.05   	-127.16		100.33   	-122.07		
-37.54   	-57.98   	 96.54   	 -96.64		 99.84   	-111.90		
-38.45   	-57.68   	 96.15   	 -61.04		 99.39   	-101.73		
-39.37   	-58.29   	 95.91   	 -35.61		 98.98   	-132.25		
-39.98   	-59.20   	 95.77   	 -15.26		 98.45   	-127.16		
-39.67   	-60.73   	 95.71   	 -25.43		 97.94   	 -81.38		
-38.76   	-61.65   	 95.60   	 -25.43		 97.62   	 -86.47		
-37.23   	-61.65   	 95.50   	 -30.52		 97.27   	-122.07		
-36.01   	-60.42   	 95.38   	 -50.86		 96.78   	 -96.64		
-34.79   	-58.59   	 95.18   	 -76.30		 96.40   	 -76.30		
-34.48   	-56.76   	 94.87   	 -91.56		 96.09   	-111.90		
-35.10   	-56.76   	 94.51   	-106.82		 95.65   	-132.25		
-36.01   	-57.98   	 94.08   	-127.16		 95.12   	 -81.38		
-36.93   	-59.81   	 93.57   	-137.33		 94.79   	 -66.12		
-37.54   	-61.34   	 93.02   	-142.42		 94.53   	-101.73		
-37.23   	-61.65   	 92.45   	-137.33		 94.12   	-122.07		
-36.32   	-60.42   	 91.90   	-132.25		 93.63   	-111.90		
-35.10   	-58.59   	 91.37   	-122.07		 93.18   	 -91.56		
-33.87   	-55.24   	 90.88   	 -81.38		 92.82   	 -66.12		
-32.35   	-49.44   	 90.56   	 -55.95		 92.55   	 -61.04		
-29.60   	-38.76   	 90.34   	 -55.95		 92.31   	 -86.47		
-25.02   	-21.97   	 90.11   	 -61.04		 91.96   	 -96.64		
-18.62   	 -0.92   	 89.87   	 -55.95		 91.58   	 -66.12		
-11.90   	 18.62   	 89.64   	 -61.04		 91.31   	 -71.21		
 -6.41   	 31.13   	 89.40   	 -66.12		 91.03   	 -96.64		
 -1.53   	 34.18   	 89.13   	 -71.21		 90.64   	 -76.30		
  4.27   	 30.52   	 88.85   	 -76.30		 90.34   	 -71.21		
 12.51   	 28.08   	 88.54   	 -81.38		 90.05   	 -96.64		
 22.58   	 35.71   	 88.22   	 -81.38		 89.66   	 -91.56		
 32.96   	 55.85   	 87.89   	 -76.30		 89.30   	 -91.56		
 41.20   	 82.09   	 87.59   	 -76.30		 88.93   	 -61.04		
 47.00   	103.76   	 87.28   	 -81.38		 88.69   	 -55.95		
 52.49   	111.69   	 86.96   	 -71.21		 88.46   	 -81.38		
 57.37   	104.98   	 86.67   	 -55.95		 88.14   	 -91.56		
 61.04   	 90.64   	 86.45   	 -55.95		 87.77   	 -76.30		
 60.73   	 78.43   	 86.23   	 -55.95		 87.47   	 -50.86		
 54.93   	 72.02   	 86.00   	 -55.95		 87.26   	 -40.69		
 43.33   	 67.75   	 85.78   	 -50.86		 87.10   	 -66.12		
 28.99   	 58.59   	 85.57   	 -61.04		 86.84   	 -91.56		
 12.51   	 38.76   	 85.33   	 -81.38		 86.47   	 -61.04		
 -5.19   	  8.54   	 85.00   	 -86.47		 86.23   	 -45.78		
-22.89   	-26.25   	 84.66   	 -76.30		 86.04   	 -71.21		
-36.93   	-57.68   	 84.35   	 -66.12		 85.76   	 -61.04		
-45.17   	-80.26   	 84.09   	 -55.95		 85.51   	 -40.69		
-46.08   	-91.55   	 83.87   	 -30.52		 85.35   	 -40.69		
-42.72   	-95.52   	 83.74   	 -10.17		 85.19   	 -10.17		
-39.67   	-97.05   	 83.70   	  15.26		 85.15   	 -55.95		
-40.59   	-101.32   	 83.76   	  20.35		 84.92   	-101.73		
-45.47   	-108.64   	 83.85   	  10.17		 84.52   	 -20.35		
-50.96   	-116.27   	 83.89   	  -5.09		 84.44   	   5.09		
-54.63   	-120.85   	 83.87   	 -25.43		 84.46   	 -20.35		
-54.93   	-121.77   	 83.76   	 -55.95		 84.37   	 -55.95		
-53.71   	-120.54   	 83.54   	 -76.30		 84.15   	 -86.47		
-52.80   	-119.93   	 83.23   	 -91.56		 83.80   	 -66.12		
-53.10   	-120.24   	 82.87   	-116.99		 83.54   	 -86.47		
-53.71   	-120.54   	 82.40   	-127.16		 83.19   	 -71.21		
-53.10   	-120.24   	 81.89   	-127.16		 82.91   	 -40.69		
-51.57   	-123.90   	 81.38   	-111.90		 82.75   	-106.82		
-50.35   	-139.16   	 80.94   	 -91.56		 82.32   	-127.16		
-47.00   	-167.54   	 80.57   	 -71.21		 81.81   	 -55.95		
-30.52   	-193.79   	 80.28   	 -45.78		 81.59   	 -20.35		
 17.40   	-185.85   	 80.10   	 -25.43		 81.51   	 -30.52		
114.75   	-108.95   	 80.00   	 -45.78		 81.38   	 -96.64		
271.30   	 53.41   	 79.82   	-111.90		 81.00   	-101.73		
479.74   	285.03   	 79.37   	-152.59		 80.59   	 -71.21		
711.98   	543.52   	 78.76   	-132.25		 80.30   	 -50.86		
923.16   	781.25   	 78.23   	-147.51		 80.10   	 -76.30		
1052.55   	1074.22   	 77.64   	 -35.61		 79.80   	 -91.56		
870.67   	1080.63(R)	 77.50   	  -5.09		 79.43   	 -66.12		
531.62   	971.68   	 77.48   	  10.17		 79.17   	 -30.52		
126.65   	758.06   	 77.52   	  30.52		 79.04   	 -25.43		
-213.93   	487.67   	 77.64   	  30.52		 78.94   	 -45.78		
-383.30   	235.29   	 77.76   	  25.43		 78.76   	 -40.69		
-361.94   	 61.34   	 77.86   	  20.35		 78.60   	 -25.43		
-227.05   	-21.67   	 77.94   	   5.09		 78.49   	 -30.52		
-91.55   	-47.00   	 77.97   	 -10.17		 78.37   	 -50.86		
-30.52   	-58.29   	 77.92   	 -30.52		 78.17   	 -71.21		
-46.69   	-77.51   	 77.80   	 -45.78		 77.88   	 -10.17		
-92.16   	-101.93   	 77.62   	 -91.56		 77.84   	  20.35		
-120.54   	-118.41   	 77.25   	-208.54		 77.92   	 -86.47		
-116.58   	-121.77   	 76.42   	-233.98		 77.58   	-178.03		
-95.52   	-117.80   	 75.48   	-132.25		 76.87   	-106.82		
-78.74   	-114.75   	 74.95   	 -40.69		 76.44   	 -10.17		
-74.77   	-116.27   	 74.79   	 -10.17		 76.40   	 -45.78		
-78.74   	-119.93   	 74.75   	  55.95		 76.22   	 -25.43		
-82.70   	-121.77   	 74.97   	 203.46		 76.11   	  61.04		
-82.40   	-121.46   	 75.79   	 412.00		 76.36   	  66.12		
-78.74   	-119.63   	 77.44   	 615.46		 76.62   	  45.78		
-74.46   	-117.49   	 79.90   	 722.28		 76.81   	  66.12		
-71.41   	-115.36   	 82.79   	 773.14		 77.07   	  35.61		
-70.19   	-114.14   	 85.88   	 818.92		 77.21   	  76.30		
-69.27   	-112.61   	 89.16   	 824.00		 77.52   	 203.46		
-68.05   	-110.78   	 92.45   	 788.40		 78.33   	 335.71		
-65.92   	-108.95   	 95.60   	 696.84		 79.67   	 391.66		
-64.09   	-106.51   	 98.39   	  N/A		 81.24   	  N/A		
